phase,subject_nr,block,trial,cond_order,repetition,valence,stim1,stim2,expectancy,mensch_rating,tier_rating,gegenstand_rating,leertaste
trials,29,1,1,2,1,negative,9331.JPG,10.png,0,None,None,None,None
trials,29,1,2,2,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,29,1,3,2,NA,NA,5780.JPG,empty.png,0,None,None,None,None
trials,29,1,4,2,1,neutral,7080.JPG,5.png,0,None,None,None,None
trials,29,1,5,2,1,negative,2276.JPG,21.png,0,None,None,None,None
trials,29,1,6,2,1,positive,1610.JPG,17.png,0,None,None,None,None
trials,29,1,7,2,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,29,1,8,2,1,positive,1500.JPG,1.png,0,None,None,None,None
trials,29,1,9,2,2,positive,1610.JPG,17.png,0,None,None,None,None
trials,29,1,10,2,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,29,1,11,2,1,neutral,7002.JPG,12.png,0,None,None,None,None
trials,29,1,12,2,1,negative,2100.JPG,3.png,0,None,None,None,None
trials,29,1,13,2,NA,NA,15.png,empty.png,0,None,None,None,None
trials,29,1,14,2,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,29,1,15,2,NA,NA,empty.png,5660.JPG,0,None,None,None,None
trials,29,1,16,2,1,negative,2750.JPG,14.png,0,None,None,None,None
trials,29,1,17,2,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,29,1,18,2,1,neutral,7705.JPG,8.png,0,None,None,None,None
trials,29,1,19,2,1,negative,3181.JPG,20.png,0,None,None,None,None
trials,29,1,20,2,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,29,1,21,2,NA,NA,22.png,13.png,0,None,None,None,None
trials,29,1,22,2,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,29,1,23,2,NA,NA,5780.JPG,empty.png,0,None,None,None,None
trials,29,1,24,2,NA,NA,empty.png,27.png,0,None,None,None,None
trials,29,1,25,2,NA,NA,2.png,empty.png,0,None,None,None,None
trials,29,1,26,2,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,29,1,27,2,1,positive,1604.JPG,4.png,0,None,None,None,None
trials,29,1,28,2,2,negative,2276.JPG,21.png,0,None,None,None,None
trials,29,1,29,2,1,neutral,7004.JPG,11.png,0,None,None,None,None
trials,29,1,30,2,2,negative,3181.JPG,20.png,0,None,None,None,None
trials,29,1,31,2,2,positive,1604.JPG,4.png,0,None,None,None,None
trials,29,1,32,2,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,29,1,33,2,2,neutral,7080.JPG,5.png,0,None,None,None,None
trials,29,1,34,2,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,29,1,35,2,NA,NA,9000.JPG,9280.JPG,0,None,None,None,None
trials,29,1,36,2,NA,NA,6.png,19.png,0,None,None,None,None
trials,29,1,37,2,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,29,1,38,2,3,neutral,7080.JPG,5.png,0,None,None,None,None
trials,29,1,39,2,NA,NA,5660.JPG,empty.png,0,None,None,None,None
trials,29,1,40,2,1,neutral,7009.JPG,23.png,0,None,None,None,None
trials,29,1,41,2,1,positive,1750.JPG,24.png,0,None,None,None,None
trials,29,1,42,2,2,neutral,7705.JPG,8.png,0,None,None,None,None
trials,29,1,43,2,3,negative,2276.JPG,21.png,0,None,None,None,None
trials,29,1,44,2,2,positive,1500.JPG,1.png,0,None,None,None,None
trials,29,1,45,2,2,negative,2100.JPG,3.png,0,None,None,None,None
trials,29,1,46,2,1,negative,9265.JPG,9.png,0,None,None,None,None
trials,29,1,47,2,2,neutral,7004.JPG,11.png,0,None,None,None,None
trials,29,1,48,2,NA,NA,empty.png,27.png,0,None,None,None,None
trials,29,1,49,2,3,neutral,7004.JPG,11.png,0,None,None,None,None
trials,29,1,50,2,1,neutral,7000.JPG,7.png,0,None,None,None,None
trials,29,1,51,2,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,29,1,52,2,3,positive,1500.JPG,1.png,0,None,None,None,None
trials,29,1,53,2,NA,NA,empty.png,5970.JPG,0,None,None,None,None
trials,29,1,54,2,NA,NA,5660.JPG,empty.png,0,None,None,None,None
trials,29,1,55,2,NA,NA,5970.JPG,empty.png,0,None,None,None,None
trials,29,1,56,2,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,29,1,57,2,1,positive,1721.JPG,26.png,0,None,None,None,None
trials,29,1,58,2,2,neutral,7009.JPG,23.png,0,None,None,None,None
trials,29,1,59,2,NA,NA,22.png,13.png,0,None,None,None,None
trials,29,1,60,2,2,positive,1750.JPG,24.png,0,None,None,None,None
trials,29,1,61,2,3,neutral,7009.JPG,23.png,0,None,None,None,None
trials,29,1,62,2,NA,NA,empty.png,5780.JPG,0,None,None,None,None
trials,29,1,63,2,NA,NA,5720.JPG,5250.JPG,0,None,None,None,None
trials,29,1,64,2,1,positive,1540.JPG,18.png,0,None,None,None,None
trials,29,1,65,2,NA,NA,5870.JPG,5611.JPG,0,None,None,None,None
trials,29,1,66,2,NA,NA,2.png,empty.png,0,None,None,None,None
trials,29,1,67,2,2,neutral,7002.JPG,12.png,0,None,None,None,None
trials,29,1,68,2,3,negative,2100.JPG,3.png,0,None,None,None,None
trials,29,1,69,2,NA,NA,9000.JPG,9280.JPG,0,None,None,None,None
trials,29,1,70,2,4,neutral,7009.JPG,23.png,1,0,0,10,None
trials,29,1,71,2,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,29,1,72,2,NA,NA,5720.JPG,5250.JPG,0,None,None,None,None
trials,29,1,73,2,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,29,1,74,2,2,negative,2750.JPG,14.png,0,None,None,None,None
trials,29,1,75,2,4,neutral,7080.JPG,5.png,1,0,1,10,None
trials,29,1,76,2,NA,NA,25.png,16.png,0,None,None,None,None
trials,29,1,77,2,NA,NA,15.png,empty.png,0,None,None,None,None
trials,29,1,78,2,4,negative,2100.JPG,3.png,1,10,4,0,None
trials,29,1,79,2,NA,NA,9000.JPG,9280.JPG,0,None,None,None,None
trials,29,1,80,2,3,positive,1610.JPG,17.png,0,None,None,None,None
trials,29,1,81,2,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,29,1,82,2,NA,NA,empty.png,15.png,0,None,None,None,None
trials,29,1,83,2,4,positive,1610.JPG,17.png,1,2,10,1,None
trials,29,1,84,2,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,29,1,85,2,NA,NA,6.png,19.png,0,None,None,None,None
trials,29,1,86,2,NA,NA,5720.JPG,5250.JPG,0,None,None,None,None
trials,29,1,87,2,2,negative,9331.JPG,10.png,0,None,None,None,None
trials,29,1,88,2,3,negative,3181.JPG,20.png,0,None,None,None,None
