phase,subject_nr,cs_filename,cs_type_1,cs_type_2,valmem_response_mensch,valmem_response_tier,valmem_response_gegenstand,cormem_category,usmem_resp1,usmem_resp2,usmem_resp3,usmem_resp4,usmem_resp5,usmem_resp6,usmem_resp7,usmem_resp8,usmem_resp9,usmem_resp10,usmem_resp11,usmem_resp12
c2memory,5,8.png,neutral,neutral,yes,no,no,object,7000.JPG,7002.JPG,7004.JPG,7006.JPG,7009.JPG,7025.JPG,7035.JPG,7080.JPG,7090.JPG,7175.JPG,7233.JPG,7705.JPG,no,no,no,no,no,no,no,no,no,no,no,yes
c2memory,5,14.png,negative,positive,yes,no,no,animal,1440.JPG,1460.JPG,1463.JPG,1500.JPG,1540.JPG,1590.JPG,1600.JPG,1604.JPG,1610.JPG,1620.JPG,1721.JPG,1750.JPG,no,no,no,yes,no,no,no,no,no,no,no,no
c2memory,5,23.png,neutral,neutral,no,no,yes,object,7000.JPG,7002.JPG,7004.JPG,7006.JPG,7009.JPG,7025.JPG,7035.JPG,7080.JPG,7090.JPG,7175.JPG,7233.JPG,7705.JPG,no,no,yes,no,no,no,no,no,no,no,no,no
c2memory,5,26.png,positive,negative,yes,no,no,human,2100.JPG,2141.JPG,2276.JPG,2399.JPG,2750.JPG,2900.1.JPG,3181.JPG,3300.JPG,9041.JPG,9265.JPG,9331.JPG,9432.JPG,no,no,no,no,no,no,no,yes,no,no,no,no
c2memory,5,24.png,positive,negative,no,no,yes,human,2100.JPG,2141.JPG,2276.JPG,2399.JPG,2750.JPG,2900.1.JPG,3181.JPG,3300.JPG,9041.JPG,9265.JPG,9331.JPG,9432.JPG,no,no,no,no,yes,no,no,no,no,no,no,no
c2memory,5,9.png,negative,positive,yes,no,no,animal,1440.JPG,1460.JPG,1463.JPG,1500.JPG,1540.JPG,1590.JPG,1600.JPG,1604.JPG,1610.JPG,1620.JPG,1721.JPG,1750.JPG,no,no,no,no,no,no,no,yes,no,no,no,no
c2memory,5,18.png,positive,negative,yes,no,no,human,2100.JPG,2141.JPG,2276.JPG,2399.JPG,2750.JPG,2900.1.JPG,3181.JPG,3300.JPG,9041.JPG,9265.JPG,9331.JPG,9432.JPG,no,no,yes,no,no,no,no,no,no,no,no,no
c2memory,5,4.png,positive,negative,no,yes,no,human,2100.JPG,2141.JPG,2276.JPG,2399.JPG,2750.JPG,2900.1.JPG,3181.JPG,3300.JPG,9041.JPG,9265.JPG,9331.JPG,9432.JPG,no,no,no,yes,no,no,no,no,no,no,no,no
c2memory,5,1.png,positive,negative,yes,no,no,human,2100.JPG,2141.JPG,2276.JPG,2399.JPG,2750.JPG,2900.1.JPG,3181.JPG,3300.JPG,9041.JPG,9265.JPG,9331.JPG,9432.JPG,yes,no,no,no,no,no,no,no,no,no,no,no
c2memory,5,7.png,neutral,neutral,no,yes,no,object,7000.JPG,7002.JPG,7004.JPG,7006.JPG,7009.JPG,7025.JPG,7035.JPG,7080.JPG,7090.JPG,7175.JPG,7233.JPG,7705.JPG,no,no,no,no,no,no,no,no,no,no,yes,no
c2memory,5,3.png,negative,positive,yes,no,no,animal,1440.JPG,1460.JPG,1463.JPG,1500.JPG,1540.JPG,1590.JPG,1600.JPG,1604.JPG,1610.JPG,1620.JPG,1721.JPG,1750.JPG,no,no,no,no,no,yes,no,no,no,no,no,no
c2memory,5,21.png,negative,positive,yes,no,no,animal,1440.JPG,1460.JPG,1463.JPG,1500.JPG,1540.JPG,1590.JPG,1600.JPG,1604.JPG,1610.JPG,1620.JPG,1721.JPG,1750.JPG,no,no,no,no,no,no,no,no,no,yes,no,no
c2memory,5,12.png,neutral,neutral,yes,no,no,object,7000.JPG,7002.JPG,7004.JPG,7006.JPG,7009.JPG,7025.JPG,7035.JPG,7080.JPG,7090.JPG,7175.JPG,7233.JPG,7705.JPG,no,yes,no,no,no,no,no,no,no,no,no,no
c2memory,5,17.png,positive,negative,no,yes,no,human,2100.JPG,2141.JPG,2276.JPG,2399.JPG,2750.JPG,2900.1.JPG,3181.JPG,3300.JPG,9041.JPG,9265.JPG,9331.JPG,9432.JPG,no,yes,no,no,no,no,no,no,no,no,no,no
c2memory,5,20.png,negative,positive,no,yes,no,animal,1440.JPG,1460.JPG,1463.JPG,1500.JPG,1540.JPG,1590.JPG,1600.JPG,1604.JPG,1610.JPG,1620.JPG,1721.JPG,1750.JPG,no,no,no,no,no,no,no,no,no,no,no,yes
c2memory,5,5.png,neutral,neutral,no,no,yes,object,7000.JPG,7002.JPG,7004.JPG,7006.JPG,7009.JPG,7025.JPG,7035.JPG,7080.JPG,7090.JPG,7175.JPG,7233.JPG,7705.JPG,no,yes,no,no,no,no,no,no,no,no,no,no
c2memory,5,11.png,neutral,neutral,no,yes,no,object,7000.JPG,7002.JPG,7004.JPG,7006.JPG,7009.JPG,7025.JPG,7035.JPG,7080.JPG,7090.JPG,7175.JPG,7233.JPG,7705.JPG,yes,no,no,no,no,no,no,no,no,no,no,no
c2memory,5,10.png,negative,positive,yes,no,no,animal,1440.JPG,1460.JPG,1463.JPG,1500.JPG,1540.JPG,1590.JPG,1600.JPG,1604.JPG,1610.JPG,1620.JPG,1721.JPG,1750.JPG,no,no,no,no,yes,no,no,no,no,no,no,no
c1memory,5,3.png,negative,positive,yes,no,no,human,2100.JPG,2141.JPG,2276.JPG,2399.JPG,2750.JPG,2900.1.JPG,3181.JPG,3300.JPG,9041.JPG,9265.JPG,9331.JPG,9432.JPG,no,no,no,no,no,no,no,no,no,yes,no,no
c1memory,5,5.png,neutral,neutral,no,no,yes,object,7000.JPG,7002.JPG,7004.JPG,7006.JPG,7009.JPG,7025.JPG,7035.JPG,7080.JPG,7090.JPG,7175.JPG,7233.JPG,7705.JPG,no,yes,no,no,no,no,no,no,no,no,no,no
c1memory,5,10.png,negative,positive,yes,no,no,human,2100.JPG,2141.JPG,2276.JPG,2399.JPG,2750.JPG,2900.1.JPG,3181.JPG,3300.JPG,9041.JPG,9265.JPG,9331.JPG,9432.JPG,no,no,no,no,no,no,no,no,no,no,no,yes
c1memory,5,8.png,neutral,neutral,no,yes,no,object,7000.JPG,7002.JPG,7004.JPG,7006.JPG,7009.JPG,7025.JPG,7035.JPG,7080.JPG,7090.JPG,7175.JPG,7233.JPG,7705.JPG,no,no,no,no,no,no,no,no,yes,no,no,no
c1memory,5,21.png,negative,positive,yes,no,no,human,2100.JPG,2141.JPG,2276.JPG,2399.JPG,2750.JPG,2900.1.JPG,3181.JPG,3300.JPG,9041.JPG,9265.JPG,9331.JPG,9432.JPG,no,no,no,no,no,no,no,no,no,yes,no,no
c1memory,5,26.png,positive,negative,yes,no,no,animal,1440.JPG,1460.JPG,1463.JPG,1500.JPG,1540.JPG,1590.JPG,1600.JPG,1604.JPG,1610.JPG,1620.JPG,1721.JPG,1750.JPG,yes,no,no,no,no,no,no,no,no,no,no,no
c1memory,5,1.png,positive,negative,no,yes,no,animal,1440.JPG,1460.JPG,1463.JPG,1500.JPG,1540.JPG,1590.JPG,1600.JPG,1604.JPG,1610.JPG,1620.JPG,1721.JPG,1750.JPG,no,no,yes,no,no,no,no,no,no,no,no,no
c1memory,5,18.png,positive,negative,yes,no,no,animal,1440.JPG,1460.JPG,1463.JPG,1500.JPG,1540.JPG,1590.JPG,1600.JPG,1604.JPG,1610.JPG,1620.JPG,1721.JPG,1750.JPG,no,no,yes,no,no,no,no,no,no,no,no,no
c1memory,5,4.png,positive,negative,no,no,yes,animal,1440.JPG,1460.JPG,1463.JPG,1500.JPG,1540.JPG,1590.JPG,1600.JPG,1604.JPG,1610.JPG,1620.JPG,1721.JPG,1750.JPG,no,no,no,no,no,no,no,no,no,no,no,yes
c1memory,5,17.png,positive,negative,no,yes,no,animal,1440.JPG,1460.JPG,1463.JPG,1500.JPG,1540.JPG,1590.JPG,1600.JPG,1604.JPG,1610.JPG,1620.JPG,1721.JPG,1750.JPG,no,no,no,no,no,no,no,no,no,no,yes,no
c1memory,5,23.png,neutral,neutral,no,no,yes,object,7000.JPG,7002.JPG,7004.JPG,7006.JPG,7009.JPG,7025.JPG,7035.JPG,7080.JPG,7090.JPG,7175.JPG,7233.JPG,7705.JPG,no,no,yes,no,no,no,no,no,no,no,no,no
c1memory,5,11.png,neutral,neutral,yes,no,no,object,7000.JPG,7002.JPG,7004.JPG,7006.JPG,7009.JPG,7025.JPG,7035.JPG,7080.JPG,7090.JPG,7175.JPG,7233.JPG,7705.JPG,no,no,no,yes,no,no,no,no,no,no,no,no
c1memory,5,12.png,neutral,neutral,no,no,yes,object,7000.JPG,7002.JPG,7004.JPG,7006.JPG,7009.JPG,7025.JPG,7035.JPG,7080.JPG,7090.JPG,7175.JPG,7233.JPG,7705.JPG,no,no,no,no,no,no,no,no,no,yes,no,no
c1memory,5,7.png,neutral,neutral,no,yes,no,object,7000.JPG,7002.JPG,7004.JPG,7006.JPG,7009.JPG,7025.JPG,7035.JPG,7080.JPG,7090.JPG,7175.JPG,7233.JPG,7705.JPG,no,no,no,no,no,no,no,no,no,no,yes,no
c1memory,5,14.png,negative,positive,no,yes,no,human,2100.JPG,2141.JPG,2276.JPG,2399.JPG,2750.JPG,2900.1.JPG,3181.JPG,3300.JPG,9041.JPG,9265.JPG,9331.JPG,9432.JPG,no,no,no,no,no,yes,no,no,no,no,no,no
c1memory,5,20.png,negative,positive,no,no,yes,human,2100.JPG,2141.JPG,2276.JPG,2399.JPG,2750.JPG,2900.1.JPG,3181.JPG,3300.JPG,9041.JPG,9265.JPG,9331.JPG,9432.JPG,yes,no,no,no,no,no,no,no,no,no,no,no
c1memory,5,24.png,positive,negative,no,no,yes,animal,1440.JPG,1460.JPG,1463.JPG,1500.JPG,1540.JPG,1590.JPG,1600.JPG,1604.JPG,1610.JPG,1620.JPG,1721.JPG,1750.JPG,no,no,no,yes,no,no,no,no,no,no,no,no
c1memory,5,9.png,negative,positive,no,yes,no,human,2100.JPG,2141.JPG,2276.JPG,2399.JPG,2750.JPG,2900.1.JPG,3181.JPG,3300.JPG,9041.JPG,9265.JPG,9331.JPG,9432.JPG,no,no,no,no,no,no,yes,no,no,no,no,no
