phase,subject_nr,block,trial,cond_order,repetition,valence,stim1,stim2,expectancy,mensch_rating,tier_rating,gegenstand_rating,leertaste
trials,39,1,1,2,1,positive,1463.JPG,24.png,0,None,None,None,None
trials,39,1,2,2,1,negative,9041.JPG,10.png,0,None,None,None,None
trials,39,1,3,2,NA,NA,empty.png,5250.JPG,0,None,None,None,None
trials,39,1,4,2,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,39,1,5,2,1,neutral,7035.JPG,7.png,0,None,None,None,None
trials,39,1,6,2,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,39,1,7,2,NA,NA,19.png,empty.png,0,None,None,None,None
trials,39,1,8,2,NA,NA,5611.JPG,5970.JPG,0,None,None,None,None
trials,39,1,9,2,1,positive,1600.JPG,1.png,0,None,None,None,None
trials,39,1,10,2,NA,NA,15.png,25.png,0,None,None,None,None
trials,39,1,11,2,1,neutral,7000.JPG,11.png,0,None,None,None,None
trials,39,1,12,2,1,negative,2276.JPG,21.png,0,None,None,None,None
trials,39,1,13,2,NA,NA,6.png,empty.png,0,None,None,None,None
trials,39,1,14,2,1,neutral,7009.JPG,8.png,0,None,None,None,None
trials,39,1,15,2,NA,NA,2.png,13.png,0,None,None,None,None
trials,39,1,16,2,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,39,1,17,2,2,positive,1600.JPG,1.png,0,None,None,None,None
trials,39,1,18,2,NA,NA,empty.png,5720.JPG,0,None,None,None,None
trials,39,1,19,2,1,negative,2100.JPG,3.png,0,None,None,None,None
trials,39,1,20,2,1,neutral,7025.JPG,23.png,0,None,None,None,None
trials,39,1,21,2,NA,NA,empty.png,27.png,0,None,None,None,None
trials,39,1,22,2,1,positive,1610.JPG,4.png,0,None,None,None,None
trials,39,1,23,2,NA,NA,empty.png,27.png,0,None,None,None,None
trials,39,1,24,2,NA,NA,empty.png,5780.JPG,0,None,None,None,None
trials,39,1,25,2,1,neutral,7705.JPG,12.png,0,None,None,None,None
trials,39,1,26,2,1,negative,2399.JPG,9.png,0,None,None,None,None
trials,39,1,27,2,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,39,1,28,2,1,positive,1590.JPG,17.png,0,None,None,None,None
trials,39,1,29,2,NA,NA,5870.JPG,9000.JPG,0,None,None,None,None
trials,39,1,30,2,NA,NA,empty.png,19.png,0,None,None,None,None
trials,39,1,31,2,NA,NA,5611.JPG,5970.JPG,0,None,None,None,None
trials,39,1,32,2,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,39,1,33,2,2,neutral,7705.JPG,12.png,0,None,None,None,None
trials,39,1,34,2,NA,NA,27.png,empty.png,0,None,None,None,None
trials,39,1,35,2,NA,NA,5870.JPG,9000.JPG,0,None,None,None,None
trials,39,1,36,2,NA,NA,empty.png,5250.JPG,0,None,None,None,None
trials,39,1,37,2,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,39,1,38,2,2,neutral,7035.JPG,7.png,0,None,None,None,None
trials,39,1,39,2,NA,NA,empty.png,5720.JPG,0,None,None,None,None
trials,39,1,40,2,NA,NA,16.png,22.png,0,None,None,None,None
trials,39,1,41,2,2,neutral,7009.JPG,8.png,0,None,None,None,None
trials,39,1,42,2,2,positive,1610.JPG,4.png,0,None,None,None,None
trials,39,1,43,2,2,positive,1590.JPG,17.png,0,None,None,None,None
trials,39,1,44,2,3,positive,1600.JPG,1.png,0,None,None,None,None
trials,39,1,45,2,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,39,1,46,2,2,neutral,7025.JPG,23.png,0,None,None,None,None
trials,39,1,47,2,1,positive,1440.JPG,18.png,0,None,None,None,None
trials,39,1,48,2,3,positive,1590.JPG,17.png,0,None,None,None,None
trials,39,1,49,2,NA,NA,5611.JPG,5970.JPG,0,None,None,None,None
trials,39,1,50,2,NA,NA,empty.png,empty.png,0,None,None,None,None
