phase,subject_nr,block,trial,cond_order,repetition,valence,stim1,stim2,expectancy,mensch_rating,tier_rating,gegenstand_rating,leertaste
trials,33,1,1,2,NA,NA,19.png,13.png,0,None,None,None,None
trials,33,1,2,2,1,positive,1440.JPG,4.png,0,None,None,None,None
trials,33,1,3,2,1,negative,9331.JPG,3.png,0,None,None,None,None
trials,33,1,4,2,NA,NA,empty.png,5970.JPG,0,None,None,None,None
trials,33,1,5,2,1,positive,1463.JPG,24.png,0,None,None,None,None
trials,33,1,6,2,NA,NA,5660.JPG,empty.png,0,None,None,None,None
trials,33,1,7,2,NA,NA,16.png,27.png,0,None,None,None,None
trials,33,1,8,2,NA,NA,empty.png,15.png,0,None,None,None,None
trials,33,1,9,2,1,positive,1500.JPG,1.png,0,None,None,None,None
trials,33,1,10,2,NA,NA,empty.png,5870.JPG,0,None,None,None,None
trials,33,1,11,2,2,positive,1440.JPG,4.png,0,None,None,None,None
trials,33,1,12,2,2,negative,9331.JPG,3.png,0,None,None,None,None
trials,33,1,13,2,1,neutral,7025.JPG,7.png,0,None,None,None,None
trials,33,1,14,2,1,negative,3181.JPG,10.png,0,None,None,None,None
trials,33,1,15,2,1,neutral,7009.JPG,23.png,0,None,None,None,None
trials,33,1,16,2,1,negative,2141.JPG,20.png,0,None,None,None,None
trials,33,1,17,2,2,neutral,7009.JPG,23.png,0,None,None,None,None
trials,33,1,18,2,1,negative,2399.JPG,14.png,0,None,None,None,None
trials,33,1,19,2,NA,NA,16.png,27.png,0,None,None,None,None
trials,33,1,20,2,1,neutral,7000.JPG,11.png,0,None,None,None,None
trials,33,1,21,2,NA,NA,5780.JPG,9280.JPG,0,None,None,None,None
trials,33,1,22,2,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,33,1,23,2,1,neutral,7080.JPG,5.png,0,None,None,None,None
trials,33,1,24,2,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,33,1,25,2,NA,NA,25.png,empty.png,0,None,None,None,None
trials,33,1,26,2,NA,NA,5250.JPG,9000.JPG,0,None,None,None,None
trials,33,1,27,2,NA,NA,5611.JPG,5720.JPG,0,None,None,None,None
trials,33,1,28,2,1,negative,2750.JPG,9.png,0,None,None,None,None
trials,33,1,29,2,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,33,1,30,2,2,positive,1463.JPG,24.png,0,None,None,None,None
trials,33,1,31,2,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,33,1,32,2,NA,NA,empty.png,25.png,0,None,None,None,None
trials,33,1,33,2,1,neutral,7705.JPG,8.png,0,None,None,None,None
trials,33,1,34,2,2,negative,3181.JPG,10.png,0,None,None,None,None
trials,33,1,35,2,2,neutral,7080.JPG,5.png,0,None,None,None,None
trials,33,1,36,2,NA,NA,5250.JPG,9000.JPG,0,None,None,None,None
trials,33,1,37,2,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,33,1,38,2,NA,NA,empty.png,22.png,0,None,None,None,None
trials,33,1,39,2,2,negative,2750.JPG,9.png,0,None,None,None,None
trials,33,1,40,2,NA,NA,5250.JPG,9000.JPG,0,None,None,None,None
trials,33,1,41,2,1,negative,2100.JPG,21.png,0,None,None,None,None
trials,33,1,42,2,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,33,1,43,2,2,negative,2100.JPG,21.png,0,None,None,None,None
trials,33,1,44,2,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,33,1,45,2,NA,NA,6.png,2.png,0,None,None,None,None
trials,33,1,46,2,2,neutral,7705.JPG,8.png,0,None,None,None,None
trials,33,1,47,2,1,positive,1620.JPG,18.png,0,None,None,None,None
trials,33,1,48,2,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,33,1,49,2,NA,NA,empty.png,15.png,0,None,None,None,None
trials,33,1,50,2,NA,NA,6.png,2.png,0,None,None,None,None
trials,33,1,51,2,2,neutral,7000.JPG,11.png,0,None,None,None,None
trials,33,1,52,2,NA,NA,16.png,27.png,0,None,None,None,None
trials,33,1,53,2,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,33,1,54,2,2,negative,2141.JPG,20.png,0,None,None,None,None
trials,33,1,55,2,2,neutral,7025.JPG,7.png,0,None,None,None,None
trials,33,1,56,2,NA,NA,empty.png,5660.JPG,0,None,None,None,None
trials,33,1,57,2,1,neutral,7233.JPG,12.png,0,None,None,None,None
trials,33,1,58,2,3,neutral,7080.JPG,5.png,0,None,None,None,None
trials,33,1,59,2,NA,NA,19.png,13.png,0,None,None,None,None
trials,33,1,60,2,3,negative,9331.JPG,3.png,0,None,None,None,None
trials,33,1,61,2,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,33,1,62,2,3,neutral,7025.JPG,7.png,0,None,None,None,None
trials,33,1,63,2,NA,NA,5611.JPG,5720.JPG,0,None,None,None,None
trials,33,1,64,2,2,negative,2399.JPG,14.png,0,None,None,None,None
trials,33,1,65,2,NA,NA,5780.JPG,9280.JPG,0,None,None,None,None
trials,33,1,66,2,1,positive,1721.JPG,26.png,0,None,None,None,None
trials,33,1,67,2,3,neutral,7009.JPG,23.png,0,None,None,None,None
trials,33,1,68,2,NA,NA,empty.png,5870.JPG,0,None,None,None,None
trials,33,1,69,2,1,positive,1540.JPG,17.png,0,None,None,None,None
trials,33,1,70,2,3,negative,2141.JPG,20.png,0,None,None,None,None
trials,33,1,71,2,2,positive,1620.JPG,18.png,0,None,None,None,None
