phase,subject_nr,block,trial,cond_order,repetition,valence,stim1,stim2,expectancy,mensch_rating,tier_rating,gegenstand_rating,leertaste
trials,40,1,1,2,1,positive,1440.JPG,4.png,0,None,None,None,None
trials,40,1,2,2,1,neutral,7025.JPG,23.png,0,None,None,None,None
trials,40,1,3,2,1,neutral,7705.JPG,5.png,0,None,None,None,None
trials,40,1,4,2,1,neutral,7035.JPG,8.png,0,None,None,None,None
trials,40,1,5,2,1,neutral,7009.JPG,7.png,0,None,None,None,None
trials,40,1,6,2,1,positive,1750.JPG,26.png,0,None,None,None,None
trials,40,1,7,2,1,neutral,7000.JPG,11.png,0,None,None,None,None
trials,40,1,8,2,NA,NA,19.png,27.png,0,None,None,None,None
trials,40,1,9,2,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,40,1,10,2,2,positive,1440.JPG,4.png,0,None,None,None,None
trials,40,1,11,2,1,negative,3181.JPG,10.png,0,None,None,None,None
trials,40,1,12,2,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,40,1,13,2,NA,NA,15.png,2.png,0,None,None,None,None
trials,40,1,14,2,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,40,1,15,2,2,neutral,7025.JPG,23.png,0,None,None,None,None
trials,40,1,16,2,NA,NA,22.png,16.png,0,None,None,None,None
trials,40,1,17,2,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,40,1,18,2,NA,NA,5720.JPG,empty.png,0,None,None,None,None
trials,40,1,19,2,NA,NA,15.png,2.png,0,None,None,None,None
trials,40,1,20,2,NA,NA,5660.JPG,empty.png,0,None,None,None,None
trials,40,1,21,2,1,negative,2141.JPG,20.png,0,None,None,None,None
trials,40,1,22,2,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,40,1,23,2,1,positive,1463.JPG,1.png,0,None,None,None,None
trials,40,1,24,2,2,negative,3181.JPG,10.png,0,None,None,None,None
trials,40,1,25,2,1,negative,2100.JPG,3.png,0,None,None,None,None
trials,40,1,26,2,NA,NA,5870.JPG,5250.JPG,0,None,None,None,None
trials,40,1,27,2,NA,NA,empty.png,5720.JPG,0,None,None,None,None
trials,40,1,28,2,2,negative,2100.JPG,3.png,0,None,None,None,None
trials,40,1,29,2,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,40,1,30,2,NA,NA,empty.png,5720.JPG,0,None,None,None,None
trials,40,1,31,2,1,positive,1590.JPG,18.png,0,None,None,None,None
trials,40,1,32,2,2,positive,1750.JPG,26.png,0,None,None,None,None
trials,40,1,33,2,1,positive,1600.JPG,17.png,0,None,None,None,None
trials,40,1,34,2,3,neutral,7025.JPG,23.png,0,None,None,None,None
trials,40,1,35,2,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,40,1,36,2,NA,NA,19.png,27.png,0,None,None,None,None
trials,40,1,37,2,NA,NA,6.png,empty.png,0,None,None,None,None
trials,40,1,38,2,2,neutral,7035.JPG,8.png,0,None,None,None,None
trials,40,1,39,2,3,negative,3181.JPG,10.png,0,None,None,None,None
trials,40,1,40,2,2,neutral,7009.JPG,7.png,0,None,None,None,None
trials,40,1,41,2,2,negative,2141.JPG,20.png,0,None,None,None,None
trials,40,1,42,2,NA,NA,empty.png,5660.JPG,0,None,None,None,None
trials,40,1,43,2,1,positive,1540.JPG,24.png,0,None,None,None,None
trials,40,1,44,2,2,neutral,7705.JPG,5.png,0,None,None,None,None
trials,40,1,45,2,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,40,1,46,2,NA,NA,5870.JPG,5250.JPG,0,None,None,None,None
trials,40,1,47,2,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,40,1,48,2,2,positive,1463.JPG,1.png,0,None,None,None,None
trials,40,1,49,2,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,40,1,50,2,1,negative,9331.JPG,21.png,0,None,None,None,None
trials,40,1,51,2,2,positive,1600.JPG,17.png,0,None,None,None,None
trials,40,1,52,2,NA,NA,5870.JPG,5250.JPG,0,None,None,None,None
trials,40,1,53,2,NA,NA,empty.png,9280.JPG,0,None,None,None,None
trials,40,1,54,2,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,40,1,55,2,1,negative,3300.JPG,9.png,0,None,None,None,None
trials,40,1,56,2,NA,NA,9000.JPG,5611.JPG,0,None,None,None,None
trials,40,1,57,2,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,40,1,58,2,4,negative,3181.JPG,10.png,1,10,10,0,None
trials,40,1,59,2,NA,NA,9000.JPG,5611.JPG,0,None,None,None,None
trials,40,1,60,2,3,negative,2100.JPG,3.png,0,None,None,None,None
trials,40,1,61,2,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,40,1,62,2,2,neutral,7000.JPG,11.png,0,None,None,None,None
trials,40,1,63,2,2,negative,9331.JPG,21.png,0,None,None,None,None
trials,40,1,64,2,NA,NA,25.png,empty.png,0,None,None,None,None
trials,40,1,65,2,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,40,1,66,2,1,neutral,7090.JPG,12.png,0,None,None,None,None
trials,40,1,67,2,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,40,1,68,2,2,positive,1540.JPG,24.png,0,None,None,None,None
trials,40,1,69,2,NA,NA,9280.JPG,empty.png,0,None,None,None,None
trials,40,1,70,2,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,40,1,71,2,3,neutral,7035.JPG,8.png,0,None,None,None,None
trials,40,1,72,2,4,negative,2100.JPG,3.png,1,10,0,0,None
trials,40,1,73,2,NA,NA,empty.png,25.png,0,None,None,None,None
trials,40,1,74,2,4,neutral,7025.JPG,23.png,1,0,0,10,None
trials,40,1,75,2,3,negative,9331.JPG,21.png,0,None,None,None,None
trials,40,1,76,2,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,40,1,77,2,3,neutral,7705.JPG,5.png,0,None,None,None,None
trials,40,1,78,2,2,positive,1590.JPG,18.png,0,None,None,None,None
trials,40,1,79,2,NA,NA,9280.JPG,empty.png,0,None,None,None,None
trials,40,1,80,2,NA,NA,6.png,empty.png,0,None,None,None,None
trials,40,1,81,2,4,neutral,7705.JPG,5.png,1,0,0,10,None
trials,40,1,82,2,3,neutral,7000.JPG,11.png,0,None,None,None,None
trials,40,1,83,2,NA,NA,empty.png,25.png,0,None,None,None,None
trials,40,1,84,2,NA,NA,empty.png,13.png,0,None,None,None,None
trials,40,1,85,2,3,positive,1590.JPG,18.png,0,None,None,None,None
trials,40,1,86,2,3,negative,2141.JPG,20.png,0,None,None,None,None
trials,40,1,87,2,NA,NA,empty.png,6.png,0,None,None,None,None
trials,40,1,88,2,1,negative,9041.JPG,14.png,0,None,None,None,None
trials,40,1,89,2,3,positive,1600.JPG,17.png,0,None,None,None,None
trials,40,1,90,2,NA,NA,22.png,16.png,0,None,None,None,None
trials,40,1,91,2,NA,NA,5780.JPG,5970.JPG,0,None,None,None,None
trials,40,1,92,2,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,40,1,93,2,NA,NA,15.png,2.png,0,None,None,None,None
trials,40,1,94,2,2,negative,3300.JPG,9.png,0,None,None,None,None
trials,40,1,95,2,NA,NA,9000.JPG,5611.JPG,0,None,None,None,None
trials,40,1,96,2,NA,NA,5780.JPG,5970.JPG,0,None,None,None,None
trials,40,1,97,2,NA,NA,22.png,16.png,0,None,None,None,None
trials,40,1,98,2,NA,NA,13.png,empty.png,0,None,None,None,None
trials,40,1,99,2,3,positive,1463.JPG,1.png,0,None,None,None,None
trials,40,1,100,2,2,neutral,7090.JPG,12.png,0,None,None,None,None
trials,40,1,101,2,2,negative,9041.JPG,14.png,0,None,None,None,None
trials,40,1,102,2,3,neutral,7009.JPG,7.png,0,None,None,None,None
trials,40,1,103,2,3,negative,9041.JPG,14.png,0,None,None,None,None
trials,40,1,104,2,NA,NA,19.png,27.png,0,None,None,None,None
trials,40,1,105,2,3,positive,1440.JPG,4.png,0,None,None,None,None
trials,40,1,106,2,3,positive,1750.JPG,26.png,0,None,None,None,None
trials,40,1,107,2,NA,NA,empty.png,5660.JPG,0,None,None,None,None
trials,40,1,108,2,NA,NA,empty.png,13.png,0,None,None,None,None
trials,40,1,109,2,4,positive,1600.JPG,17.png,1,5,5,5,None
trials,40,1,110,2,3,positive,1540.JPG,24.png,0,None,None,None,None
trials,40,1,111,2,4,positive,1463.JPG,1.png,1,0,10,0,None
trials,40,1,112,2,NA,NA,5780.JPG,5970.JPG,0,None,None,None,None
trials,40,1,113,2,3,negative,3300.JPG,9.png,0,None,None,None,None
trials,40,1,114,2,3,neutral,7090.JPG,12.png,0,None,None,None,None
trials,40,2,1,2,NA,NA,empty.png,empty.png,0,None,None,None,return
trials,40,2,2,2,NA,NA,22.png,16.png,0,None,None,None,None
trials,40,2,3,2,NA,NA,empty.png,6.png,0,None,None,None,None
trials,40,2,4,2,NA,NA,empty.png,13.png,0,None,None,None,None
trials,40,2,5,2,4,neutral,7009.JPG,7.png,0,None,None,None,None
trials,40,2,6,2,NA,NA,9000.JPG,5611.JPG,0,None,None,None,None
trials,40,2,7,2,4,negative,3300.JPG,9.png,0,None,None,None,None
trials,40,2,8,2,NA,NA,empty.png,5720.JPG,0,None,None,None,None
trials,40,2,9,2,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,40,2,10,2,NA,NA,empty.png,9280.JPG,0,None,None,None,None
trials,40,2,11,2,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,40,2,12,2,5,positive,1463.JPG,1.png,0,None,None,None,None
trials,40,2,13,2,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,40,2,14,2,5,negative,3300.JPG,9.png,0,None,None,None,None
trials,40,2,15,2,NA,NA,empty.png,6.png,0,None,None,None,None
trials,40,2,16,2,4,negative,2141.JPG,20.png,0,None,None,None,None
trials,40,2,17,2,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,40,2,18,2,4,negative,9041.JPG,14.png,0,None,None,None,None
trials,40,2,19,2,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,40,2,20,2,6,positive,1463.JPG,1.png,0,None,None,None,None
trials,40,2,21,2,NA,NA,6.png,empty.png,0,None,None,None,None
trials,40,2,22,2,4,neutral,7035.JPG,8.png,0,None,None,None,None
trials,40,2,23,2,NA,NA,19.png,27.png,0,None,None,None,None
trials,40,2,24,2,4,positive,1590.JPG,18.png,0,None,None,None,None
trials,40,2,25,2,5,neutral,7035.JPG,8.png,0,None,None,None,None
