phase,subject_nr,block,trial,cond_order,repetition,valence,stim1,stim2,expectancy,mensch_rating,tier_rating,gegenstand_rating,leertaste
trials,19,1,1,2,1,positive,1500.JPG,24.png,0,None,None,None,None
trials,19,1,2,2,1,neutral,7009.JPG,12.png,0,None,None,None,None
trials,19,1,3,2,NA,NA,5970.JPG,5780.JPG,0,None,None,None,None
trials,19,1,4,2,1,positive,1750.JPG,4.png,0,None,None,None,None
trials,19,1,5,2,NA,NA,27.png,empty.png,0,None,None,None,None
trials,19,1,6,2,1,negative,3181.JPG,3.png,0,None,None,None,None
trials,19,1,7,2,1,negative,2276.JPG,21.png,0,None,None,None,None
trials,19,1,8,2,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,19,1,9,2,1,negative,9432.JPG,20.png,0,None,None,None,None
trials,19,1,10,2,2,neutral,7009.JPG,12.png,0,None,None,None,None
trials,19,1,11,2,1,neutral,7000.JPG,11.png,0,None,None,None,None
trials,19,1,12,2,NA,NA,9280.JPG,empty.png,0,None,None,None,None
trials,19,1,13,2,NA,NA,5660.JPG,5250.JPG,0,None,None,None,None
trials,19,1,14,2,1,positive,1721.JPG,17.png,0,None,None,None,None
trials,19,1,15,2,NA,NA,5611.JPG,5870.JPG,0,None,None,None,None
trials,19,1,16,2,1,neutral,7705.JPG,5.png,0,None,None,None,None
trials,19,1,17,2,NA,NA,5611.JPG,5870.JPG,0,None,None,None,None
trials,19,1,18,2,1,negative,2399.JPG,10.png,0,None,None,None,None
trials,19,1,19,2,NA,NA,13.png,empty.png,0,None,None,None,None
trials,19,1,20,2,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,19,1,21,2,1,neutral,7035.JPG,7.png,0,None,None,None,None
trials,19,1,22,2,1,positive,1620.JPG,26.png,0,None,None,None,None
trials,19,1,23,2,NA,NA,6.png,empty.png,0,None,None,None,None
trials,19,1,24,2,NA,NA,16.png,19.png,0,None,None,None,None
trials,19,1,25,2,2,negative,2276.JPG,21.png,0,None,None,None,None
trials,19,1,26,2,2,neutral,7705.JPG,5.png,0,None,None,None,None
trials,19,1,27,2,NA,NA,16.png,19.png,0,None,None,None,None
trials,19,1,28,2,1,positive,1600.JPG,1.png,0,None,None,None,None
trials,19,1,29,2,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,19,1,30,2,1,neutral,7080.JPG,23.png,0,None,None,None,None
trials,19,1,31,2,NA,NA,empty.png,6.png,0,None,None,None,None
trials,19,1,32,2,NA,NA,empty.png,9000.JPG,0,None,None,None,None
trials,19,1,33,2,2,neutral,7000.JPG,11.png,0,None,None,None,None
trials,19,1,34,2,NA,NA,27.png,empty.png,0,None,None,None,None
trials,19,1,35,2,1,neutral,7002.JPG,8.png,0,None,None,None,None
trials,19,1,36,2,1,negative,9041.JPG,9.png,0,None,None,None,None
trials,19,1,37,2,2,positive,1750.JPG,4.png,0,None,None,None,None
trials,19,1,38,2,2,positive,1600.JPG,1.png,0,None,None,None,None
trials,19,1,39,2,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,19,1,40,2,NA,NA,13.png,empty.png,0,None,None,None,None
trials,19,1,41,2,NA,NA,empty.png,9280.JPG,0,None,None,None,None
trials,19,1,42,2,NA,NA,22.png,2.png,0,None,None,None,None
trials,19,1,43,2,2,neutral,7080.JPG,23.png,0,None,None,None,None
trials,19,1,44,2,NA,NA,5720.JPG,empty.png,0,None,None,None,None
trials,19,1,45,2,2,negative,9041.JPG,9.png,0,None,None,None,None
trials,19,1,46,2,1,negative,2141.JPG,14.png,0,None,None,None,None
trials,19,1,47,2,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,19,1,48,2,NA,NA,empty.png,5720.JPG,0,None,None,None,None
trials,19,1,49,2,2,positive,1721.JPG,17.png,0,None,None,None,None
trials,19,1,50,2,3,neutral,7705.JPG,5.png,0,None,None,None,None
trials,19,1,51,2,NA,NA,empty.png,empty.png,0,None,None,None,None
