phase,subject_nr,cs_filename,cs_type_1,cs_type_2,eval_rating
globalratings,12,10.png,negative,positive,5
globalratings,12,21.png,negative,positive,15
globalratings,12,12.png,neutral,neutral,15
globalratings,12,9.png,negative,positive,15
globalratings,12,17.png,positive,negative,9
globalratings,12,8.png,neutral,neutral,2
globalratings,12,5.png,neutral,neutral,6
globalratings,12,14.png,negative,positive,9
globalratings,12,1.png,positive,negative,5
globalratings,12,26.png,positive,negative,9
globalratings,12,3.png,negative,positive,4
globalratings,12,20.png,negative,positive,8
globalratings,12,7.png,neutral,neutral,9
globalratings,12,24.png,positive,negative,13
globalratings,12,18.png,positive,negative,2
globalratings,12,23.png,neutral,neutral,13
globalratings,12,11.png,neutral,neutral,14
globalratings,12,4.png,positive,negative,2
c2ratings,12,8.png,neutral,neutral,13
c2ratings,12,21.png,negative,positive,14
c2ratings,12,17.png,positive,negative,5
c2ratings,12,9.png,negative,positive,15
c2ratings,12,24.png,positive,negative,3
c2ratings,12,7.png,neutral,neutral,9
c2ratings,12,20.png,negative,positive,16
c2ratings,12,12.png,neutral,neutral,10
c2ratings,12,11.png,neutral,neutral,10
c2ratings,12,14.png,negative,positive,10
c2ratings,12,5.png,neutral,neutral,10
c2ratings,12,4.png,positive,negative,0
c2ratings,12,26.png,positive,negative,3
c2ratings,12,10.png,negative,positive,4
c2ratings,12,23.png,neutral,neutral,9
c2ratings,12,3.png,negative,positive,13
c2ratings,12,18.png,positive,negative,7
c2ratings,12,1.png,positive,negative,7
c1ratings,12,23.png,neutral,neutral,9
c1ratings,12,20.png,negative,positive,14
c1ratings,12,10.png,negative,positive,2
c1ratings,12,14.png,negative,positive,4
c1ratings,12,5.png,neutral,neutral,8
c1ratings,12,1.png,positive,negative,14
c1ratings,12,8.png,neutral,neutral,7
c1ratings,12,11.png,neutral,neutral,8
c1ratings,12,12.png,neutral,neutral,8
c1ratings,12,17.png,positive,negative,13
c1ratings,12,7.png,neutral,neutral,8
c1ratings,12,3.png,negative,positive,2
c1ratings,12,9.png,negative,positive,11
c1ratings,12,18.png,positive,negative,6
c1ratings,12,24.png,positive,negative,12
c1ratings,12,4.png,positive,negative,12
c1ratings,12,26.png,positive,negative,14
c1ratings,12,21.png,negative,positive,7
