phase,subject_nr,cs_filename,cs_type_1,cs_type_2,eval_rating
globalratings,0,18.png,positive,negative,10
globalratings,0,3.png,negative,positive,7
globalratings,0,9.png,negative,positive,4
globalratings,0,10.png,negative,positive,8
globalratings,0,5.png,neutral,neutral,13
globalratings,0,4.png,positive,negative,6
globalratings,0,14.png,negative,positive,9
globalratings,0,24.png,positive,negative,13
globalratings,0,23.png,neutral,neutral,16
globalratings,0,12.png,neutral,neutral,16
globalratings,0,26.png,positive,negative,4
globalratings,0,11.png,neutral,neutral,14
globalratings,0,20.png,negative,positive,16
globalratings,0,8.png,neutral,neutral,6
globalratings,0,1.png,positive,negative,11
globalratings,0,21.png,negative,positive,7
globalratings,0,7.png,neutral,neutral,14
globalratings,0,17.png,positive,negative,6
c2ratings,0,23.png,neutral,neutral,13
c2ratings,0,7.png,neutral,neutral,12
c2ratings,0,9.png,negative,positive,7
c2ratings,0,1.png,positive,negative,9
c2ratings,0,10.png,negative,positive,5
c2ratings,0,20.png,negative,positive,15
c2ratings,0,11.png,neutral,neutral,13
c2ratings,0,5.png,neutral,neutral,12
c2ratings,0,26.png,positive,negative,5
c2ratings,0,14.png,negative,positive,12
c2ratings,0,21.png,negative,positive,8
c2ratings,0,17.png,positive,negative,3
c2ratings,0,4.png,positive,negative,3
c2ratings,0,3.png,negative,positive,6
c2ratings,0,24.png,positive,negative,10
c2ratings,0,18.png,positive,negative,8
c2ratings,0,12.png,neutral,neutral,12
c2ratings,0,8.png,neutral,neutral,4
c1ratings,0,17.png,positive,negative,6
c1ratings,0,11.png,neutral,neutral,14
c1ratings,0,14.png,negative,positive,7
c1ratings,0,21.png,negative,positive,4
c1ratings,0,12.png,neutral,neutral,13
c1ratings,0,20.png,negative,positive,15
c1ratings,0,1.png,positive,negative,5
c1ratings,0,23.png,neutral,neutral,17
c1ratings,0,26.png,positive,negative,5
c1ratings,0,5.png,neutral,neutral,12
c1ratings,0,10.png,negative,positive,10
c1ratings,0,7.png,neutral,neutral,12
c1ratings,0,9.png,negative,positive,3
c1ratings,0,8.png,neutral,neutral,1
c1ratings,0,3.png,negative,positive,9
c1ratings,0,24.png,positive,negative,13
c1ratings,0,18.png,positive,negative,7
c1ratings,0,4.png,positive,negative,4
