phase,subject_nr,block,trial,cond_order,repetition,valence,stim1,stim2,expectancy,mensch_rating,tier_rating,gegenstand_rating,leertaste
trials,4,1,1,1,1,negative,9.png,9041.JPG,0,None,None,None,None
trials,4,1,2,1,NA,NA,5250.JPG,empty.png,0,None,None,None,None
trials,4,1,3,1,1,neutral,5.png,7705.JPG,0,None,None,None,None
trials,4,1,4,1,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,4,1,5,1,NA,NA,2.png,empty.png,0,None,None,None,None
trials,4,1,6,1,1,positive,4.png,1590.JPG,0,None,None,None,None
trials,4,1,7,1,1,positive,17.png,1721.JPG,0,None,None,None,None
trials,4,1,8,1,1,neutral,7.png,7002.JPG,0,None,None,None,None
trials,4,1,9,1,NA,NA,22.png,25.png,0,None,None,None,None
trials,4,1,10,1,NA,NA,empty.png,5660.JPG,0,None,None,None,None
trials,4,1,11,1,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,4,1,12,1,1,neutral,12.png,7233.JPG,0,None,None,None,None
trials,4,1,13,1,1,negative,21.png,2900.1.JPG,0,None,None,None,None
trials,4,1,14,1,1,neutral,8.png,7009.JPG,0,None,None,None,None
trials,4,1,15,1,NA,NA,6.png,15.png,0,None,None,None,None
trials,4,1,16,1,NA,NA,16.png,19.png,0,None,None,None,None
trials,4,1,17,1,1,negative,10.png,2276.JPG,0,None,None,None,None
trials,4,1,18,1,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,4,1,19,1,1,negative,3.png,2100.JPG,0,None,None,None,None
trials,4,1,20,1,NA,NA,5870.JPG,5720.JPG,0,None,None,None,None
trials,4,1,21,1,NA,NA,5250.JPG,empty.png,0,None,None,None,None
trials,4,1,22,1,NA,NA,5660.JPG,empty.png,0,None,None,None,None
trials,4,1,23,1,NA,NA,9280.JPG,9000.JPG,0,None,None,None,None
trials,4,1,24,1,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,4,1,25,1,NA,NA,22.png,25.png,0,None,None,None,None
trials,4,1,26,1,2,negative,9.png,9041.JPG,0,None,None,None,None
trials,4,1,27,1,1,negative,14.png,3181.JPG,0,None,None,None,None
trials,4,1,28,1,2,negative,3.png,2100.JPG,0,None,None,None,None
trials,4,1,29,1,2,neutral,8.png,7009.JPG,0,None,None,None,None
trials,4,1,30,1,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,4,1,31,1,NA,NA,5611.JPG,empty.png,0,None,None,None,None
trials,4,1,32,1,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,4,1,33,1,2,negative,10.png,2276.JPG,0,None,None,None,None
trials,4,1,34,1,NA,NA,16.png,19.png,0,None,None,None,None
trials,4,1,35,1,2,neutral,5.png,7705.JPG,0,None,None,None,None
trials,4,1,36,1,NA,NA,5870.JPG,5720.JPG,0,None,None,None,None
trials,4,1,37,1,1,neutral,23.png,7090.JPG,0,None,None,None,None
trials,4,1,38,1,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,4,1,39,1,NA,NA,5870.JPG,5720.JPG,0,None,None,None,None
trials,4,1,40,1,NA,NA,5780.JPG,5970.JPG,0,None,None,None,None
trials,4,1,41,1,2,neutral,7.png,7002.JPG,0,None,None,None,None
trials,4,1,42,1,NA,NA,9280.JPG,9000.JPG,0,None,None,None,None
trials,4,1,43,1,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,4,1,44,1,1,neutral,11.png,7000.JPG,0,None,None,None,None
