phase,subject_nr,cs_filename,cs_type_1,cs_type_2,eval_rating
globalratings,9,23.png,neutral,neutral,11
globalratings,9,8.png,neutral,neutral,7
globalratings,9,26.png,positive,negative,14
globalratings,9,11.png,neutral,neutral,11
globalratings,9,10.png,negative,positive,5
globalratings,9,12.png,neutral,neutral,11
globalratings,9,17.png,positive,negative,7
globalratings,9,9.png,negative,positive,7
globalratings,9,3.png,negative,positive,12
globalratings,9,7.png,neutral,neutral,14
globalratings,9,21.png,negative,positive,4
globalratings,9,5.png,neutral,neutral,11
globalratings,9,14.png,negative,positive,13
globalratings,9,1.png,positive,negative,6
globalratings,9,24.png,positive,negative,7
globalratings,9,18.png,positive,negative,8
globalratings,9,4.png,positive,negative,11
globalratings,9,20.png,negative,positive,13
c2ratings,9,17.png,positive,negative,8
c2ratings,9,23.png,neutral,neutral,12
c2ratings,9,20.png,negative,positive,11
c2ratings,9,1.png,positive,negative,5
c2ratings,9,3.png,negative,positive,13
c2ratings,9,21.png,negative,positive,7
c2ratings,9,12.png,neutral,neutral,10
c2ratings,9,4.png,positive,negative,6
c2ratings,9,11.png,neutral,neutral,12
c2ratings,9,8.png,neutral,neutral,6
c2ratings,9,26.png,positive,negative,12
c2ratings,9,18.png,positive,negative,12
c2ratings,9,14.png,negative,positive,13
c2ratings,9,5.png,neutral,neutral,11
c2ratings,9,7.png,neutral,neutral,12
c2ratings,9,10.png,negative,positive,11
c2ratings,9,24.png,positive,negative,6
c2ratings,9,9.png,negative,positive,13
c1ratings,9,17.png,positive,negative,11
c1ratings,9,26.png,positive,negative,12
c1ratings,9,4.png,positive,negative,11
c1ratings,9,10.png,negative,positive,2
c1ratings,9,5.png,neutral,neutral,11
c1ratings,9,20.png,negative,positive,10
c1ratings,9,12.png,neutral,neutral,10
c1ratings,9,1.png,positive,negative,12
c1ratings,9,18.png,positive,negative,11
c1ratings,9,9.png,negative,positive,7
c1ratings,9,24.png,positive,negative,9
c1ratings,9,23.png,neutral,neutral,11
c1ratings,9,11.png,neutral,neutral,10
c1ratings,9,21.png,negative,positive,3
c1ratings,9,14.png,negative,positive,11
c1ratings,9,3.png,negative,positive,6
c1ratings,9,8.png,neutral,neutral,9
c1ratings,9,7.png,neutral,neutral,8
