phase,subject_nr,block,trial,cond_order,repetition,valence,stim1,stim2,expectancy,mensch_rating,tier_rating,gegenstand_rating,leertaste
trials,32,1,1,1,1,neutral,11.png,7090.JPG,0,None,None,None,None
trials,32,1,2,1,NA,NA,5611.JPG,9280.JPG,0,None,None,None,None
trials,32,1,3,1,NA,NA,19.png,empty.png,0,None,None,None,None
trials,32,1,4,1,NA,NA,5660.JPG,empty.png,0,None,None,None,None
trials,32,1,5,1,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,32,1,6,1,NA,NA,9000.JPG,empty.png,0,None,None,None,None
trials,32,1,7,1,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,32,1,8,1,NA,NA,15.png,25.png,0,None,None,None,None
trials,32,1,9,1,1,positive,1.png,1540.JPG,0,None,None,None,None
trials,32,1,10,1,1,negative,21.png,2141.JPG,0,None,None,None,None
trials,32,1,11,1,2,neutral,11.png,7090.JPG,0,None,None,None,None
trials,32,1,12,1,1,neutral,23.png,7006.JPG,0,None,None,None,None
trials,32,1,13,1,1,positive,17.png,1600.JPG,0,None,None,None,None
trials,32,1,14,1,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,32,1,15,1,1,neutral,5.png,7002.JPG,0,None,None,None,None
trials,32,1,16,1,1,negative,14.png,2399.JPG,0,None,None,None,None
trials,32,1,17,1,1,neutral,12.png,7009.JPG,0,None,None,None,None
trials,32,1,18,1,NA,NA,15.png,25.png,0,None,None,None,None
trials,32,1,19,1,NA,NA,empty.png,13.png,0,None,None,None,None
trials,32,1,20,1,2,neutral,23.png,7006.JPG,0,None,None,None,None
trials,32,1,21,1,1,negative,9.png,2100.JPG,0,None,None,None,None
trials,32,1,22,1,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,32,1,23,1,NA,NA,15.png,25.png,0,None,None,None,None
trials,32,1,24,1,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,32,1,25,1,1,positive,4.png,1721.JPG,0,None,None,None,None
trials,32,1,26,1,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,32,1,27,1,2,negative,14.png,2399.JPG,0,None,None,None,None
trials,32,1,28,1,2,positive,1.png,1540.JPG,0,None,None,None,None
trials,32,1,29,1,NA,NA,6.png,27.png,0,None,None,None,None
trials,32,1,30,1,NA,NA,5720.JPG,5970.JPG,0,None,None,None,None
