phase,subject_nr,cs_filename,cs_type_1,cs_type_2,eval_rating
globalratings,29,5.png,neutral,neutral,14
globalratings,29,20.png,negative,positive,13
globalratings,29,11.png,neutral,neutral,14
globalratings,29,10.png,negative,positive,8
globalratings,29,23.png,neutral,neutral,13
globalratings,29,1.png,positive,negative,15
globalratings,29,8.png,neutral,neutral,6
globalratings,29,3.png,negative,positive,9
globalratings,29,18.png,positive,negative,6
globalratings,29,4.png,positive,negative,4
globalratings,29,21.png,negative,positive,4
globalratings,29,14.png,negative,positive,11
globalratings,29,24.png,positive,negative,7
globalratings,29,9.png,negative,positive,8
globalratings,29,17.png,positive,negative,7
globalratings,29,26.png,positive,negative,3
globalratings,29,7.png,neutral,neutral,12
globalratings,29,12.png,neutral,neutral,7
c2ratings,29,10.png,negative,positive,7
c2ratings,29,20.png,negative,positive,13
c2ratings,29,3.png,negative,positive,11
c2ratings,29,21.png,negative,positive,8
c2ratings,29,5.png,neutral,neutral,14
c2ratings,29,18.png,positive,negative,7
c2ratings,29,1.png,positive,negative,14
c2ratings,29,23.png,neutral,neutral,12
c2ratings,29,9.png,negative,positive,10
c2ratings,29,8.png,neutral,neutral,5
c2ratings,29,11.png,neutral,neutral,13
c2ratings,29,24.png,positive,negative,7
c2ratings,29,7.png,neutral,neutral,12
c2ratings,29,14.png,negative,positive,12
c2ratings,29,12.png,neutral,neutral,10
c2ratings,29,17.png,positive,negative,10
c2ratings,29,26.png,positive,negative,3
c2ratings,29,4.png,positive,negative,5
c1ratings,29,14.png,negative,positive,12
c1ratings,29,26.png,positive,negative,2
c1ratings,29,10.png,negative,positive,5
c1ratings,29,8.png,neutral,neutral,3
c1ratings,29,9.png,negative,positive,7
c1ratings,29,20.png,negative,positive,14
c1ratings,29,5.png,neutral,neutral,14
c1ratings,29,12.png,neutral,neutral,10
c1ratings,29,21.png,negative,positive,7
c1ratings,29,3.png,negative,positive,9
c1ratings,29,1.png,positive,negative,12
c1ratings,29,23.png,neutral,neutral,13
c1ratings,29,24.png,positive,negative,6
c1ratings,29,17.png,positive,negative,9
c1ratings,29,4.png,positive,negative,3
c1ratings,29,11.png,neutral,neutral,13
c1ratings,29,18.png,positive,negative,6
c1ratings,29,7.png,neutral,neutral,12
