phase,subject_nr,block,trial,cond_order,repetition,valence,stim1,stim2,expectancy,mensch_rating,tier_rating,gegenstand_rating,leertaste
trials,7,1,1,2,NA,NA,empty.png,22.png,0,None,None,None,None
trials,7,1,2,2,NA,NA,13.png,25.png,0,None,None,None,None
trials,7,1,3,2,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,7,1,4,2,1,neutral,7002.JPG,12.png,0,None,None,None,None
trials,7,1,5,2,1,neutral,7233.JPG,11.png,0,None,None,None,None
trials,7,1,6,2,NA,NA,13.png,25.png,0,None,None,None,None
trials,7,1,7,2,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,7,1,8,2,NA,NA,5611.JPG,empty.png,0,None,None,None,None
trials,7,1,9,2,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,7,1,10,2,1,negative,2399.JPG,3.png,0,None,None,None,None
trials,7,1,11,2,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,7,1,12,2,1,negative,9331.JPG,10.png,0,None,None,None,None
trials,7,1,13,2,1,positive,1590.JPG,17.png,0,None,None,None,None
trials,7,1,14,2,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,7,1,15,2,1,neutral,7090.JPG,7.png,0,None,None,None,None
trials,7,1,16,2,NA,NA,empty.png,16.png,0,None,None,None,None
trials,7,1,17,2,NA,NA,5870.JPG,5970.JPG,0,None,None,None,None
trials,7,1,18,2,NA,NA,9280.JPG,5660.JPG,0,None,None,None,None
trials,7,1,19,2,1,neutral,7025.JPG,23.png,0,None,None,None,None
trials,7,1,20,2,NA,NA,5250.JPG,empty.png,0,None,None,None,None
trials,7,1,21,2,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,7,1,22,2,2,neutral,7025.JPG,23.png,0,None,None,None,None
trials,7,1,23,2,2,neutral,7090.JPG,7.png,0,None,None,None,None
trials,7,1,24,2,1,negative,9265.JPG,21.png,0,None,None,None,None
trials,7,1,25,2,2,neutral,7233.JPG,11.png,0,None,None,None,None
trials,7,1,26,2,NA,NA,2.png,27.png,0,None,None,None,None
trials,7,1,27,2,NA,NA,5611.JPG,empty.png,0,None,None,None,None
trials,7,1,28,2,1,positive,1540.JPG,24.png,0,None,None,None,None
trials,7,1,29,2,1,positive,1440.JPG,18.png,0,None,None,None,None
trials,7,1,30,2,NA,NA,15.png,6.png,0,None,None,None,None
trials,7,1,31,2,1,positive,1460.JPG,1.png,0,None,None,None,None
trials,7,1,32,2,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,7,1,33,2,NA,NA,empty.png,5250.JPG,0,None,None,None,None
trials,7,1,34,2,3,neutral,7090.JPG,7.png,0,None,None,None,None
trials,7,1,35,2,2,negative,9265.JPG,21.png,0,None,None,None,None
trials,7,1,36,2,NA,NA,empty.png,19.png,0,None,None,None,None
trials,7,1,37,2,3,neutral,7025.JPG,23.png,0,None,None,None,None
trials,7,1,38,2,1,negative,2100.JPG,14.png,0,None,None,None,None
trials,7,1,39,2,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,7,1,40,2,1,positive,1600.JPG,26.png,0,None,None,None,None
trials,7,1,41,2,2,negative,9331.JPG,10.png,0,None,None,None,None
trials,7,1,42,2,2,negative,2100.JPG,14.png,0,None,None,None,None
trials,7,1,43,2,NA,NA,empty.png,22.png,0,None,None,None,None
trials,7,1,44,2,NA,NA,9280.JPG,5660.JPG,0,None,None,None,None
trials,7,1,45,2,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,7,1,46,2,NA,NA,15.png,6.png,0,None,None,None,None
trials,7,1,47,2,2,neutral,7002.JPG,12.png,0,None,None,None,None
trials,7,1,48,2,2,positive,1540.JPG,24.png,0,None,None,None,None
trials,7,1,49,2,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,7,1,50,2,1,neutral,7035.JPG,8.png,0,None,None,None,None
trials,7,1,51,2,2,negative,2399.JPG,3.png,0,None,None,None,None
trials,7,1,52,2,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,7,1,53,2,2,neutral,7035.JPG,8.png,0,None,None,None,None
trials,7,1,54,2,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,7,1,55,2,1,neutral,7000.JPG,5.png,0,None,None,None,None
trials,7,1,56,2,2,positive,1590.JPG,17.png,0,None,None,None,None
trials,7,1,57,2,3,negative,9331.JPG,10.png,0,None,None,None,None
trials,7,1,58,2,2,positive,1600.JPG,26.png,0,None,None,None,None
trials,7,1,59,2,1,negative,3181.JPG,20.png,0,None,None,None,None
trials,7,1,60,2,NA,NA,13.png,25.png,0,None,None,None,None
trials,7,1,61,2,2,neutral,7000.JPG,5.png,0,None,None,None,None
trials,7,1,62,2,NA,NA,5870.JPG,5970.JPG,0,None,None,None,None
trials,7,1,63,2,NA,NA,15.png,6.png,0,None,None,None,None
trials,7,1,64,2,NA,NA,5250.JPG,empty.png,0,None,None,None,None
trials,7,1,65,2,2,negative,3181.JPG,20.png,0,None,None,None,None
trials,7,1,66,2,3,negative,2100.JPG,14.png,0,None,None,None,None
trials,7,1,67,2,3,negative,3181.JPG,20.png,0,None,None,None,None
trials,7,1,68,2,NA,NA,5720.JPG,9000.JPG,0,None,None,None,None
trials,7,1,69,2,2,positive,1440.JPG,18.png,0,None,None,None,None
trials,7,1,70,2,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,7,1,71,2,1,positive,1604.JPG,4.png,0,None,None,None,None
trials,7,1,72,2,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,7,1,73,2,3,negative,2399.JPG,3.png,0,None,None,None,None
trials,7,1,74,2,NA,NA,2.png,27.png,0,None,None,None,None
trials,7,1,75,2,3,neutral,7000.JPG,5.png,0,None,None,None,None
trials,7,1,76,2,NA,NA,empty.png,empty.png,0,None,None,None,None
