phase,subject_nr,block,trial,cond_order,repetition,valence,stim1,stim2,expectancy,mensch_rating,tier_rating,gegenstand_rating,leertaste
trials,47,1,1,1,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,47,1,2,1,NA,NA,25.png,15.png,0,None,None,None,None
trials,47,1,3,1,NA,NA,19.png,13.png,0,None,None,None,None
trials,47,1,4,1,1,positive,23.png,1600.JPG,0,None,None,None,None
trials,47,1,5,1,NA,NA,9280.JPG,5660.JPG,0,None,None,None,None
trials,47,1,6,1,1,negative,7.png,9432.JPG,0,None,None,None,None
trials,47,1,7,1,1,neutral,9.png,7175.JPG,0,None,None,None,None
trials,47,1,8,1,1,negative,18.png,2141.JPG,0,None,None,None,None
trials,47,1,9,1,1,neutral,17.png,7035.JPG,0,None,None,None,None
trials,47,1,10,1,NA,NA,5611.JPG,5720.JPG,0,None,None,None,None
trials,47,1,11,1,1,neutral,4.png,7090.JPG,0,None,None,None,None
trials,47,1,12,1,1,neutral,12.png,7705.JPG,0,None,None,None,None
trials,47,1,13,1,2,neutral,9.png,7175.JPG,0,None,None,None,None
trials,47,1,14,1,1,negative,1.png,2900.1.JPG,0,None,None,None,None
trials,47,1,15,1,NA,NA,5780.JPG,empty.png,0,None,None,None,None
trials,47,1,16,1,NA,NA,5611.JPG,5720.JPG,0,None,None,None,None
trials,47,1,17,1,1,neutral,24.png,7025.JPG,0,None,None,None,None
trials,47,1,18,1,NA,NA,2.png,6.png,0,None,None,None,None
trials,47,1,19,1,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,47,1,20,1,1,neutral,11.png,7004.JPG,0,None,None,None,None
trials,47,1,21,1,1,negative,21.png,3300.JPG,0,None,None,None,None
trials,47,1,22,1,1,negative,14.png,2276.JPG,0,None,None,None,None
trials,47,1,23,1,NA,NA,empty.png,22.png,0,None,None,None,None
trials,47,1,24,1,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,47,1,25,1,2,negative,18.png,2141.JPG,0,None,None,None,None
trials,47,1,26,1,1,positive,26.png,1440.JPG,0,None,None,None,None
trials,47,1,27,1,NA,NA,16.png,empty.png,0,None,None,None,None
trials,47,1,28,1,1,positive,8.png,1610.JPG,0,None,None,None,None
trials,47,1,29,1,2,positive,23.png,1600.JPG,0,None,None,None,None
trials,47,1,30,1,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,47,1,31,1,1,positive,3.png,1620.JPG,0,None,None,None,None
trials,47,1,32,1,NA,NA,5611.JPG,5720.JPG,0,None,None,None,None
trials,47,1,33,1,2,negative,1.png,2900.1.JPG,0,None,None,None,None
trials,47,1,34,1,2,neutral,12.png,7705.JPG,0,None,None,None,None
trials,47,1,35,1,NA,NA,empty.png,22.png,0,None,None,None,None
trials,47,1,36,1,2,positive,3.png,1620.JPG,0,None,None,None,None
trials,47,1,37,1,2,neutral,4.png,7090.JPG,0,None,None,None,None
trials,47,1,38,1,2,neutral,11.png,7004.JPG,0,None,None,None,None
trials,47,1,39,1,NA,NA,25.png,15.png,0,None,None,None,None
trials,47,1,40,1,NA,NA,5870.JPG,5970.JPG,0,None,None,None,None
trials,47,1,41,1,NA,NA,9280.JPG,5660.JPG,0,None,None,None,None
trials,47,1,42,1,NA,NA,9000.JPG,empty.png,0,None,None,None,None
trials,47,1,43,1,NA,NA,5780.JPG,empty.png,0,None,None,None,None
trials,47,1,44,1,3,positive,3.png,1620.JPG,0,None,None,None,None
trials,47,1,45,1,1,positive,20.png,1540.JPG,0,None,None,None,None
trials,47,1,46,1,1,negative,10.png,9041.JPG,0,None,None,None,None
trials,47,1,47,1,NA,NA,9280.JPG,5660.JPG,0,None,None,None,None
trials,47,1,48,1,NA,NA,5780.JPG,empty.png,0,None,None,None,None
