phase,subject_nr,block,trial,cond_order,repetition,valence,stim1,stim2,expectancy,mensch_rating,tier_rating,gegenstand_rating,leertaste
trials,21,1,1,1,1,negative,3.png,2750.JPG,0,None,None,None,None
trials,21,1,2,1,1,negative,21.png,9265.JPG,0,None,None,None,None
trials,21,1,3,1,NA,NA,empty.png,5720.JPG,0,None,None,None,None
trials,21,1,4,1,1,negative,10.png,9432.JPG,0,None,None,None,None
trials,21,1,5,1,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,21,1,6,1,2,negative,10.png,9432.JPG,0,None,None,None,None
trials,21,1,7,1,1,neutral,7.png,7090.JPG,0,None,None,None,None
trials,21,1,8,1,1,positive,26.png,1600.JPG,0,None,None,None,None
trials,21,1,9,1,NA,NA,6.png,16.png,0,None,None,None,None
trials,21,1,10,1,NA,NA,empty.png,22.png,0,None,None,None,None
trials,21,1,11,1,NA,NA,empty.png,15.png,0,None,None,None,None
trials,21,1,12,1,NA,NA,empty.png,25.png,0,None,None,None,None
trials,21,1,13,1,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,21,1,14,1,1,negative,9.png,2900.1.JPG,0,None,None,None,None
trials,21,1,15,1,1,neutral,12.png,7002.JPG,0,None,None,None,None
trials,21,1,16,1,2,negative,21.png,9265.JPG,0,None,None,None,None
trials,21,1,17,1,NA,NA,5611.JPG,5870.JPG,0,None,None,None,None
trials,21,1,18,1,NA,NA,5970.JPG,9280.JPG,0,None,None,None,None
trials,21,1,19,1,2,positive,26.png,1600.JPG,0,None,None,None,None
trials,21,1,20,1,1,positive,17.png,1620.JPG,0,None,None,None,None
trials,21,1,21,1,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,21,1,22,1,1,neutral,5.png,7233.JPG,0,None,None,None,None
trials,21,1,23,1,1,positive,18.png,1604.JPG,0,None,None,None,None
trials,21,1,24,1,1,neutral,8.png,7080.JPG,0,None,None,None,None
trials,21,1,25,1,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,21,1,26,1,1,negative,14.png,2100.JPG,0,None,None,None,None
trials,21,1,27,1,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,21,1,28,1,NA,NA,5970.JPG,9280.JPG,0,None,None,None,None
trials,21,1,29,1,NA,NA,5780.JPG,empty.png,0,None,None,None,None
trials,21,1,30,1,2,neutral,8.png,7080.JPG,0,None,None,None,None
trials,21,1,31,1,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,21,1,32,1,NA,NA,22.png,empty.png,0,None,None,None,None
trials,21,1,33,1,1,positive,4.png,1440.JPG,0,None,None,None,None
trials,21,1,34,1,2,negative,3.png,2750.JPG,0,None,None,None,None
trials,21,1,35,1,NA,NA,9000.JPG,5250.JPG,0,None,None,None,None
trials,21,1,36,1,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,21,1,37,1,1,neutral,23.png,7035.JPG,0,None,None,None,None
trials,21,1,38,1,2,positive,4.png,1440.JPG,0,None,None,None,None
trials,21,1,39,1,2,negative,9.png,2900.1.JPG,0,None,None,None,None
trials,21,1,40,1,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,21,1,41,1,NA,NA,empty.png,5720.JPG,0,None,None,None,None
trials,21,1,42,1,NA,NA,5720.JPG,empty.png,0,None,None,None,None
trials,21,1,43,1,3,negative,10.png,9432.JPG,0,None,None,None,None
trials,21,1,44,1,NA,NA,15.png,empty.png,0,None,None,None,None
trials,21,1,45,1,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,21,1,46,1,3,negative,21.png,9265.JPG,0,None,None,None,None
trials,21,1,47,1,2,positive,17.png,1620.JPG,0,None,None,None,None
trials,21,1,48,1,NA,NA,2.png,27.png,0,None,None,None,None
trials,21,1,49,1,1,negative,20.png,2399.JPG,0,None,None,None,None
trials,21,1,50,1,NA,NA,6.png,16.png,0,None,None,None,None
trials,21,1,51,1,NA,NA,5611.JPG,5870.JPG,0,None,None,None,None
trials,21,1,52,1,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,21,1,53,1,NA,NA,15.png,empty.png,0,None,None,None,None
trials,21,1,54,1,4,negative,10.png,9432.JPG,1,10,1,0,None
trials,21,1,55,1,1,positive,24.png,1460.JPG,0,None,None,None,None
trials,21,1,56,1,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,21,1,57,1,2,positive,18.png,1604.JPG,0,None,None,None,None
trials,21,1,58,1,NA,NA,5970.JPG,9280.JPG,0,None,None,None,None
trials,21,1,59,1,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,21,1,60,1,NA,NA,empty.png,5660.JPG,0,None,None,None,None
trials,21,1,61,1,2,neutral,7.png,7090.JPG,0,None,None,None,None
trials,21,1,62,1,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,21,1,63,1,3,neutral,7.png,7090.JPG,0,None,None,None,None
trials,21,1,64,1,2,neutral,5.png,7233.JPG,0,None,None,None,None
trials,21,1,65,1,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,21,1,66,1,1,positive,1.png,1463.JPG,0,None,None,None,None
trials,21,1,67,1,NA,NA,empty.png,5780.JPG,0,None,None,None,None
trials,21,1,68,1,2,negative,14.png,2100.JPG,0,None,None,None,None
trials,21,1,69,1,3,positive,17.png,1620.JPG,0,None,None,None,None
trials,21,1,70,1,3,positive,4.png,1440.JPG,0,None,None,None,None
trials,21,1,71,1,1,neutral,11.png,7000.JPG,0,None,None,None,None
trials,21,1,72,1,4,positive,17.png,1620.JPG,1,5,5,2,None
trials,21,1,73,1,NA,NA,25.png,empty.png,0,None,None,None,None
trials,21,1,74,1,2,positive,1.png,1463.JPG,0,None,None,None,None
trials,21,1,75,1,3,negative,9.png,2900.1.JPG,0,None,None,None,None
trials,21,1,76,1,NA,NA,19.png,13.png,0,None,None,None,None
trials,21,1,77,1,2,negative,20.png,2399.JPG,0,None,None,None,None
trials,21,1,78,1,NA,NA,empty.png,5660.JPG,0,None,None,None,None
trials,21,1,79,1,NA,NA,19.png,13.png,0,None,None,None,None
trials,21,1,80,1,NA,NA,5611.JPG,5870.JPG,0,None,None,None,None
trials,21,1,81,1,2,neutral,12.png,7002.JPG,0,None,None,None,None
trials,21,1,82,1,NA,NA,9000.JPG,5250.JPG,0,None,None,None,None
trials,21,1,83,1,3,negative,20.png,2399.JPG,0,None,None,None,None
trials,21,1,84,1,3,negative,3.png,2750.JPG,0,None,None,None,None
trials,21,1,85,1,NA,NA,9000.JPG,5250.JPG,0,None,None,None,None
trials,21,1,86,1,3,neutral,5.png,7233.JPG,0,None,None,None,None
trials,21,1,87,1,3,neutral,8.png,7080.JPG,0,None,None,None,None
trials,21,1,88,1,NA,NA,2.png,27.png,0,None,None,None,None
trials,21,1,89,1,NA,NA,5780.JPG,empty.png,0,None,None,None,None
trials,21,1,90,1,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,21,1,91,1,4,negative,3.png,2750.JPG,1,10,0,0,None
trials,21,1,92,1,2,neutral,11.png,7000.JPG,0,None,None,None,None
trials,21,1,93,1,3,negative,14.png,2100.JPG,0,None,None,None,None
trials,21,1,94,1,NA,NA,6.png,16.png,0,None,None,None,None
trials,21,1,95,1,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,21,1,96,1,NA,NA,empty.png,22.png,0,None,None,None,None
trials,21,1,97,1,3,positive,18.png,1604.JPG,0,None,None,None,None
trials,21,1,98,1,2,positive,24.png,1460.JPG,0,None,None,None,None
trials,21,1,99,1,3,neutral,12.png,7002.JPG,0,None,None,None,None
trials,21,1,100,1,2,neutral,23.png,7035.JPG,0,None,None,None,None
trials,21,1,101,1,3,positive,24.png,1460.JPG,0,None,None,None,None
trials,21,1,102,1,4,neutral,5.png,7233.JPG,1,0,0,10,None
trials,21,1,103,1,3,positive,26.png,1600.JPG,0,None,None,None,None
