phase,subject_nr,cs_filename,cs_type_1,cs_type_2,eval_rating
globalratings,18,12.png,neutral,neutral,15
globalratings,18,3.png,negative,positive,5
globalratings,18,23.png,neutral,neutral,18
globalratings,18,21.png,negative,positive,9
globalratings,18,11.png,neutral,neutral,18
globalratings,18,1.png,positive,negative,13
globalratings,18,20.png,negative,positive,18
globalratings,18,5.png,neutral,neutral,18
globalratings,18,7.png,neutral,neutral,18
globalratings,18,9.png,negative,positive,9
globalratings,18,8.png,neutral,neutral,4
globalratings,18,24.png,positive,negative,9
globalratings,18,14.png,negative,positive,18
globalratings,18,26.png,positive,negative,9
globalratings,18,10.png,negative,positive,6
globalratings,18,4.png,positive,negative,4
globalratings,18,18.png,positive,negative,4
globalratings,18,17.png,positive,negative,9
c2ratings,18,5.png,neutral,neutral,18
c2ratings,18,1.png,positive,negative,15
c2ratings,18,4.png,positive,negative,5
c2ratings,18,11.png,neutral,neutral,18
c2ratings,18,20.png,negative,positive,18
c2ratings,18,17.png,positive,negative,9
c2ratings,18,12.png,neutral,neutral,15
c2ratings,18,14.png,negative,positive,18
c2ratings,18,10.png,negative,positive,5
c2ratings,18,18.png,positive,negative,5
c2ratings,18,23.png,neutral,neutral,18
c2ratings,18,8.png,neutral,neutral,4
c2ratings,18,3.png,negative,positive,3
c2ratings,18,7.png,neutral,neutral,18
c2ratings,18,9.png,negative,positive,9
c2ratings,18,21.png,negative,positive,14
c2ratings,18,26.png,positive,negative,9
c2ratings,18,24.png,positive,negative,5
c1ratings,18,9.png,negative,positive,13
c1ratings,18,4.png,positive,negative,6
c1ratings,18,18.png,positive,negative,15
c1ratings,18,12.png,neutral,neutral,18
c1ratings,18,5.png,neutral,neutral,18
c1ratings,18,8.png,neutral,neutral,4
c1ratings,18,21.png,negative,positive,7
c1ratings,18,7.png,neutral,neutral,18
c1ratings,18,14.png,negative,positive,18
c1ratings,18,20.png,negative,positive,18
c1ratings,18,10.png,negative,positive,5
c1ratings,18,24.png,positive,negative,9
c1ratings,18,17.png,positive,negative,9
c1ratings,18,11.png,neutral,neutral,18
c1ratings,18,26.png,positive,negative,9
c1ratings,18,23.png,neutral,neutral,18
c1ratings,18,3.png,negative,positive,6
c1ratings,18,1.png,positive,negative,14
