phase,subject_nr,block,trial,cond_order,repetition,valence,stim1,stim2,expectancy,mensch_rating,tier_rating,gegenstand_rating,leertaste
trials,10,1,1,1,NA,NA,22.png,empty.png,0,None,None,None,None
trials,10,1,2,1,1,positive,4.png,1440.JPG,0,None,None,None,None
trials,10,1,3,1,1,neutral,12.png,7035.JPG,0,None,None,None,None
trials,10,1,4,1,1,negative,10.png,9432.JPG,0,None,None,None,None
trials,10,1,5,1,NA,NA,15.png,empty.png,0,None,None,None,None
trials,10,1,6,1,2,neutral,12.png,7035.JPG,0,None,None,None,None
trials,10,1,7,1,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,10,1,8,1,NA,NA,5720.JPG,9000.JPG,0,None,None,None,None
trials,10,1,9,1,NA,NA,15.png,empty.png,0,None,None,None,None
trials,10,1,10,1,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,10,1,11,1,1,negative,21.png,2276.JPG,0,None,None,None,None
trials,10,1,12,1,2,negative,10.png,9432.JPG,0,None,None,None,None
trials,10,1,13,1,NA,NA,5870.JPG,5780.JPG,0,None,None,None,None
trials,10,1,14,1,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,10,1,15,1,NA,NA,5611.JPG,5250.JPG,0,None,None,None,None
trials,10,1,16,1,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,10,1,17,1,1,neutral,8.png,7004.JPG,0,None,None,None,None
trials,10,1,18,1,1,positive,17.png,1610.JPG,0,None,None,None,None
trials,10,1,19,1,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,10,1,20,1,3,neutral,12.png,7035.JPG,0,None,None,None,None
trials,10,1,21,1,1,negative,9.png,2100.JPG,0,None,None,None,None
trials,10,1,22,1,1,negative,3.png,9265.JPG,0,None,None,None,None
trials,10,1,23,1,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,10,1,24,1,NA,NA,16.png,25.png,0,None,None,None,None
trials,10,1,25,1,1,positive,24.png,1460.JPG,0,None,None,None,None
trials,10,1,26,1,2,positive,4.png,1440.JPG,0,None,None,None,None
trials,10,1,27,1,1,neutral,11.png,7000.JPG,0,None,None,None,None
trials,10,1,28,1,1,neutral,23.png,7233.JPG,0,None,None,None,None
trials,10,1,29,1,2,negative,9.png,2100.JPG,0,None,None,None,None
trials,10,1,30,1,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,10,1,31,1,1,neutral,7.png,7080.JPG,0,None,None,None,None
trials,10,1,32,1,NA,NA,empty.png,5970.JPG,0,None,None,None,None
trials,10,1,33,1,1,negative,14.png,9331.JPG,0,None,None,None,None
trials,10,1,34,1,NA,NA,5660.JPG,empty.png,0,None,None,None,None
trials,10,1,35,1,NA,NA,5870.JPG,5780.JPG,0,None,None,None,None
trials,10,1,36,1,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,10,1,37,1,NA,NA,empty.png,13.png,0,None,None,None,None
trials,10,1,38,1,NA,NA,5720.JPG,9000.JPG,0,None,None,None,None
trials,10,1,39,1,1,neutral,5.png,7175.JPG,0,None,None,None,None
trials,10,1,40,1,NA,NA,2.png,19.png,0,None,None,None,None
trials,10,1,41,1,NA,NA,5870.JPG,5780.JPG,0,None,None,None,None
trials,10,1,42,1,2,neutral,7.png,7080.JPG,0,None,None,None,None
