phase,subject_nr,cs_filename,cs_type_1,cs_type_2,eval_rating
globalratings,37,24.png,positive,negative,6
globalratings,37,11.png,neutral,neutral,4
globalratings,37,9.png,negative,positive,6
globalratings,37,5.png,neutral,neutral,10
globalratings,37,17.png,positive,negative,7
globalratings,37,10.png,negative,positive,10
globalratings,37,4.png,positive,negative,10
globalratings,37,21.png,negative,positive,11
globalratings,37,14.png,negative,positive,8
globalratings,37,3.png,negative,positive,9
globalratings,37,7.png,neutral,neutral,6
globalratings,37,18.png,positive,negative,4
globalratings,37,8.png,neutral,neutral,6
globalratings,37,23.png,neutral,neutral,6
globalratings,37,1.png,positive,negative,5
globalratings,37,20.png,negative,positive,10
globalratings,37,12.png,neutral,neutral,10
globalratings,37,26.png,positive,negative,3
c2ratings,37,21.png,negative,positive,10
c2ratings,37,5.png,neutral,neutral,12
c2ratings,37,14.png,negative,positive,11
c2ratings,37,8.png,neutral,neutral,10
c2ratings,37,24.png,positive,negative,6
c2ratings,37,17.png,positive,negative,8
c2ratings,37,10.png,negative,positive,15
c2ratings,37,20.png,negative,positive,14
c2ratings,37,1.png,positive,negative,5
c2ratings,37,9.png,negative,positive,5
c2ratings,37,11.png,neutral,neutral,6
c2ratings,37,4.png,positive,negative,5
c2ratings,37,23.png,neutral,neutral,6
c2ratings,37,18.png,positive,negative,3
c2ratings,37,12.png,neutral,neutral,8
c2ratings,37,3.png,negative,positive,13
c2ratings,37,7.png,neutral,neutral,7
c2ratings,37,26.png,positive,negative,3
c1ratings,37,17.png,positive,negative,7
c1ratings,37,11.png,neutral,neutral,5
c1ratings,37,26.png,positive,negative,6
c1ratings,37,8.png,neutral,neutral,8
c1ratings,37,3.png,negative,positive,10
c1ratings,37,7.png,neutral,neutral,8
c1ratings,37,10.png,negative,positive,9
c1ratings,37,5.png,neutral,neutral,12
c1ratings,37,18.png,positive,negative,8
c1ratings,37,21.png,negative,positive,11
c1ratings,37,24.png,positive,negative,6
c1ratings,37,12.png,neutral,neutral,10
c1ratings,37,23.png,neutral,neutral,8
c1ratings,37,14.png,negative,positive,8
c1ratings,37,4.png,positive,negative,9
c1ratings,37,9.png,negative,positive,7
c1ratings,37,1.png,positive,negative,9
c1ratings,37,20.png,negative,positive,13
