phase,subject_nr,cs_filename,cs_type_1,cs_type_2,eval_rating
globalratings,46,11.png,neutral,neutral,9
globalratings,46,9.png,neutral,neutral,9
globalratings,46,8.png,positive,negative,9
globalratings,46,23.png,positive,negative,6
globalratings,46,7.png,negative,positive,15
globalratings,46,17.png,neutral,neutral,9
globalratings,46,26.png,positive,negative,8
globalratings,46,3.png,positive,negative,9
globalratings,46,1.png,negative,positive,16
globalratings,46,21.png,negative,positive,16
globalratings,46,12.png,neutral,neutral,10
globalratings,46,10.png,negative,positive,9
globalratings,46,14.png,negative,positive,10
globalratings,46,18.png,negative,positive,14
globalratings,46,24.png,neutral,neutral,10
globalratings,46,5.png,positive,negative,7
globalratings,46,20.png,positive,negative,11
globalratings,46,4.png,neutral,neutral,9
c2ratings,46,21.png,negative,positive,12
c2ratings,46,5.png,positive,negative,12
c2ratings,46,7.png,negative,positive,17
c2ratings,46,18.png,negative,positive,16
c2ratings,46,1.png,negative,positive,16
c2ratings,46,11.png,neutral,neutral,10
c2ratings,46,4.png,neutral,neutral,10
c2ratings,46,3.png,positive,negative,10
c2ratings,46,8.png,positive,negative,10
c2ratings,46,14.png,negative,positive,12
c2ratings,46,17.png,neutral,neutral,10
c2ratings,46,23.png,positive,negative,4
c2ratings,46,12.png,neutral,neutral,10
c2ratings,46,20.png,positive,negative,10
c2ratings,46,9.png,neutral,neutral,10
c2ratings,46,10.png,negative,positive,10
c2ratings,46,24.png,neutral,neutral,9
c2ratings,46,26.png,positive,negative,9
c1ratings,46,20.png,positive,negative,10
c1ratings,46,7.png,negative,positive,16
c1ratings,46,4.png,neutral,neutral,9
c1ratings,46,17.png,neutral,neutral,10
c1ratings,46,8.png,positive,negative,10
c1ratings,46,11.png,neutral,neutral,9
c1ratings,46,3.png,positive,negative,15
c1ratings,46,12.png,neutral,neutral,10
c1ratings,46,23.png,positive,negative,15
c1ratings,46,5.png,positive,negative,10
c1ratings,46,21.png,negative,positive,14
c1ratings,46,10.png,negative,positive,12
c1ratings,46,9.png,neutral,neutral,9
c1ratings,46,24.png,neutral,neutral,10
c1ratings,46,1.png,negative,positive,15
c1ratings,46,18.png,negative,positive,14
c1ratings,46,26.png,positive,negative,10
c1ratings,46,14.png,negative,positive,13
