phase,subject_nr,block,trial,cond_order,repetition,valence,stim1,stim2,expectancy,mensch_rating,tier_rating,gegenstand_rating,leertaste
trials,35,1,1,2,1,neutral,7000.JPG,8.png,0,None,None,None,None
trials,35,1,2,2,1,negative,2276.JPG,10.png,0,None,None,None,None
trials,35,1,3,2,1,negative,2399.JPG,3.png,0,None,None,None,None
trials,35,1,4,2,2,neutral,7000.JPG,8.png,0,None,None,None,None
trials,35,1,5,2,NA,NA,empty.png,13.png,0,None,None,None,None
trials,35,1,6,2,1,negative,2750.JPG,20.png,0,None,None,None,None
trials,35,1,7,2,NA,NA,empty.png,5870.JPG,0,None,None,None,None
trials,35,1,8,2,NA,NA,5870.JPG,empty.png,0,None,None,None,None
trials,35,1,9,2,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,35,1,10,2,1,neutral,7080.JPG,5.png,0,None,None,None,None
trials,35,1,11,2,1,positive,1750.JPG,4.png,0,None,None,None,None
trials,35,1,12,2,NA,NA,9000.JPG,5611.JPG,0,None,None,None,None
trials,35,1,13,2,NA,NA,15.png,6.png,0,None,None,None,None
trials,35,1,14,2,NA,NA,5780.JPG,5720.JPG,0,None,None,None,None
trials,35,1,15,2,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,35,1,16,2,3,neutral,7000.JPG,8.png,0,None,None,None,None
trials,35,1,17,2,NA,NA,25.png,19.png,0,None,None,None,None
trials,35,1,18,2,NA,NA,9280.JPG,5250.JPG,0,None,None,None,None
trials,35,1,19,2,NA,NA,empty.png,22.png,0,None,None,None,None
trials,35,1,20,2,2,negative,2276.JPG,10.png,0,None,None,None,None
trials,35,1,21,2,1,negative,9432.JPG,9.png,0,None,None,None,None
trials,35,1,22,2,2,neutral,7080.JPG,5.png,0,None,None,None,None
trials,35,1,23,2,2,negative,2750.JPG,20.png,0,None,None,None,None
trials,35,1,24,2,NA,NA,empty.png,5970.JPG,0,None,None,None,None
trials,35,1,25,2,1,neutral,7002.JPG,12.png,0,None,None,None,None
trials,35,1,26,2,NA,NA,9280.JPG,5250.JPG,0,None,None,None,None
trials,35,1,27,2,NA,NA,27.png,empty.png,0,None,None,None,None
