ParticipantNumber	SpaceYesNo	IsTarget	LeftOrder	RightOrder	timeStamp
12	0	0	neu_l_62.wav	r_tol_15.wav	2015-03-09_15.57.43.324000
12	0	0	neu_l_49.wav	pos_r_20.wav	2015-03-09_15.57.43.324000
12	0	0	neu_l_62.wav	r_lup_12.wav	2015-03-09_15.57.43.324000
12	0	1	neu_l_43.wav	r_nif_4.wav	2015-03-09_15.57.43.324000
12	1	0	neu_l_80.wav	neg_r_28.wav	2015-03-09_15.57.43.324000
12	0	0	neu_l_48.wav	r_lup_2.wav	2015-03-09_15.57.43.324000
12	0	0	l_tol_13.wav	neu_r_7.wav	2015-03-09_15.57.43.324000
12	0	1	l_nif_19.wav	neg_r_36.wav	2015-03-09_15.57.43.324000
12	0	0	l_lup_20.wav	neu_r_12.wav	2015-03-09_15.57.43.324000
12	0	0	neu_l_71.wav	neu_r_21.wav	2015-03-09_15.57.43.324000
12	0	0	l_tol_12.wav	neu_r_22.wav	2015-03-09_15.57.43.324000
12	0	1	l_nif_14.wav	pos_r_17.wav	2015-03-09_15.57.43.324000
12	0	0	l_lup_7.wav	neu_r_52.wav	2015-03-09_15.57.43.324000
12	0	0	neu_l_72.wav	neu_r_55.wav	2015-03-09_15.57.43.324000
12	0	1	neu_l_46.wav	r_nif_4.wav	2015-03-09_15.57.43.324000
12	1	0	neu_l_43.wav	neg_r_72.wav	2015-03-09_15.57.43.324000
12	0	0	neu_l_36.wav	r_tol_2.wav	2015-03-09_15.57.43.324000
12	0	0	l_tol_18.wav	neu_r_23.wav	2015-03-09_15.57.43.324000
12	0	1	l_nif_9.wav	pos_r_21.wav	2015-03-09_15.57.43.324000
12	0	0	l_lup_8.wav	neu_r_20.wav	2015-03-09_15.57.43.324000
12	0	0	neu_l_13.wav	neu_r_22.wav	2015-03-09_15.57.43.324000
12	0	0	l_tol_14.wav	neu_r_53.wav	2015-03-09_15.57.43.324000
12	0	1	l_nif_17.wav	pos_r_33.wav	2015-03-09_15.57.43.324000
12	0	0	l_lup_10.wav	neu_r_74.wav	2015-03-09_15.57.43.324000
12	0	0	neu_l_3.wav	neu_r_67.wav	2015-03-09_15.57.43.324000
12	0	0	l_tol_7.wav	neu_r_56.wav	2015-03-09_15.57.43.324000
12	0	1	l_nif_7.wav	neg_r_33.wav	2015-03-09_15.57.43.324000
12	0	0	l_lup_11.wav	neu_r_33.wav	2015-03-09_15.57.43.324000
12	0	0	neu_l_50.wav	neu_r_2.wav	2015-03-09_15.57.43.324000
12	0	0	neu_l_41.wav	neg_r_78.wav	2015-03-09_15.57.43.324000
12	0	0	neu_l_79.wav	neu_r_64.wav	2015-03-09_15.57.43.324000
12	0	0	l_tol_18.wav	neu_r_19.wav	2015-03-09_15.57.43.324000
12	0	1	l_nif_9.wav	pos_r_1.wav	2015-03-09_15.57.43.324000
12	0	0	l_lup_8.wav	neu_r_54.wav	2015-03-09_15.57.43.324000
12	0	0	neu_l_69.wav	neu_r_63.wav	2015-03-09_15.57.43.324000
12	0	0	neu_l_78.wav	pos_r_45.wav	2015-03-09_15.57.43.324000
12	0	0	neu_l_15.wav	r_tol_15.wav	2015-03-09_15.57.43.324000
12	0	0	l_tol_19.wav	neu_r_33.wav	2015-03-09_15.57.43.324000
12	0	1	l_nif_12.wav	neg_r_43.wav	2015-03-09_15.57.43.324000
12	0	0	l_lup_5.wav	neu_r_18.wav	2015-03-09_15.57.43.324000
12	0	0	neu_l_62.wav	neu_r_39.wav	2015-03-09_15.57.43.324000
12	0	1	neu_l_36.wav	r_nif_4.wav	2015-03-09_15.57.43.324000
12	1	0	neu_l_13.wav	neg_r_6.wav	2015-03-09_15.57.43.324000
12	0	0	neu_l_50.wav	neu_r_28.wav	2015-03-09_15.57.43.324000
12	0	0	l_tol_10.wav	neu_r_2.wav	2015-03-09_15.57.43.324000
12	0	1	l_nif_5.wav	pos_r_31.wav	2015-03-09_15.57.43.324000
12	0	0	l_lup_16.wav	neu_r_54.wav	2015-03-09_15.57.43.324000
12	0	0	neu_l_32.wav	neu_r_12.wav	2015-03-09_15.57.43.324000
12	0	0	l_tol_3.wav	neu_r_8.wav	2015-03-09_15.57.43.324000
12	0	1	l_nif_20.wav	pos_r_62.wav	2015-03-09_15.57.43.324000
12	0	0	l_lup_19.wav	neu_r_33.wav	2015-03-09_15.57.43.324000
12	0	0	neu_l_79.wav	neu_r_68.wav	2015-03-09_15.57.43.324000
12	0	0	l_tol_7.wav	neu_r_56.wav	2015-03-09_15.57.43.324000
12	0	1	l_nif_7.wav	neg_r_37.wav	2015-03-09_15.57.43.324000
12	0	0	l_lup_11.wav	neu_r_63.wav	2015-03-09_15.57.43.324000
12	0	0	neu_l_3.wav	neu_r_33.wav	2015-03-09_15.57.43.324000
12	0	0	neu_l_50.wav	pos_r_50.wav	2015-03-09_15.57.43.324000
12	0	0	neu_l_14.wav	r_tol_11.wav	2015-03-09_15.57.43.324000
12	0	0	l_tol_12.wav	neu_r_30.wav	2015-03-09_15.57.43.324000
12	0	1	l_nif_14.wav	pos_r_13.wav	2015-03-09_15.57.43.324000
12	0	0	l_lup_7.wav	neu_r_2.wav	2015-03-09_15.57.43.324000
12	0	0	neu_l_79.wav	neu_r_18.wav	2015-03-09_15.57.43.324000
12	0	0	neu_l_41.wav	pos_r_30.wav	2015-03-09_15.57.43.324000
12	0	0	neu_l_16.wav	neu_r_34.wav	2015-03-09_15.57.43.324000
12	0	0	l_tol_4.wav	neu_r_34.wav	2015-03-09_15.57.43.324000
12	0	1	l_nif_8.wav	neg_r_10.wav	2015-03-09_15.57.43.324000
12	0	0	l_lup_3.wav	neu_r_56.wav	2015-03-09_15.57.43.324000
12	0	0	neu_l_66.wav	neu_r_34.wav	2015-03-09_15.57.43.324000
12	0	0	l_tol_16.wav	neu_r_53.wav	2015-03-09_15.57.43.324000
12	0	1	l_nif_11.wav	neg_r_69.wav	2015-03-09_15.57.43.324000
12	0	0	l_lup_1.wav	neu_r_60.wav	2015-03-09_15.57.43.324000
12	0	0	neu_l_26.wav	neu_r_52.wav	2015-03-09_15.57.43.324000
12	0	1	neu_l_46.wav	r_nif_1.wav	2015-03-09_15.57.43.324000
12	1	0	neu_l_6.wav	pos_r_1.wav	2015-03-09_15.57.43.324000
12	0	0	neu_l_25.wav	r_tol_11.wav	2015-03-09_15.57.43.324000
12	0	0	l_tol_7.wav	neu_r_51.wav	2015-03-09_15.57.43.324000
12	0	1	l_nif_7.wav	neg_r_27.wav	2015-03-09_15.57.43.324000
12	0	0	l_lup_11.wav	neu_r_52.wav	2015-03-09_15.57.43.324000
12	0	0	neu_l_15.wav	neu_r_74.wav	2015-03-09_15.57.43.324000
12	0	0	l_tol_16.wav	neu_r_23.wav	2015-03-09_15.57.43.324000
12	0	1	l_nif_11.wav	neg_r_24.wav	2015-03-09_15.57.43.324000
12	0	0	l_lup_1.wav	neu_r_9.wav	2015-03-09_15.57.43.324000
12	0	0	neu_l_43.wav	neu_r_10.wav	2015-03-09_15.57.43.324000
12	0	0	l_tol_13.wav	neu_r_11.wav	2015-03-09_15.57.43.324000
12	0	1	l_nif_19.wav	neg_r_12.wav	2015-03-09_15.57.43.324000
12	0	0	l_lup_20.wav	neu_r_29.wav	2015-03-09_15.57.43.324000
12	0	0	neu_l_43.wav	neu_r_37.wav	2015-03-09_15.57.43.324000
12	0	0	l_tol_13.wav	neu_r_21.wav	2015-03-09_15.57.43.324000
12	0	1	l_nif_19.wav	neg_r_2.wav	2015-03-09_15.57.43.324000
12	0	0	l_lup_20.wav	neu_r_11.wav	2015-03-09_15.57.43.324000
12	0	0	neu_l_44.wav	neu_r_28.wav	2015-03-09_15.57.43.324000
12	0	0	l_tol_12.wav	neu_r_8.wav	2015-03-09_15.57.43.324000
12	0	1	l_nif_14.wav	pos_r_75.wav	2015-03-09_15.57.43.324000
12	0	0	l_lup_7.wav	neu_r_8.wav	2015-03-09_15.57.43.324000
12	0	0	neu_l_5.wav	neu_r_63.wav	2015-03-09_15.57.43.324000
12	0	1	neu_l_3.wav	r_nif_16.wav	2015-03-09_15.57.43.324000
12	1	0	neu_l_16.wav	neg_r_57.wav	2015-03-09_15.57.43.324000
12	0	0	neu_l_14.wav	r_tol_8.wav	2015-03-09_15.57.43.324000
12	0	0	l_tol_13.wav	neu_r_53.wav	2015-03-09_15.57.43.324000
12	0	1	l_nif_19.wav	neg_r_61.wav	2015-03-09_15.57.43.324000
12	0	0	l_lup_20.wav	neu_r_20.wav	2015-03-09_15.57.43.324000
12	0	0	neu_l_79.wav	neu_r_40.wav	2015-03-09_15.57.43.324000
12	0	0	neu_l_75.wav	pos_r_74.wav	2015-03-09_15.57.43.324000
12	0	0	neu_l_65.wav	r_tol_20.wav	2015-03-09_15.57.43.324000
12	0	1	neu_l_75.wav	r_nif_16.wav	2015-03-09_15.57.43.324000
12	1	0	neu_l_32.wav	neg_r_55.wav	2015-03-09_15.57.43.324000
12	0	0	neu_l_13.wav	r_lup_14.wav	2015-03-09_15.57.43.324000
12	0	0	l_tol_10.wav	neu_r_60.wav	2015-03-09_15.57.43.324000
12	0	1	l_nif_5.wav	pos_r_52.wav	2015-03-09_15.57.43.324000
12	0	0	l_lup_16.wav	neu_r_1.wav	2015-03-09_15.57.43.324000
12	0	0	neu_l_62.wav	neu_r_74.wav	2015-03-09_15.57.43.324000
12	0	0	l_tol_4.wav	neu_r_51.wav	2015-03-09_15.57.43.324000
12	0	1	l_nif_8.wav	neg_r_44.wav	2015-03-09_15.57.43.324000
12	0	0	l_lup_3.wav	neu_r_23.wav	2015-03-09_15.57.43.324000
12	0	0	neu_l_44.wav	neu_r_38.wav	2015-03-09_15.57.43.324000
12	0	0	l_tol_7.wav	neu_r_33.wav	2015-03-09_15.57.43.324000
12	0	1	l_nif_7.wav	neg_r_1.wav	2015-03-09_15.57.43.324000
12	0	0	l_lup_11.wav	neu_r_40.wav	2015-03-09_15.57.43.324000
12	0	0	neu_l_50.wav	neu_r_59.wav	2015-03-09_15.57.43.324000
12	0	1	neu_l_78.wav	r_nif_16.wav	2015-03-09_15.57.43.324000
12	1	0	neu_l_43.wav	neg_r_32.wav	2015-03-09_15.57.43.324000
12	0	0	neu_l_79.wav	neu_r_55.wav	2015-03-09_15.57.43.324000
12	0	0	l_tol_16.wav	neu_r_59.wav	2015-03-09_15.57.43.324000
12	0	1	l_nif_11.wav	neg_r_19.wav	2015-03-09_15.57.43.324000
12	0	0	l_lup_1.wav	neu_r_8.wav	2015-03-09_15.57.43.324000
12	0	0	neu_l_78.wav	neu_r_10.wav	2015-03-09_15.57.43.324000
12	0	0	l_tol_19.wav	neu_r_1.wav	2015-03-09_15.57.43.324000
12	0	1	l_nif_12.wav	neg_r_70.wav	2015-03-09_15.57.43.324000
12	0	0	l_lup_5.wav	neu_r_2.wav	2015-03-09_15.57.43.324000
12	0	0	neu_l_69.wav	neu_r_9.wav	2015-03-09_15.57.43.324000
12	0	1	neu_l_47.wav	r_nif_10.wav	2015-03-09_15.57.43.324000
12	1	0	neu_l_15.wav	pos_r_75.wav	2015-03-09_15.57.43.324000
12	0	0	neu_l_32.wav	neu_r_51.wav	2015-03-09_15.57.43.324000
12	0	0	l_tol_18.wav	neu_r_27.wav	2015-03-09_15.57.43.324000
12	0	1	l_nif_9.wav	pos_r_38.wav	2015-03-09_15.57.43.324000
12	0	0	l_lup_8.wav	neu_r_18.wav	2015-03-09_15.57.43.324000
12	0	0	neu_l_78.wav	neu_r_68.wav	2015-03-09_15.57.43.324000
12	0	0	neu_l_45.wav	neg_r_18.wav	2015-03-09_15.57.43.324000
12	0	0	neu_l_78.wav	neu_r_67.wav	2015-03-09_15.57.43.324000
12	0	0	l_tol_19.wav	neu_r_17.wav	2015-03-09_15.57.43.324000
12	0	1	l_nif_12.wav	neg_r_59.wav	2015-03-09_15.57.43.324000
12	0	0	l_lup_5.wav	neu_r_73.wav	2015-03-09_15.57.43.324000
12	0	0	neu_l_26.wav	neu_r_37.wav	2015-03-09_15.57.43.324000
12	0	0	l_tol_3.wav	neu_r_51.wav	2015-03-09_15.57.43.324000
12	0	1	l_nif_20.wav	pos_r_56.wav	2015-03-09_15.57.43.324000
12	0	0	l_lup_19.wav	neu_r_24.wav	2015-03-09_15.57.43.324000
12	0	0	neu_l_66.wav	neu_r_11.wav	2015-03-09_15.57.43.324000
12	0	0	neu_l_44.wav	pos_r_51.wav	2015-03-09_15.57.43.324000
12	0	0	neu_l_15.wav	r_lup_2.wav	2015-03-09_15.57.43.324000
12	1	0	l_tol_14.wav	neu_r_27.wav	2015-03-09_15.57.43.324000
12	0	1	l_nif_17.wav	pos_r_57.wav	2015-03-09_15.57.43.324000
12	0	0	l_lup_10.wav	neu_r_17.wav	2015-03-09_15.57.43.324000
12	0	0	neu_l_25.wav	neu_r_63.wav	2015-03-09_15.57.43.324000
12	0	1	neu_l_76.wav	r_nif_10.wav	2015-03-09_15.57.43.324000
12	1	0	neu_l_31.wav	pos_r_35.wav	2015-03-09_15.57.43.324000
12	0	0	neu_l_62.wav	r_lup_4.wav	2015-03-09_15.57.43.324000
12	0	0	l_tol_13.wav	neu_r_64.wav	2015-03-09_15.57.43.324000
12	0	1	l_nif_19.wav	neg_r_50.wav	2015-03-09_15.57.43.324000
12	0	0	l_lup_20.wav	neu_r_24.wav	2015-03-09_15.57.43.324000
12	0	0	neu_l_66.wav	neu_r_10.wav	2015-03-09_15.57.43.324000
12	0	0	l_tol_7.wav	neu_r_21.wav	2015-03-09_15.57.43.324000
12	0	1	l_nif_7.wav	neg_r_25.wav	2015-03-09_15.57.43.324000
12	0	0	l_lup_11.wav	neu_r_22.wav	2015-03-09_15.57.43.324000
12	0	0	neu_l_76.wav	neu_r_11.wav	2015-03-09_15.57.43.324000
12	0	1	neu_l_35.wav	r_nif_1.wav	2015-03-09_15.57.43.324000
12	1	0	neu_l_46.wav	pos_r_69.wav	2015-03-09_15.57.43.324000
12	0	0	neu_l_61.wav	r_tol_17.wav	2015-03-09_15.57.43.324000
12	0	0	l_tol_14.wav	neu_r_17.wav	2015-03-09_15.57.43.324000
12	0	1	l_nif_17.wav	pos_r_2.wav	2015-03-09_15.57.43.324000
12	0	0	l_lup_10.wav	neu_r_54.wav	2015-03-09_15.57.43.324000
12	0	0	neu_l_6.wav	neu_r_73.wav	2015-03-09_15.57.43.324000
12	0	0	neu_l_24.wav	neg_r_20.wav	2015-03-09_15.57.43.324000
12	0	0	neu_l_4.wav	neu_r_54.wav	2015-03-09_15.57.43.324000
12	0	0	neu_l_77.wav	neg_r_59.wav	2015-03-09_15.57.43.324000
12	0	0	neu_l_5.wav	r_tol_9.wav	2015-03-09_15.57.43.324000
12	0	0	l_tol_18.wav	neu_r_30.wav	2015-03-09_15.57.43.324000
12	0	1	l_nif_9.wav	pos_r_77.wav	2015-03-09_15.57.43.324000
12	0	0	l_lup_8.wav	neu_r_23.wav	2015-03-09_15.57.43.324000
12	0	0	neu_l_44.wav	neu_r_9.wav	2015-03-09_15.57.43.324000
12	0	1	neu_l_45.wav	r_nif_16.wav	2015-03-09_15.57.43.324000
12	1	0	neu_l_4.wav	neg_r_10.wav	2015-03-09_15.57.43.324000
12	0	0	neu_l_65.wav	neu_r_74.wav	2015-03-09_15.57.43.324000
12	0	1	neu_l_13.wav	r_nif_6.wav	2015-03-09_15.57.43.324000
12	0	0	neu_l_44.wav	neg_r_14.wav	2015-03-09_15.57.43.324000
12	0	0	neu_l_45.wav	r_tol_6.wav	2015-03-09_15.57.43.324000
12	0	0	neu_l_15.wav	neg_r_70.wav	2015-03-09_15.57.43.324000
12	0	0	neu_l_70.wav	r_lup_6.wav	2015-03-09_15.57.43.324000
12	0	0	l_tol_12.wav	neu_r_1.wav	2015-03-09_15.57.43.324000
12	0	1	l_nif_14.wav	pos_r_54.wav	2015-03-09_15.57.43.324000
12	0	0	l_lup_7.wav	neu_r_34.wav	2015-03-09_15.57.43.324000
12	0	0	neu_l_26.wav	neu_r_2.wav	2015-03-09_15.57.43.324000
12	0	0	l_tol_3.wav	neu_r_51.wav	2015-03-09_15.57.43.324000
12	0	1	l_nif_20.wav	pos_r_15.wav	2015-03-09_15.57.43.324000
12	0	0	l_lup_19.wav	neu_r_18.wav	2015-03-09_15.57.43.324000
12	0	0	neu_l_45.wav	neu_r_8.wav	2015-03-09_15.57.43.324000
12	0	0	l_tol_4.wav	neu_r_33.wav	2015-03-09_15.57.43.324000
12	0	1	l_nif_8.wav	neg_r_17.wav	2015-03-09_15.57.43.324000
12	0	0	l_lup_3.wav	neu_r_9.wav	2015-03-09_15.57.43.324000
12	0	0	neu_l_58.wav	neu_r_1.wav	2015-03-09_15.57.43.324000
12	0	0	l_tol_10.wav	neu_r_52.wav	2015-03-09_15.57.43.324000
12	0	1	l_nif_5.wav	pos_r_80.wav	2015-03-09_15.57.43.324000
12	0	0	l_lup_16.wav	neu_r_11.wav	2015-03-09_15.57.43.324000
12	0	0	neu_l_61.wav	neu_r_51.wav	2015-03-09_15.57.43.324000
12	0	0	neu_l_26.wav	pos_r_67.wav	2015-03-09_15.57.43.324000
12	0	0	neu_l_44.wav	neu_r_24.wav	2015-03-09_15.57.43.324000
12	0	1	neu_l_79.wav	r_nif_6.wav	2015-03-09_15.57.43.324000
12	1	0	neu_l_69.wav	neg_r_47.wav	2015-03-09_15.57.43.324000
12	0	0	neu_l_61.wav	neu_r_11.wav	2015-03-09_15.57.43.324000
12	0	1	neu_l_65.wav	r_nif_3.wav	2015-03-09_15.57.43.324000
12	1	0	neu_l_77.wav	pos_r_44.wav	2015-03-09_15.57.43.324000
12	0	0	neu_l_46.wav	neu_r_39.wav	2015-03-09_15.57.43.324000
12	0	0	l_tol_10.wav	neu_r_68.wav	2015-03-09_15.57.43.324000
12	0	1	l_nif_5.wav	pos_r_42.wav	2015-03-09_15.57.43.324000
12	0	0	l_lup_16.wav	neu_r_7.wav	2015-03-09_15.57.43.324000
12	0	0	neu_l_14.wav	neu_r_1.wav	2015-03-09_15.57.43.324000
12	0	0	neu_l_77.wav	pos_r_55.wav	2015-03-09_15.57.43.324000
12	0	0	neu_l_25.wav	r_lup_17.wav	2015-03-09_15.57.43.324000
12	0	1	neu_l_32.wav	r_nif_1.wav	2015-03-09_15.57.43.324000
12	1	0	neu_l_15.wav	pos_r_22.wav	2015-03-09_15.57.43.324000
12	0	0	neu_l_76.wav	r_lup_17.wav	2015-03-09_15.57.43.324000
12	0	0	l_tol_18.wav	neu_r_56.wav	2015-03-09_15.57.43.324000
12	0	1	l_nif_9.wav	pos_r_35.wav	2015-03-09_15.57.43.324000
12	0	0	l_lup_8.wav	neu_r_67.wav	2015-03-09_15.57.43.324000
12	0	0	neu_l_19.wav	neu_r_39.wav	2015-03-09_15.57.43.324000
12	0	0	neu_l_75.wav	neg_r_37.wav	2015-03-09_15.57.43.324000
12	0	0	neu_l_72.wav	neu_r_29.wav	2015-03-09_15.57.43.324000
12	0	0	l_tol_16.wav	neu_r_67.wav	2015-03-09_15.57.43.324000
12	0	1	l_nif_11.wav	neg_r_62.wav	2015-03-09_15.57.43.324000
12	0	0	l_lup_1.wav	neu_r_73.wav	2015-03-09_15.57.43.324000
12	0	0	neu_l_70.wav	neu_r_22.wav	2015-03-09_15.57.43.324000
12	0	0	l_tol_16.wav	neu_r_24.wav	2015-03-09_15.57.43.324000
12	0	1	l_nif_11.wav	neg_r_18.wav	2015-03-09_15.57.43.324000
12	0	0	l_lup_1.wav	neu_r_59.wav	2015-03-09_15.57.43.324000
12	0	0	neu_l_35.wav	neu_r_74.wav	2015-03-09_15.57.43.324000
12	0	0	l_tol_10.wav	neu_r_56.wav	2015-03-09_15.57.43.324000
12	0	1	l_nif_5.wav	pos_r_40.wav	2015-03-09_15.57.43.324000
12	0	0	l_lup_16.wav	neu_r_33.wav	2015-03-09_15.57.43.324000
12	0	0	neu_l_35.wav	neu_r_64.wav	2015-03-09_15.57.43.324000
12	0	0	l_tol_13.wav	neu_r_29.wav	2015-03-09_15.57.43.324000
12	0	1	l_nif_19.wav	neg_r_5.wav	2015-03-09_15.57.43.324000
12	0	0	l_lup_20.wav	neu_r_18.wav	2015-03-09_15.57.43.324000
12	0	0	neu_l_61.wav	neu_r_74.wav	2015-03-09_15.57.43.324000
12	0	0	neu_l_48.wav	neg_r_5.wav	2015-03-09_15.57.43.324000
12	0	0	neu_l_48.wav	r_tol_1.wav	2015-03-09_15.57.43.324000
12	0	0	l_tol_18.wav	neu_r_55.wav	2015-03-09_15.57.43.324000
12	0	1	l_nif_9.wav	pos_r_66.wav	2015-03-09_15.57.43.324000
12	0	0	l_lup_8.wav	neu_r_12.wav	2015-03-09_15.57.43.324000
12	0	0	neu_l_31.wav	neu_r_38.wav	2015-03-09_15.57.43.324000
12	0	0	neu_l_36.wav	pos_r_25.wav	2015-03-09_15.57.43.324000
12	0	0	neu_l_50.wav	r_lup_14.wav	2015-03-09_15.57.43.324000
12	0	0	l_tol_19.wav	neu_r_9.wav	2015-03-09_15.57.43.324000
12	0	1	l_nif_12.wav	neg_r_79.wav	2015-03-09_15.57.43.324000
12	0	0	l_lup_5.wav	neu_r_39.wav	2015-03-09_15.57.43.324000
12	0	0	neu_l_46.wav	neu_r_27.wav	2015-03-09_15.57.43.324000
12	0	0	l_tol_4.wav	neu_r_68.wav	2015-03-09_15.57.43.324000
12	0	1	l_nif_8.wav	neg_r_71.wav	2015-03-09_15.57.43.324000
12	0	0	l_lup_3.wav	neu_r_28.wav	2015-03-09_15.57.43.324000
12	0	0	neu_l_49.wav	neu_r_53.wav	2015-03-09_15.57.43.324000
12	0	0	neu_l_41.wav	neg_r_46.wav	2015-03-09_15.57.43.324000
12	0	0	neu_l_76.wav	neu_r_2.wav	2015-03-09_15.57.43.324000
12	0	1	neu_l_72.wav	r_nif_6.wav	2015-03-09_15.57.43.324000
12	1	0	neu_l_26.wav	neg_r_64.wav	2015-03-09_15.57.43.324000
12	0	0	neu_l_65.wav	neu_r_22.wav	2015-03-09_15.57.43.324000
12	0	0	l_tol_10.wav	neu_r_30.wav	2015-03-09_15.57.43.324000
12	0	1	l_nif_5.wav	pos_r_44.wav	2015-03-09_15.57.43.324000
12	0	0	l_lup_16.wav	neu_r_23.wav	2015-03-09_15.57.43.324000
12	0	0	neu_l_48.wav	neu_r_19.wav	2015-03-09_15.57.43.324000
12	0	0	l_tol_18.wav	neu_r_12.wav	2015-03-09_15.57.43.324000
12	0	1	l_nif_9.wav	pos_r_27.wav	2015-03-09_15.57.43.324000
12	0	0	l_lup_8.wav	neu_r_27.wav	2015-03-09_15.57.43.324000
12	0	0	neu_l_66.wav	neu_r_24.wav	2015-03-09_15.57.43.324000
12	0	0	l_tol_12.wav	neu_r_56.wav	2015-03-09_15.57.43.324000
12	0	1	l_nif_14.wav	pos_r_46.wav	2015-03-09_15.57.43.324000
12	0	0	l_lup_7.wav	neu_r_23.wav	2015-03-09_15.57.43.324000
12	0	0	neu_l_62.wav	neu_r_52.wav	2015-03-09_15.57.43.324000
12	0	0	l_tol_14.wav	neu_r_34.wav	2015-03-09_15.57.43.324000
12	0	1	l_nif_17.wav	pos_r_51.wav	2015-03-09_15.57.43.324000
12	0	0	l_lup_10.wav	neu_r_21.wav	2015-03-09_15.57.43.324000
12	0	0	neu_l_42.wav	neu_r_67.wav	2015-03-09_15.57.43.324000
12	0	0	l_tol_10.wav	neu_r_20.wav	2015-03-09_15.57.43.324000
12	0	1	l_nif_5.wav	pos_r_55.wav	2015-03-09_15.57.43.324000
12	0	0	l_lup_16.wav	neu_r_30.wav	2015-03-09_15.57.43.324000
12	0	0	neu_l_58.wav	neu_r_59.wav	2015-03-09_15.57.43.324000
12	0	0	l_tol_4.wav	neu_r_74.wav	2015-03-09_15.57.43.324000
12	0	1	l_nif_8.wav	neg_r_39.wav	2015-03-09_15.57.43.324000
12	0	0	l_lup_3.wav	neu_r_29.wav	2015-03-09_15.57.43.324000
12	0	0	neu_l_4.wav	neu_r_18.wav	2015-03-09_15.57.43.324000
12	0	0	l_tol_4.wav	neu_r_19.wav	2015-03-09_15.57.43.324000
12	0	1	l_nif_8.wav	neg_r_28.wav	2015-03-09_15.57.43.324000
12	0	0	l_lup_3.wav	neu_r_30.wav	2015-03-09_15.57.43.324000
12	0	0	neu_l_47.wav	neu_r_17.wav	2015-03-09_15.57.43.324000
12	0	1	neu_l_4.wav	r_nif_1.wav	2015-03-09_15.57.43.324000
