ParticipantNumber	SpaceYesNo	IsTarget	LeftOrder	RightOrder	timeStamp
15	0	0	l_nif_20.wav	neu_r_64.wav	2015-03-11_10.24.59.764000
15	0	1	l_tol_11.wav	pos_r_34.wav	2015-03-11_10.24.59.764000
15	0	0	l_lup_13.wav	neu_r_61.wav	2015-03-11_10.24.59.764000
15	0	0	neu_l_32.wav	neu_r_2.wav	2015-03-11_10.24.59.764000
15	0	0	l_nif_4.wav	neu_r_24.wav	2015-03-11_10.24.59.764000
15	0	1	l_tol_7.wav	pos_r_58.wav	2015-03-11_10.24.59.764000
15	0	0	l_lup_4.wav	neu_r_33.wav	2015-03-11_10.24.59.764000
15	0	0	neu_l_12.wav	neu_r_69.wav	2015-03-11_10.24.59.764000
15	0	1	neu_l_45.wav	r_tol_5.wav	2015-03-11_10.24.59.764000
15	1	0	neu_l_2.wav	pos_r_62.wav	2015-03-11_10.24.59.764000
15	0	0	neu_l_6.wav	r_lup_18.wav	2015-03-11_10.24.59.764000
15	0	0	neu_l_20.wav	pos_r_68.wav	2015-03-11_10.24.59.764000
15	0	0	neu_l_75.wav	r_lup_20.wav	2015-03-11_10.24.59.764000
15	1	0	l_nif_14.wav	neu_r_13.wav	2015-03-11_10.24.59.764000
15	0	1	l_tol_13.wav	neg_r_43.wav	2015-03-11_10.24.59.764000
15	0	0	l_lup_5.wav	neu_r_33.wav	2015-03-11_10.24.59.764000
15	0	0	neu_l_11.wav	neu_r_3.wav	2015-03-11_10.24.59.764000
15	0	0	l_nif_13.wav	neu_r_9.wav	2015-03-11_10.24.59.764000
15	0	1	l_tol_6.wav	neg_r_68.wav	2015-03-11_10.24.59.764000
15	0	0	l_lup_9.wav	neu_r_15.wav	2015-03-11_10.24.59.764000
15	0	0	neu_l_46.wav	neu_r_63.wav	2015-03-11_10.24.59.764000
15	0	0	l_nif_4.wav	neu_r_14.wav	2015-03-11_10.24.59.764000
15	0	1	l_tol_7.wav	pos_r_23.wav	2015-03-11_10.24.59.764000
15	0	0	l_lup_4.wav	neu_r_23.wav	2015-03-11_10.24.59.764000
15	0	0	neu_l_22.wav	neu_r_9.wav	2015-03-11_10.24.59.764000
15	0	0	l_nif_8.wav	neu_r_79.wav	2015-03-11_10.24.59.764000
15	0	1	l_tol_3.wav	pos_r_69.wav	2015-03-11_10.24.59.764000
15	0	0	l_lup_19.wav	neu_r_56.wav	2015-03-11_10.24.59.764000
15	0	0	neu_l_7.wav	neu_r_17.wav	2015-03-11_10.24.59.764000
15	0	0	l_nif_4.wav	neu_r_44.wav	2015-03-11_10.24.59.764000
15	0	1	l_tol_7.wav	pos_r_1.wav	2015-03-11_10.24.59.764000
15	0	0	l_lup_4.wav	neu_r_13.wav	2015-03-11_10.24.59.764000
15	0	0	neu_l_65.wav	neu_r_15.wav	2015-03-11_10.24.59.764000
15	0	1	neu_l_74.wav	r_tol_15.wav	2015-03-11_10.24.59.764000
15	1	0	neu_l_76.wav	neg_r_12.wav	2015-03-11_10.24.59.764000
15	0	0	neu_l_65.wav	neu_r_17.wav	2015-03-11_10.24.59.764000
15	0	0	neu_l_30.wav	pos_r_7.wav	2015-03-11_10.24.59.764000
15	0	0	neu_l_11.wav	r_lup_20.wav	2015-03-11_10.24.59.764000
15	1	0	l_nif_8.wav	neu_r_15.wav	2015-03-11_10.24.59.764000
15	0	1	l_tol_3.wav	pos_r_20.wav	2015-03-11_10.24.59.764000
15	0	0	l_lup_19.wav	neu_r_61.wav	2015-03-11_10.24.59.764000
15	0	0	neu_l_51.wav	neu_r_80.wav	2015-03-11_10.24.59.764000
15	0	0	neu_l_57.wav	neg_r_65.wav	2015-03-11_10.24.59.764000
15	0	0	neu_l_21.wav	neu_r_44.wav	2015-03-11_10.24.59.764000
15	0	0	neu_l_31.wav	pos_r_32.wav	2015-03-11_10.24.59.764000
15	0	0	neu_l_52.wav	neu_r_23.wav	2015-03-11_10.24.59.764000
15	0	0	neu_l_57.wav	pos_r_24.wav	2015-03-11_10.24.59.764000
15	0	0	neu_l_21.wav	neu_r_69.wav	2015-03-11_10.24.59.764000
15	0	0	l_nif_13.wav	neu_r_38.wav	2015-03-11_10.24.59.764000
15	0	1	l_tol_6.wav	neg_r_49.wav	2015-03-11_10.24.59.764000
15	0	0	l_lup_9.wav	neu_r_48.wav	2015-03-11_10.24.59.764000
15	0	0	neu_l_67.wav	neu_r_42.wav	2015-03-11_10.24.59.764000
15	0	0	l_nif_13.wav	neu_r_44.wav	2015-03-11_10.24.59.764000
15	0	1	l_tol_6.wav	neg_r_76.wav	2015-03-11_10.24.59.764000
15	0	0	l_lup_9.wav	neu_r_34.wav	2015-03-11_10.24.59.764000
15	0	0	neu_l_58.wav	neu_r_47.wav	2015-03-11_10.24.59.764000
15	0	0	l_nif_9.wav	neu_r_15.wav	2015-03-11_10.24.59.764000
15	0	1	l_tol_10.wav	pos_r_17.wav	2015-03-11_10.24.59.764000
15	0	0	l_lup_15.wav	neu_r_23.wav	2015-03-11_10.24.59.764000
15	0	0	neu_l_77.wav	neu_r_41.wav	2015-03-11_10.24.59.764000
15	0	0	neu_l_49.wav	pos_r_17.wav	2015-03-11_10.24.59.764000
15	1	0	neu_l_26.wav	r_lup_12.wav	2015-03-11_10.24.59.764000
15	0	0	neu_l_20.wav	neg_r_38.wav	2015-03-11_10.24.59.764000
15	0	0	neu_l_22.wav	neu_r_14.wav	2015-03-11_10.24.59.764000
15	0	0	l_nif_6.wav	neu_r_33.wav	2015-03-11_10.24.59.764000
15	0	1	l_tol_17.wav	neg_r_14.wav	2015-03-11_10.24.59.764000
15	0	0	l_lup_7.wav	neu_r_18.wav	2015-03-11_10.24.59.764000
15	0	0	neu_l_5.wav	neu_r_80.wav	2015-03-11_10.24.59.764000
15	0	0	l_nif_20.wav	neu_r_72.wav	2015-03-11_10.24.59.764000
15	0	1	l_tol_11.wav	pos_r_67.wav	2015-03-11_10.24.59.764000
15	0	0	l_lup_13.wav	neu_r_34.wav	2015-03-11_10.24.59.764000
15	0	0	neu_l_28.wav	neu_r_10.wav	2015-03-11_10.24.59.764000
15	1	1	neu_l_74.wav	r_tol_4.wav	2015-03-11_10.24.59.764000
15	0	0	neu_l_60.wav	neg_r_51.wav	2015-03-11_10.24.59.764000
15	0	0	neu_l_50.wav	neu_r_41.wav	2015-03-11_10.24.59.764000
15	0	0	neu_l_77.wav	pos_r_79.wav	2015-03-11_10.24.59.764000
15	0	0	neu_l_7.wav	neu_r_13.wav	2015-03-11_10.24.59.764000
15	0	0	l_nif_9.wav	neu_r_40.wav	2015-03-11_10.24.59.764000
15	0	1	l_tol_10.wav	pos_r_66.wav	2015-03-11_10.24.59.764000
15	0	0	l_lup_15.wav	neu_r_23.wav	2015-03-11_10.24.59.764000
15	0	0	neu_l_75.wav	neu_r_33.wav	2015-03-11_10.24.59.764000
15	0	0	neu_l_76.wav	neg_r_63.wav	2015-03-11_10.24.59.764000
15	1	0	neu_l_25.wav	r_lup_8.wav	2015-03-11_10.24.59.764000
15	0	0	neu_l_28.wav	neg_r_71.wav	2015-03-11_10.24.59.764000
15	0	0	neu_l_7.wav	neu_r_2.wav	2015-03-11_10.24.59.764000
15	0	0	l_nif_14.wav	neu_r_39.wav	2015-03-11_10.24.59.764000
15	0	1	l_tol_13.wav	neg_r_40.wav	2015-03-11_10.24.59.764000
15	0	0	l_lup_5.wav	neu_r_80.wav	2015-03-11_10.24.59.764000
15	0	0	neu_l_53.wav	neu_r_37.wav	2015-03-11_10.24.59.764000
15	0	0	l_nif_18.wav	neu_r_14.wav	2015-03-11_10.24.59.764000
15	0	1	l_tol_19.wav	neg_r_11.wav	2015-03-11_10.24.59.764000
15	0	0	l_lup_3.wav	neu_r_72.wav	2015-03-11_10.24.59.764000
15	0	0	neu_l_7.wav	neu_r_16.wav	2015-03-11_10.24.59.764000
15	0	0	l_nif_18.wav	neu_r_56.wav	2015-03-11_10.24.59.764000
15	0	1	l_tol_19.wav	neg_r_74.wav	2015-03-11_10.24.59.764000
15	0	0	l_lup_3.wav	neu_r_79.wav	2015-03-11_10.24.59.764000
15	0	0	neu_l_11.wav	neu_r_37.wav	2015-03-11_10.24.59.764000
15	0	0	neu_l_6.wav	neg_r_20.wav	2015-03-11_10.24.59.764000
15	0	0	neu_l_22.wav	r_lup_1.wav	2015-03-11_10.24.59.764000
15	0	0	neu_l_26.wav	pos_r_74.wav	2015-03-11_10.24.59.764000
15	0	0	neu_l_46.wav	neu_r_4.wav	2015-03-11_10.24.59.764000
15	0	1	neu_l_60.wav	r_tol_8.wav	2015-03-11_10.24.59.764000
15	0	0	neu_l_31.wav	pos_r_30.wav	2015-03-11_10.24.59.764000
15	0	0	neu_l_65.wav	r_nif_16.wav	2015-03-11_10.24.59.764000
15	0	0	neu_l_7.wav	pos_r_75.wav	2015-03-11_10.24.59.764000
15	0	0	neu_l_50.wav	r_lup_16.wav	2015-03-11_10.24.59.764000
15	0	0	neu_l_5.wav	neg_r_69.wav	2015-03-11_10.24.59.764000
15	0	0	neu_l_54.wav	r_nif_2.wav	2015-03-11_10.24.59.764000
15	0	0	l_nif_14.wav	neu_r_62.wav	2015-03-11_10.24.59.764000
15	0	1	l_tol_13.wav	neg_r_16.wav	2015-03-11_10.24.59.764000
15	0	0	l_lup_5.wav	neu_r_42.wav	2015-03-11_10.24.59.764000
15	0	0	neu_l_65.wav	neu_r_9.wav	2015-03-11_10.24.59.764000
15	0	0	l_nif_5.wav	neu_r_2.wav	2015-03-11_10.24.59.764000
15	0	1	l_tol_2.wav	neg_r_55.wav	2015-03-11_10.24.59.764000
15	0	0	l_lup_11.wav	neu_r_37.wav	2015-03-11_10.24.59.764000
15	0	0	neu_l_58.wav	neu_r_63.wav	2015-03-11_10.24.59.764000
15	0	1	neu_l_49.wav	r_tol_1.wav	2015-03-11_10.24.59.764000
15	1	0	neu_l_31.wav	pos_r_65.wav	2015-03-11_10.24.59.764000
15	0	0	neu_l_75.wav	neu_r_64.wav	2015-03-11_10.24.59.764000
15	0	0	l_nif_14.wav	neu_r_71.wav	2015-03-11_10.24.59.764000
15	0	1	l_tol_13.wav	neg_r_1.wav	2015-03-11_10.24.59.764000
15	0	0	l_lup_5.wav	neu_r_36.wav	2015-03-11_10.24.59.764000
15	0	0	neu_l_22.wav	neu_r_55.wav	2015-03-11_10.24.59.764000
15	0	0	neu_l_78.wav	pos_r_54.wav	2015-03-11_10.24.59.764000
15	0	0	neu_l_19.wav	neu_r_34.wav	2015-03-11_10.24.59.764000
15	0	1	neu_l_29.wav	r_tol_12.wav	2015-03-11_10.24.59.764000
15	1	0	neu_l_8.wav	neg_r_21.wav	2015-03-11_10.24.59.764000
15	0	0	neu_l_31.wav	r_nif_12.wav	2015-03-11_10.24.59.764000
15	0	0	l_nif_20.wav	neu_r_62.wav	2015-03-11_10.24.59.764000
15	0	1	l_tol_11.wav	pos_r_44.wav	2015-03-11_10.24.59.764000
15	0	0	l_lup_13.wav	neu_r_71.wav	2015-03-11_10.24.59.764000
15	0	0	neu_l_53.wav	neu_r_70.wav	2015-03-11_10.24.59.764000
15	0	0	l_nif_8.wav	neu_r_9.wav	2015-03-11_10.24.59.764000
15	0	1	l_tol_3.wav	pos_r_32.wav	2015-03-11_10.24.59.764000
15	0	0	l_lup_19.wav	neu_r_71.wav	2015-03-11_10.24.59.764000
15	0	0	neu_l_76.wav	neu_r_1.wav	2015-03-11_10.24.59.764000
15	0	0	l_nif_20.wav	neu_r_63.wav	2015-03-11_10.24.59.764000
15	0	1	l_tol_11.wav	pos_r_2.wav	2015-03-11_10.24.59.764000
15	0	0	l_lup_13.wav	neu_r_41.wav	2015-03-11_10.24.59.764000
15	0	0	neu_l_30.wav	neu_r_4.wav	2015-03-11_10.24.59.764000
15	0	0	neu_l_73.wav	neg_r_62.wav	2015-03-11_10.24.59.764000
15	0	0	neu_l_26.wav	neu_r_55.wav	2015-03-11_10.24.59.764000
15	0	0	l_nif_9.wav	neu_r_61.wav	2015-03-11_10.24.59.764000
15	0	1	l_tol_10.wav	pos_r_57.wav	2015-03-11_10.24.59.764000
15	0	0	l_lup_15.wav	neu_r_3.wav	2015-03-11_10.24.59.764000
15	0	0	neu_l_46.wav	neu_r_63.wav	2015-03-11_10.24.59.764000
15	0	0	l_nif_5.wav	neu_r_24.wav	2015-03-11_10.24.59.764000
15	0	1	l_tol_2.wav	neg_r_36.wav	2015-03-11_10.24.59.764000
15	0	0	l_lup_11.wav	neu_r_33.wav	2015-03-11_10.24.59.764000
15	0	0	neu_l_59.wav	neu_r_15.wav	2015-03-11_10.24.59.764000
