ParticipantNumber	SpaceYesNo	IsTarget	LeftOrder	RightOrder	timeStamp
8	0	0	l_lup_10.wav	neu_r_53.wav	2015-03-05_16.07.25.030000
8	0	0	neu_l_43.wav	neu_r_48.wav	2015-03-05_16.07.25.030000
8	0	0	l_tol_16.wav	neu_r_10.wav	2015-03-05_16.07.25.030000
8	0	1	l_nif_11.wav	neg_r_64.wav	2015-03-05_16.07.25.030000
8	0	0	l_lup_8.wav	neu_r_68.wav	2015-03-05_16.07.25.030000
8	0	0	neu_l_49.wav	neu_r_16.wav	2015-03-05_16.07.25.030000
8	0	1	neu_l_49.wav	r_nif_1.wav	2015-03-05_16.07.25.030000
8	1	0	neu_l_18.wav	pos_r_11.wav	2015-03-05_16.07.25.030000
8	0	0	neu_l_24.wav	neu_r_53.wav	2015-03-05_16.07.25.030000
8	0	1	neu_l_27.wav	r_nif_4.wav	2015-03-05_16.07.25.030000
8	1	0	neu_l_43.wav	neg_r_51.wav	2015-03-05_16.07.25.030000
8	0	0	neu_l_3.wav	r_lup_17.wav	2015-03-05_16.07.25.030000
8	0	0	l_tol_17.wav	neu_r_16.wav	2015-03-05_16.07.25.030000
8	0	1	l_nif_13.wav	neg_r_17.wav	2015-03-05_16.07.25.030000
8	0	0	l_lup_2.wav	neu_r_67.wav	2015-03-05_16.07.25.030000
8	0	0	neu_l_5.wav	neu_r_72.wav	2015-03-05_16.07.25.030000
8	0	0	l_tol_17.wav	neu_r_29.wav	2015-03-05_16.07.25.030000
8	0	1	l_nif_13.wav	neg_r_37.wav	2015-03-05_16.07.25.030000
8	0	0	l_lup_2.wav	neu_r_36.wav	2015-03-05_16.07.25.030000
8	0	0	neu_l_3.wav	neu_r_7.wav	2015-03-05_16.07.25.030000
8	0	0	neu_l_61.wav	neg_r_38.wav	2015-03-05_16.07.25.030000
8	0	0	neu_l_51.wav	r_tol_18.wav	2015-03-05_16.07.25.030000
8	0	0	neu_l_17.wav	pos_r_30.wav	2015-03-05_16.07.25.030000
8	0	0	neu_l_52.wav	neu_r_35.wav	2015-03-05_16.07.25.030000
8	0	0	neu_l_23.wav	pos_r_12.wav	2015-03-05_16.07.25.030000
8	0	0	neu_l_58.wav	neu_r_10.wav	2015-03-05_16.07.25.030000
8	0	0	l_tol_20.wav	neu_r_40.wav	2015-03-05_16.07.25.030000
8	0	1	l_nif_14.wav	neg_r_51.wav	2015-03-05_16.07.25.030000
8	0	0	l_lup_4.wav	neu_r_48.wav	2015-03-05_16.07.25.030000
8	0	0	neu_l_74.wav	neu_r_47.wav	2015-03-05_16.07.25.030000
8	0	0	l_tol_17.wav	neu_r_20.wav	2015-03-05_16.07.25.030000
8	0	1	l_nif_13.wav	neg_r_6.wav	2015-03-05_16.07.25.030000
8	0	0	l_lup_2.wav	neu_r_63.wav	2015-03-05_16.07.25.030000
8	0	0	neu_l_80.wav	neu_r_76.wav	2015-03-05_16.07.25.030000
8	0	0	l_tol_12.wav	neu_r_65.wav	2015-03-05_16.07.25.030000
8	0	1	l_nif_2.wav	pos_r_46.wav	2015-03-05_16.07.25.030000
8	0	0	l_lup_11.wav	neu_r_16.wav	2015-03-05_16.07.25.030000
8	0	0	neu_l_25.wav	neu_r_75.wav	2015-03-05_16.07.25.030000
8	0	0	l_tol_3.wav	neu_r_1.wav	2015-03-05_16.07.25.030000
8	0	1	l_nif_12.wav	neg_r_38.wav	2015-03-05_16.07.25.030000
8	0	0	l_lup_9.wav	neu_r_13.wav	2015-03-05_16.07.25.030000
8	0	0	neu_l_79.wav	neu_r_70.wav	2015-03-05_16.07.25.030000
8	0	0	neu_l_56.wav	neg_r_32.wav	2015-03-05_16.07.25.030000
8	0	0	neu_l_80.wav	r_tol_2.wav	2015-03-05_16.07.25.030000
8	0	0	neu_l_60.wav	pos_r_39.wav	2015-03-05_16.07.25.030000
8	0	0	neu_l_4.wav	neu_r_36.wav	2015-03-05_16.07.25.030000
8	0	1	neu_l_37.wav	r_nif_1.wav	2015-03-05_16.07.25.030000
8	1	0	neu_l_60.wav	pos_r_60.wav	2015-03-05_16.07.25.030000
8	0	0	neu_l_61.wav	neu_r_13.wav	2015-03-05_16.07.25.030000
8	0	0	l_tol_14.wav	neu_r_72.wav	2015-03-05_16.07.25.030000
8	0	1	l_nif_20.wav	pos_r_19.wav	2015-03-05_16.07.25.030000
8	0	0	l_lup_10.wav	neu_r_65.wav	2015-03-05_16.07.25.030000
8	0	0	neu_l_62.wav	neu_r_71.wav	2015-03-05_16.07.25.030000
8	0	0	l_tol_1.wav	neu_r_40.wav	2015-03-05_16.07.25.030000
8	0	1	l_nif_10.wav	pos_r_57.wav	2015-03-05_16.07.25.030000
8	0	0	l_lup_14.wav	neu_r_76.wav	2015-03-05_16.07.25.030000
8	0	0	neu_l_4.wav	neu_r_68.wav	2015-03-05_16.07.25.030000
8	0	0	l_tol_3.wav	neu_r_35.wav	2015-03-05_16.07.25.030000
8	0	1	l_nif_12.wav	neg_r_70.wav	2015-03-05_16.07.25.030000
8	0	0	l_lup_9.wav	neu_r_12.wav	2015-03-05_16.07.25.030000
8	0	0	neu_l_44.wav	neu_r_71.wav	2015-03-05_16.07.25.030000
8	0	1	neu_l_28.wav	r_nif_4.wav	2015-03-05_16.07.25.030000
8	1	0	neu_l_74.wav	neg_r_53.wav	2015-03-05_16.07.25.030000
8	0	0	neu_l_21.wav	r_lup_6.wav	2015-03-05_16.07.25.030000
8	0	0	l_tol_20.wav	neu_r_70.wav	2015-03-05_16.07.25.030000
8	0	1	l_nif_14.wav	neg_r_14.wav	2015-03-05_16.07.25.030000
8	0	0	l_lup_4.wav	neu_r_13.wav	2015-03-05_16.07.25.030000
8	0	0	neu_l_34.wav	neu_r_16.wav	2015-03-05_16.07.25.030000
8	0	0	l_tol_1.wav	neu_r_45.wav	2015-03-05_16.07.25.030000
8	0	1	l_nif_10.wav	pos_r_20.wav	2015-03-05_16.07.25.030000
8	0	0	l_lup_14.wav	neu_r_11.wav	2015-03-05_16.07.25.030000
8	0	0	neu_l_21.wav	neu_r_11.wav	2015-03-05_16.07.25.030000
8	0	0	l_tol_16.wav	neu_r_54.wav	2015-03-05_16.07.25.030000
8	0	1	l_nif_11.wav	neg_r_36.wav	2015-03-05_16.07.25.030000
8	0	0	l_lup_8.wav	neu_r_48.wav	2015-03-05_16.07.25.030000
8	0	0	neu_l_60.wav	neu_r_13.wav	2015-03-05_16.07.25.030000
8	0	0	l_tol_10.wav	neu_r_13.wav	2015-03-05_16.07.25.030000
8	0	1	l_nif_19.wav	pos_r_59.wav	2015-03-05_16.07.25.030000
8	0	0	l_lup_20.wav	neu_r_15.wav	2015-03-05_16.07.25.030000
8	0	0	neu_l_59.wav	neu_r_1.wav	2015-03-05_16.07.25.030000
8	0	0	neu_l_38.wav	neg_r_8.wav	2015-03-05_16.07.25.030000
8	0	0	neu_l_52.wav	neu_r_14.wav	2015-03-05_16.07.25.030000
8	0	0	neu_l_6.wav	pos_r_25.wav	2015-03-05_16.07.25.030000
8	0	0	neu_l_61.wav	neu_r_48.wav	2015-03-05_16.07.25.030000
8	0	0	l_tol_9.wav	neu_r_41.wav	2015-03-05_16.07.25.030000
8	0	1	l_nif_8.wav	pos_r_4.wav	2015-03-05_16.07.25.030000
8	0	0	l_lup_7.wav	neu_r_1.wav	2015-03-05_16.07.25.030000
8	0	0	neu_l_17.wav	neu_r_64.wav	2015-03-05_16.07.25.030000
8	0	0	neu_l_55.wav	pos_r_19.wav	2015-03-05_16.07.25.030000
8	0	0	neu_l_78.wav	r_lup_15.wav	2015-03-05_16.07.25.030000
8	0	1	neu_l_21.wav	r_nif_7.wav	2015-03-05_16.07.25.030000
8	1	0	neu_l_44.wav	neg_r_75.wav	2015-03-05_16.07.25.030000
8	0	0	neu_l_24.wav	neu_r_30.wav	2015-03-05_16.07.25.030000
8	0	0	l_tol_14.wav	neu_r_63.wav	2015-03-05_16.07.25.030000
8	0	1	l_nif_20.wav	pos_r_45.wav	2015-03-05_16.07.25.030000
8	0	0	l_lup_10.wav	neu_r_39.wav	2015-03-05_16.07.25.030000
8	0	0	neu_l_27.wav	neu_r_70.wav	2015-03-05_16.07.25.030000
8	0	0	l_tol_14.wav	neu_r_76.wav	2015-03-05_16.07.25.030000
8	0	1	l_nif_20.wav	pos_r_7.wav	2015-03-05_16.07.25.030000
8	0	0	l_lup_10.wav	neu_r_65.wav	2015-03-05_16.07.25.030000
8	0	0	neu_l_77.wav	neu_r_45.wav	2015-03-05_16.07.25.030000
8	0	0	neu_l_33.wav	pos_r_38.wav	2015-03-05_16.07.25.030000
8	0	0	neu_l_60.wav	r_lup_13.wav	2015-03-05_16.07.25.030000
8	0	0	neu_l_78.wav	neg_r_35.wav	2015-03-05_16.07.25.030000
8	0	0	neu_l_44.wav	neu_r_29.wav	2015-03-05_16.07.25.030000
8	0	0	l_tol_1.wav	neu_r_69.wav	2015-03-05_16.07.25.030000
8	0	1	l_nif_10.wav	pos_r_69.wav	2015-03-05_16.07.25.030000
8	0	0	l_lup_14.wav	neu_r_75.wav	2015-03-05_16.07.25.030000
8	0	0	neu_l_38.wav	neu_r_9.wav	2015-03-05_16.07.25.030000
8	0	0	neu_l_73.wav	neg_r_47.wav	2015-03-05_16.07.25.030000
8	0	0	neu_l_22.wav	r_lup_18.wav	2015-03-05_16.07.25.030000
8	0	0	neu_l_77.wav	neg_r_6.wav	2015-03-05_16.07.25.030000
8	0	0	neu_l_52.wav	r_tol_8.wav	2015-03-05_16.07.25.030000
8	0	0	l_tol_9.wav	neu_r_64.wav	2015-03-05_16.07.25.030000
8	0	1	l_nif_8.wav	pos_r_54.wav	2015-03-05_16.07.25.030000
8	0	0	l_lup_7.wav	neu_r_8.wav	2015-03-05_16.07.25.030000
8	0	0	neu_l_25.wav	neu_r_11.wav	2015-03-05_16.07.25.030000
8	0	0	neu_l_23.wav	neg_r_64.wav	2015-03-05_16.07.25.030000
8	0	0	neu_l_74.wav	r_tol_11.wav	2015-03-05_16.07.25.030000
8	0	0	neu_l_17.wav	pos_r_53.wav	2015-03-05_16.07.25.030000
8	0	0	neu_l_60.wav	r_tol_7.wav	2015-03-05_16.07.25.030000
8	0	0	l_tol_1.wav	neu_r_47.wav	2015-03-05_16.07.25.030000
8	0	1	l_nif_10.wav	pos_r_24.wav	2015-03-05_16.07.25.030000
8	0	0	l_lup_14.wav	neu_r_46.wav	2015-03-05_16.07.25.030000
8	0	0	neu_l_44.wav	neu_r_66.wav	2015-03-05_16.07.25.030000
8	0	1	neu_l_22.wav	r_nif_9.wav	2015-03-05_16.07.25.030000
8	1	0	neu_l_57.wav	neg_r_57.wav	2015-03-05_16.07.25.030000
8	0	0	neu_l_57.wav	r_tol_7.wav	2015-03-05_16.07.25.030000
8	0	0	neu_l_77.wav	pos_r_37.wav	2015-03-05_16.07.25.030000
8	0	0	neu_l_26.wav	r_lup_19.wav	2015-03-05_16.07.25.030000
8	0	0	l_tol_12.wav	neu_r_11.wav	2015-03-05_16.07.25.030000
8	0	1	l_nif_2.wav	pos_r_63.wav	2015-03-05_16.07.25.030000
8	0	0	l_lup_11.wav	neu_r_69.wav	2015-03-05_16.07.25.030000
8	0	0	neu_l_62.wav	neu_r_75.wav	2015-03-05_16.07.25.030000
8	0	0	neu_l_77.wav	pos_r_76.wav	2015-03-05_16.07.25.030000
8	0	0	neu_l_61.wav	r_tol_15.wav	2015-03-05_16.07.25.030000
8	0	0	l_tol_20.wav	neu_r_70.wav	2015-03-05_16.07.25.030000
8	0	1	l_nif_14.wav	neg_r_50.wav	2015-03-05_16.07.25.030000
8	0	0	l_lup_4.wav	neu_r_2.wav	2015-03-05_16.07.25.030000
8	0	0	neu_l_22.wav	neu_r_65.wav	2015-03-05_16.07.25.030000
8	0	0	neu_l_62.wav	neg_r_54.wav	2015-03-05_16.07.25.030000
8	0	0	neu_l_24.wav	r_tol_4.wav	2015-03-05_16.07.25.030000
8	0	0	l_tol_5.wav	neu_r_76.wav	2015-03-05_16.07.25.030000
8	0	1	l_nif_5.wav	neg_r_58.wav	2015-03-05_16.07.25.030000
8	0	0	l_lup_16.wav	neu_r_72.wav	2015-03-05_16.07.25.030000
8	0	0	neu_l_58.wav	neu_r_9.wav	2015-03-05_16.07.25.030000
8	0	0	l_tol_10.wav	neu_r_7.wav	2015-03-05_16.07.25.030000
8	0	1	l_nif_19.wav	pos_r_60.wav	2015-03-05_16.07.25.030000
8	0	0	l_lup_20.wav	neu_r_15.wav	2015-03-05_16.07.25.030000
8	0	0	neu_l_58.wav	neu_r_65.wav	2015-03-05_16.07.25.030000
8	0	0	l_tol_9.wav	neu_r_66.wav	2015-03-05_16.07.25.030000
8	0	1	l_nif_8.wav	pos_r_1.wav	2015-03-05_16.07.25.030000
8	0	0	l_lup_7.wav	neu_r_53.wav	2015-03-05_16.07.25.030000
8	0	0	neu_l_78.wav	neu_r_45.wav	2015-03-05_16.07.25.030000
8	0	0	l_tol_20.wav	neu_r_1.wav	2015-03-05_16.07.25.030000
8	0	1	l_nif_14.wav	neg_r_43.wav	2015-03-05_16.07.25.030000
8	0	0	l_lup_4.wav	neu_r_14.wav	2015-03-05_16.07.25.030000
8	0	0	neu_l_6.wav	neu_r_14.wav	2015-03-05_16.07.25.030000
8	0	1	neu_l_34.wav	r_nif_9.wav	2015-03-05_16.07.25.030000
8	1	0	neu_l_43.wav	neg_r_16.wav	2015-03-05_16.07.25.030000
8	0	0	neu_l_26.wav	neu_r_70.wav	2015-03-05_16.07.25.030000
8	0	1	neu_l_52.wav	r_nif_15.wav	2015-03-05_16.07.25.030000
8	1	0	neu_l_43.wav	pos_r_23.wav	2015-03-05_16.07.25.030000
8	0	0	neu_l_21.wav	neu_r_7.wav	2015-03-05_16.07.25.030000
8	0	1	neu_l_27.wav	r_nif_15.wav	2015-03-05_16.07.25.030000
8	1	0	neu_l_79.wav	pos_r_24.wav	2015-03-05_16.07.25.030000
8	0	0	neu_l_18.wav	neu_r_69.wav	2015-03-05_16.07.25.030000
8	0	0	l_tol_12.wav	neu_r_45.wav	2015-03-05_16.07.25.030000
8	0	1	l_nif_2.wav	pos_r_38.wav	2015-03-05_16.07.25.030000
8	0	0	l_lup_11.wav	neu_r_14.wav	2015-03-05_16.07.25.030000
8	0	0	neu_l_37.wav	neu_r_30.wav	2015-03-05_16.07.25.030000
8	0	0	l_tol_3.wav	neu_r_12.wav	2015-03-05_16.07.25.030000
8	0	1	l_nif_12.wav	neg_r_34.wav	2015-03-05_16.07.25.030000
8	0	0	l_lup_9.wav	neu_r_39.wav	2015-03-05_16.07.25.030000
8	0	0	neu_l_24.wav	neu_r_69.wav	2015-03-05_16.07.25.030000
8	0	0	l_tol_3.wav	neu_r_41.wav	2015-03-05_16.07.25.030000
8	0	1	l_nif_12.wav	neg_r_53.wav	2015-03-05_16.07.25.030000
8	0	0	l_lup_9.wav	neu_r_45.wav	2015-03-05_16.07.25.030000
8	0	0	neu_l_38.wav	neu_r_72.wav	2015-03-05_16.07.25.030000
8	0	0	l_tol_14.wav	neu_r_66.wav	2015-03-05_16.07.25.030000
8	0	1	l_nif_20.wav	pos_r_42.wav	2015-03-05_16.07.25.030000
8	0	0	l_lup_10.wav	neu_r_76.wav	2015-03-05_16.07.25.030000
8	0	0	neu_l_50.wav	neu_r_67.wav	2015-03-05_16.07.25.030000
8	0	0	l_tol_12.wav	neu_r_8.wav	2015-03-05_16.07.25.030000
8	0	1	l_nif_2.wav	pos_r_51.wav	2015-03-05_16.07.25.030000
8	0	0	l_lup_11.wav	neu_r_63.wav	2015-03-05_16.07.25.030000
8	0	0	neu_l_67.wav	neu_r_2.wav	2015-03-05_16.07.25.030000
8	0	0	l_tol_17.wav	neu_r_39.wav	2015-03-05_16.07.25.030000
8	0	1	l_nif_13.wav	neg_r_13.wav	2015-03-05_16.07.25.030000
8	0	0	l_lup_2.wav	neu_r_1.wav	2015-03-05_16.07.25.030000
8	0	0	neu_l_4.wav	neu_r_53.wav	2015-03-05_16.07.25.030000
8	0	0	l_tol_17.wav	neu_r_11.wav	2015-03-05_16.07.25.030000
8	0	1	l_nif_13.wav	neg_r_60.wav	2015-03-05_16.07.25.030000
8	0	0	l_lup_2.wav	neu_r_20.wav	2015-03-05_16.07.25.030000
8	0	0	neu_l_35.wav	neu_r_20.wav	2015-03-05_16.07.25.030000
8	0	0	neu_l_34.wav	pos_r_51.wav	2015-03-05_16.07.25.030000
8	0	0	neu_l_32.wav	r_lup_5.wav	2015-03-05_16.07.25.030000
8	0	0	l_tol_5.wav	neu_r_36.wav	2015-03-05_16.07.25.030000
8	0	1	l_nif_5.wav	neg_r_23.wav	2015-03-05_16.07.25.030000
8	0	0	l_lup_16.wav	neu_r_7.wav	2015-03-05_16.07.25.030000
8	0	0	neu_l_33.wav	neu_r_30.wav	2015-03-05_16.07.25.030000
8	0	0	neu_l_37.wav	pos_r_69.wav	2015-03-05_16.07.25.030000
8	0	0	neu_l_55.wav	neu_r_67.wav	2015-03-05_16.07.25.030000
8	0	0	l_tol_20.wav	neu_r_72.wav	2015-03-05_16.07.25.030000
8	0	1	l_nif_14.wav	neg_r_8.wav	2015-03-05_16.07.25.030000
8	0	0	l_lup_4.wav	neu_r_48.wav	2015-03-05_16.07.25.030000
8	0	0	neu_l_3.wav	neu_r_9.wav	2015-03-05_16.07.25.030000
8	0	0	neu_l_31.wav	neg_r_69.wav	2015-03-05_16.07.25.030000
8	0	0	neu_l_62.wav	neu_r_11.wav	2015-03-05_16.07.25.030000
8	0	0	l_tol_16.wav	neu_r_54.wav	2015-03-05_16.07.25.030000
