ParticipantNumber	SpaceYesNo	IsTarget	LeftOrder	RightOrder	timeStamp
4	0	0	l_lup_19.wav	neu_r_26.wav	2015-03-04_13.34.51.390000
4	0	1	l_tol_5.wav	pos_r_71.wav	2015-03-04_13.34.51.390000
4	0	0	l_nif_5.wav	neu_r_44.wav	2015-03-04_13.34.51.390000
4	0	0	neu_l_28.wav	neu_r_7.wav	2015-03-04_13.34.51.390000
4	0	0	l_lup_19.wav	neu_r_6.wav	2015-03-04_13.34.51.390000
4	0	1	l_tol_5.wav	pos_r_34.wav	2015-03-04_13.34.51.390000
4	0	0	l_nif_5.wav	neu_r_6.wav	2015-03-04_13.34.51.390000
4	0	0	neu_l_71.wav	neu_r_38.wav	2015-03-04_13.34.51.390000
4	0	0	l_lup_17.wav	neu_r_60.wav	2015-03-04_13.34.51.390000
4	0	1	l_tol_3.wav	pos_r_49.wav	2015-03-04_13.34.51.390000
4	0	0	l_nif_20.wav	neu_r_48.wav	2015-03-04_13.34.51.390000
4	0	0	neu_l_2.wav	neu_r_78.wav	2015-03-04_13.34.51.390000
4	0	0	l_lup_15.wav	neu_r_5.wav	2015-03-04_13.34.51.390000
4	0	1	l_tol_11.wav	pos_r_38.wav	2015-03-04_13.34.51.390000
4	0	0	l_nif_2.wav	neu_r_70.wav	2015-03-04_13.34.51.390000
4	0	0	neu_l_64.wav	neu_r_77.wav	2015-03-04_13.34.51.390000
4	0	0	l_lup_8.wav	neu_r_5.wav	2015-03-04_13.34.51.390000
4	0	1	l_tol_6.wav	neg_r_59.wav	2015-03-04_13.34.51.390000
4	0	0	l_nif_8.wav	neu_r_15.wav	2015-03-04_13.34.51.390000
4	0	0	neu_l_4.wav	neu_r_16.wav	2015-03-04_13.34.51.390000
4	0	1	neu_l_2.wav	r_tol_10.wav	2015-03-04_13.34.51.390000
4	0	0	neu_l_34.wav	pos_r_11.wav	2015-03-04_13.34.51.390000
4	0	0	neu_l_29.wav	neu_r_32.wav	2015-03-04_13.34.51.390000
4	0	0	l_lup_17.wav	neu_r_69.wav	2015-03-04_13.34.51.390000
4	0	1	l_tol_3.wav	pos_r_14.wav	2015-03-04_13.34.51.390000
4	0	0	l_nif_20.wav	neu_r_60.wav	2015-03-04_13.34.51.390000
4	0	0	neu_l_55.wav	neu_r_66.wav	2015-03-04_13.34.51.390000
4	0	0	l_lup_8.wav	neu_r_24.wav	2015-03-04_13.34.51.390000
4	0	1	l_tol_6.wav	neg_r_14.wav	2015-03-04_13.34.51.390000
4	0	0	l_nif_8.wav	neu_r_45.wav	2015-03-04_13.34.51.390000
4	0	0	neu_l_35.wav	neu_r_24.wav	2015-03-04_13.34.51.390000
4	1	1	neu_l_41.wav	r_tol_7.wav	2015-03-04_13.34.51.390000
4	0	0	neu_l_14.wav	neg_r_15.wav	2015-03-04_13.34.51.390000
4	0	0	neu_l_12.wav	neu_r_70.wav	2015-03-04_13.34.51.390000
4	0	0	neu_l_30.wav	neg_r_73.wav	2015-03-04_13.34.51.390000
4	0	0	neu_l_28.wav	r_nif_19.wav	2015-03-04_13.34.51.390000
4	0	1	neu_l_73.wav	r_tol_13.wav	2015-03-04_13.34.51.390000
4	1	0	neu_l_4.wav	neg_r_11.wav	2015-03-04_13.34.51.390000
4	0	0	neu_l_10.wav	r_lup_18.wav	2015-03-04_13.34.51.390000
4	0	0	l_lup_14.wav	neu_r_7.wav	2015-03-04_13.34.51.390000
4	0	1	l_tol_14.wav	pos_r_50.wav	2015-03-04_13.34.51.390000
4	0	0	l_nif_14.wav	neu_r_22.wav	2015-03-04_13.34.51.390000
4	0	0	neu_l_10.wav	neu_r_47.wav	2015-03-04_13.34.51.390000
4	0	1	neu_l_76.wav	r_tol_7.wav	2015-03-04_13.34.51.390000
4	1	0	neu_l_19.wav	neg_r_69.wav	2015-03-04_13.34.51.390000
4	0	0	neu_l_40.wav	r_nif_9.wav	2015-03-04_13.34.51.390000
4	0	0	neu_l_3.wav	pos_r_58.wav	2015-03-04_13.34.51.390000
4	0	0	neu_l_55.wav	neu_r_65.wav	2015-03-04_13.34.51.390000
4	0	0	l_lup_16.wav	neu_r_24.wav	2015-03-04_13.34.51.390000
4	0	1	l_tol_19.wav	neg_r_43.wav	2015-03-04_13.34.51.390000
4	0	0	l_nif_16.wav	neu_r_49.wav	2015-03-04_13.34.51.390000
4	0	0	neu_l_29.wav	neu_r_44.wav	2015-03-04_13.34.51.390000
4	0	0	neu_l_61.wav	neg_r_24.wav	2015-03-04_13.34.51.390000
4	0	0	neu_l_75.wav	r_nif_13.wav	2015-03-04_13.34.51.390000
4	0	0	l_lup_1.wav	neu_r_22.wav	2015-03-04_13.34.51.390000
4	0	1	l_tol_18.wav	neg_r_65.wav	2015-03-04_13.34.51.390000
4	0	0	l_nif_10.wav	neu_r_43.wav	2015-03-04_13.34.51.390000
4	0	0	neu_l_41.wav	neu_r_70.wav	2015-03-04_13.34.51.390000
