ecosub8 [06-2014]
 14   1   1 
Start: Thu Jul 03 14:46:17 2014
Darbietung
 14   1   5   2   0  -1   1  30    0    1    2  1500   -9    2    0   -1  -1  -1  -1   -1  -1  -1  -1    -1  -1  -1  -1  
 14   1   2   1   1  -1   1  30    0    1    2  1500    1    2    1 Stimnr:   8, ID-Optionen: W15.bmp Wneu05_.bmp W03.bmp W20.bmp W04.bmp Wneu02_.bmp  Selected option:   3, selected stimulus:  10, RT: 6999, Korrekt:   0        Sicherheit:   1 RT: 2099       8  10   0 6999   -1  -1  -1  -1    -1  -1  -1  -1  
 14   1   5   2   0   1   1 1500    0    1    2  1500   -9    2    2   -1  -1  -1  -1   -1  -1  -1  -1    -1  -1  -1  -1  
 14   1   3   2   0  -1   1  60    0    1    2  1500    0    2    3 Stimnr:   0, ID-Optionen: M07.bmp M13.bmp Mneu25_.bmp Mneu04_.bmp M16_.bmp Mneu24_.bmp  Selected option:   4, selected stimulus:   0, RT: 2320, Korrekt:   1        Sicherheit:  10 RT: 1724       0   0   1 2320   -1   1  -1  -1    -1  -1  -1  -1  
 14   1   5   2   0  -1   1  30    0    1    2  1500   -9    2    4   -1  -1  -1  -1   -1  -1  -1  -1    -1  -1  -1  -1  
 14   1   2   1   1  -1   1 1500    0    1    2  1500   -1    2    5   -1  -1  -1  -1   -1  -1  -1  -1    -1  -1  -1  -1  
 14   1   4   2   0  -1   1  60    0    1    2  1500    0    2    6   -1  -1  -1  -1   -1  -1  -1  -1    -1  -1  -1  -1  
 14   1   3   2   0  -1   1  60    0    1    2  1500    0    2    7 Stimnr:  45, ID-Optionen: fanstur emkruas plistuk fehrrid trupfan sebjukt  Selected option:   2, selected stimulus:  44, RT: 4484, Korrekt:   0        Sicherheit:   1 RT: 948      45  44   0 4484   -1  -1  -1  -1    -1  -1  -1  -1  
 14   1   2   1   1  -1   1 1500    0    1    2  1500   -1    2    8   -1  -1  -1  -1   -1  -1  -1  -1    -1  -1  -1  -1  
 14   1   3   2   0  -1   1  60    0    1    2  1500    0    2    9 Stimnr:  20, ID-Optionen: W17.bmp Wneu01_.bmp W07.bmp Wneu03_.bmp W16.bmp W02.bmp  Selected option:   2, selected stimulus:  20, RT: 1933, Korrekt:   1        Sicherheit:  10 RT: 829      20  20   1 1933   -1  -1  -1  -1    -1  -1  -1  -1  
 14   1   5   2   0   1   1 1500    0    2    2  1500   -9    2   10   -1  -1  -1  -1   -1   1  -1  -1    -1  -1  -1  -1  
