subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,correct_opt,correct_type,im_opt_1,im_opt_2,im_opt_3,im_opt_4,im_opt_5,im_opt_6,type_1,type_2,type_3,type_4,type_5,type_6,opt_1,opt_2,opt_3,opt_4,opt_5,opt_6,opt_dk,time_idmem_form,time_idmem_blank
46,EC_only,pokemon,b,0,filler_50_neu_task,10_mittel.png,neu,filler,50,none,neu2372.png,picture,neu2372.png,neu2580.png,neu7820.png,Wand,Knopf,Bein,picture,picture,picture,word,word,word,yes,no,no,no,no,no,no,2571136,2580067
46,EC_only,pokemon,b,1,filler_1000_neu_none_1,16_mittel.png,neu,filler,1000,none,neu2580.png,picture,neu5740.png,neu2580.png,neu1616.png,Klinke,Dach,Knopf,picture,picture,picture,word,word,word,no,no,no,no,yes,no,no,2581439,2591741
46,EC_only,pokemon,b,2,cs_40_pos_none,25_mittel.png,pos,critical,40,none,2057.png,picture,2057.png,2160.png,2340.png,Scherz,Mutter,Kunst,picture,picture,picture,word,word,word,no,no,no,yes,no,no,no,2593123,2603046
46,EC_only,pokemon,b,3,filler_50_neu_none,15_mittel.png,neu,filler,50,none,neu7187.png,picture,neu7187.png,neu7080.png,neu2620.png,Bein,Kreis,Tuch,picture,picture,picture,word,word,word,yes,no,no,no,no,no,no,2604431,2611836
46,EC_only,pokemon,b,4,filler_40_neu_task,40_mittel.png,neu,filler,40,none,Klinke,word,neu7233.png,neu5740.png,neu7490.png,Bein,Sessel,Klinke,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2613220,2618842
46,EC_only,pokemon,b,5,cs_50_pos_none,39_mittel.png,pos,critical,50,none,Brief,word,7330.png,2091.png,2208.png,Brief,Rose,Sommer,picture,picture,picture,word,word,word,yes,no,no,no,no,no,no,2620224,2628843
46,EC_only,pokemon,b,6,cs_50_neg_none,24_mittel.png,neg,critical,50,none,Pech,word,9630.png,2710.png,9182.png,Mühe,Not,Pech,picture,picture,picture,word,word,word,no,no,no,no,no,yes,no,2630225,2638574
46,EC_only,pokemon,b,7,filler_1000_neu_none_2,2_mittel.png,neu,filler,1000,none,neu7820.png,picture,neu7820.png,neu7090.png,neu7550.png,Bein,Linie,Klinke,picture,picture,picture,word,word,word,no,yes,no,no,no,no,no,2639966,2647019
46,EC_only,pokemon,b,8,control_1000_pos_none,9_mittel.png,pos,control,1000,none,2209.png,picture,2150.png,2209.png,2340.png,Blume,Musik,Kinder,picture,picture,picture,word,word,word,no,no,no,yes,no,no,no,2648410,2661246
46,EC_only,pokemon,b,9,cs_40_pos_task,22_mittel.png,pos,critical,40,none,Strand,word,8420.png,7580.png,5460.png,Strand,Spaß,Blume,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2662625,2673803
46,EC_only,pokemon,b,10,control_1000_neg_none,7_mittel.png,neg,control,1000,none,9920.png,picture,9920.png,9520.png,3300.png,Ekel,Hektik,Gift,picture,picture,picture,word,word,word,no,no,no,yes,no,no,no,2675214,2680438
46,EC_only,pokemon,b,11,cs_50_neg_task,11_mittel.png,neg,critical,50,none,Angst,word,9500.png,9007.png,9830.png,Angst,Frust,Tod,picture,picture,picture,word,word,word,no,yes,no,no,no,no,no,2681814,2688468
46,EC_only,pokemon,b,12,filler_40_neu_none,37_mittel.png,neu,filler,40,none,neu7490.png,picture,neu7233.png,neu7004.png,neu7490.png,Klinke,Kreis,Wand,picture,picture,picture,word,word,word,yes,no,no,no,no,no,no,2689849,2693683
46,EC_only,pokemon,b,13,cs_40_neg_task,17_mittel.png,neg,critical,40,none,Neid,word,3550.png,9050.png,9342.png,Frust,AIDS,Neid,picture,picture,picture,word,word,word,no,no,yes,no,no,no,no,2695067,2707292
46,EC_only,pokemon,b,14,cs_40_neg_none,23_mittel.png,neg,critical,40,none,6311.png,picture,9520.png,6311.png,9561.png,Hass,Finsternis,Henker,picture,picture,picture,word,word,word,no,no,no,no,no,yes,no,2708674,2718085
46,EC_only,pokemon,b,15,cs_50_pos_task,4_mittel.png,pos,critical,50,none,2791.png,picture,2791.png,2080.png,1440.png,Witz,Bücher,Glück,picture,picture,picture,word,word,word,no,no,yes,no,no,no,no,2719486,2729236
46,EC_only,pokemon,b,16,control_1000_pos_none_2,18_mittel.png,pos,control,1000,none,1999.png,picture,1999.png,7330.png,2150.png,Leben,Scherz,Geburt,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2730640,2732715
46,EC_only,pokemon,b,17,control_1000_neg_none_2,5_mittel.png,neg,control,1000,none,Sadist,word,6831.png,2375.1.png,9102.png,Frust,Tyrann,Sadist,picture,picture,picture,word,word,word,no,no,no,no,no,yes,no,2734084,2746925
