subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,eval_rating,time_rating_form,time_rating_blank
15,EC_subj,pokemon,b,0,control_1000_neg_none,10_mittel.png,neg,control,1000,none,19,2636741,2643733
15,EC_subj,pokemon,b,1,filler_1000_neu_none_1,17_mittel.png,neu,filler,1000,none,5,2646048,2650748
15,EC_subj,pokemon,b,2,filler_50_neu_task,22_mittel.png,neu,filler,50,subjective,18,2653061,2655917
15,EC_subj,pokemon,b,3,control_1000_neg_none_2,15_mittel.png,neg,control,1000,none,0,2658229,2664926
15,EC_subj,pokemon,b,4,filler_50_neu_none,25_mittel.png,neu,filler,50,none,13,2667237,2671078
15,EC_subj,pokemon,b,5,filler_40_neu_task,16_mittel.png,neu,filler,40,subjective,0,2673392,2675575
15,EC_subj,pokemon,b,6,control_1000_pos_none,40_mittel.png,pos,control,1000,none,9,2677891,2681095
15,EC_subj,pokemon,b,7,cs_50_neg_none,5_mittel.png,neg,critical,50,none,10,2683409,2687282
15,EC_subj,pokemon,b,8,cs_40_neg_task,11_mittel.png,neg,critical,40,subjective,16,2689598,2692769
15,EC_subj,pokemon,b,9,cs_40_pos_none,39_mittel.png,pos,critical,40,none,5,2695087,2697494
15,EC_subj,pokemon,b,10,cs_50_neg_task,7_mittel.png,neg,critical,50,subjective,18,2699809,2703534
15,EC_subj,pokemon,b,11,cs_40_pos_task,4_mittel.png,pos,critical,40,subjective,17,2705849,2710565
15,EC_subj,pokemon,b,12,filler_40_neu_none,2_mittel.png,neu,filler,40,none,19,2712878,2715614
15,EC_subj,pokemon,b,13,cs_50_pos_task,9_mittel.png,pos,critical,50,subjective,19,2717929,2722357
15,EC_subj,pokemon,b,14,filler_1000_neu_none_2,23_mittel.png,neu,filler,1000,none,9,2724683,2727933
15,EC_subj,pokemon,b,15,cs_50_pos_none,18_mittel.png,pos,critical,50,none,3,2730257,2733070
15,EC_subj,pokemon,b,16,cs_40_neg_none,24_mittel.png,neg,critical,40,none,2,2735392,2738735
15,EC_subj,pokemon,b,17,control_1000_pos_none_2,37_mittel.png,pos,control,1000,none,17,2741061,2743487
