subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,vm_pos,vm_neg,vm_neutral,vm_dk,time_valmem_form,time_valmem_blank
66,EC_only,nonword,a,0,filler_40_neu_none,hesire,neu,filler,40,none,no,yes,no,no,2214461,2217790
66,EC_only,nonword,a,1,cs_50_pos_task,minair,pos,critical,50,none,no,yes,no,no,2219103,2221167
66,EC_only,nonword,a,2,filler_1000_neu_none_1,teutos,neu,filler,1000,none,yes,no,no,no,2222480,2224672
66,EC_only,nonword,a,3,cs_50_neg_task,avouco,neg,critical,50,none,yes,no,no,no,2225986,2227577
66,EC_only,nonword,a,4,control_1000_pos_none,roosle,pos,control,1000,none,no,yes,no,no,2228889,2231087
66,EC_only,nonword,a,5,cs_50_pos_none,zillie,pos,critical,50,none,no,no,no,yes,2232399,2235330
66,EC_only,nonword,a,6,control_1000_neg_none,altine,neg,control,1000,none,yes,no,no,no,2236645,2239531
66,EC_only,nonword,a,7,filler_50_neu_none,coskie,neu,filler,50,none,no,no,no,yes,2240844,2242730
66,EC_only,nonword,a,8,filler_1000_neu_none_2,makan,neu,filler,1000,none,no,yes,no,no,2244043,2247269
66,EC_only,nonword,a,9,filler_40_neu_task,babit,neu,filler,40,none,no,no,no,yes,2248591,2251091
66,EC_only,nonword,a,10,cs_40_pos_task,tafta,pos,critical,40,none,no,no,yes,no,2252404,2254436
66,EC_only,nonword,a,11,control_1000_pos_none_2,naptor,pos,control,1000,none,no,yes,no,no,2255749,2257528
66,EC_only,nonword,a,12,cs_50_neg_none,trelle,neg,critical,50,none,no,no,no,yes,2258843,2260386
66,EC_only,nonword,a,13,filler_50_neu_task,pubio,neu,filler,50,none,no,no,no,yes,2261698,2263099
66,EC_only,nonword,a,14,cs_40_neg_none,parlic,neg,critical,40,none,no,no,no,yes,2264412,2266162
66,EC_only,nonword,a,15,cs_40_neg_task,lobee,neg,critical,40,none,no,no,no,yes,2267476,2269539
66,EC_only,nonword,a,16,control_1000_neg_none_2,tavoo,neg,control,1000,none,yes,no,no,no,2270852,2272420
66,EC_only,nonword,a,17,cs_40_pos_none,seloom,pos,critical,40,none,no,no,no,yes,2273733,2276101
