subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,vm_pos,vm_neg,vm_neutral,vm_dk,time_valmem_form,time_valmem_blank
59,EC_subj,pokemon,b,0,filler_40_neu_none,10_mittel.png,neu,filler,40,none,no,no,no,yes,2683830,2690399
59,EC_subj,pokemon,b,1,filler_40_neu_task,37_mittel.png,neu,filler,40,subjective,yes,no,no,no,2691717,2694928
59,EC_subj,pokemon,b,2,cs_50_neg_none,9_mittel.png,neg,critical,50,none,no,no,no,yes,2696245,2697800
59,EC_subj,pokemon,b,3,cs_40_pos_none,17_mittel.png,pos,critical,40,none,no,no,no,yes,2699119,2700576
59,EC_subj,pokemon,b,4,cs_50_pos_none,11_mittel.png,pos,critical,50,none,no,no,no,yes,2701893,2703135
59,EC_subj,pokemon,b,5,cs_40_neg_none,4_mittel.png,neg,critical,40,none,no,no,yes,no,2704454,2708120
59,EC_subj,pokemon,b,6,cs_40_neg_task,23_mittel.png,neg,critical,40,subjective,no,no,yes,no,2709437,2712736
59,EC_subj,pokemon,b,7,control_1000_neg_none_2,40_mittel.png,neg,control,1000,none,no,no,yes,no,2714055,2716128
59,EC_subj,pokemon,b,8,filler_1000_neu_none_1,2_mittel.png,neu,filler,1000,none,no,no,yes,no,2717445,2727489
59,EC_subj,pokemon,b,9,filler_1000_neu_none_2,22_mittel.png,neu,filler,1000,none,yes,no,no,no,2728806,2730960
59,EC_subj,pokemon,b,10,control_1000_neg_none,5_mittel.png,neg,control,1000,none,no,yes,no,no,2732276,2733503
59,EC_subj,pokemon,b,11,cs_50_pos_task,39_mittel.png,pos,critical,50,subjective,no,no,no,yes,2734822,2736360
59,EC_subj,pokemon,b,12,filler_50_neu_task,15_mittel.png,neu,filler,50,subjective,no,no,no,yes,2737678,2738839
59,EC_subj,pokemon,b,13,filler_50_neu_none,16_mittel.png,neu,filler,50,none,no,no,no,yes,2740156,2741247
59,EC_subj,pokemon,b,14,cs_50_neg_task,24_mittel.png,neg,critical,50,subjective,no,no,no,yes,2742564,2743871
59,EC_subj,pokemon,b,15,control_1000_pos_none,18_mittel.png,pos,control,1000,none,no,no,no,yes,2745188,2746960
59,EC_subj,pokemon,b,16,control_1000_pos_none_2,7_mittel.png,pos,control,1000,none,no,yes,no,no,2748277,2750320
59,EC_subj,pokemon,b,17,cs_40_pos_task,25_mittel.png,pos,critical,40,subjective,no,no,no,yes,2751638,2753087
