subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,vm_pos,vm_neg,vm_neutral,vm_dk,time_valmem_form,time_valmem_blank
37,EC_only,nonword,a,0,filler_40_neu_none,zillie,neu,filler,40,none,no,no,yes,no,2166538,2170300
37,EC_only,nonword,a,1,filler_40_neu_task,minair,neu,filler,40,none,no,no,yes,no,2171613,2173643
37,EC_only,nonword,a,2,cs_50_pos_task,pubio,pos,critical,50,none,no,no,yes,no,2174955,2178067
37,EC_only,nonword,a,3,control_1000_neg_none,lobee,neg,control,1000,none,yes,no,no,no,2179381,2180579
37,EC_only,nonword,a,4,cs_40_pos_task,altine,pos,critical,40,none,no,yes,no,no,2181891,2186787
37,EC_only,nonword,a,5,filler_50_neu_none,trelle,neu,filler,50,none,no,no,yes,no,2188099,2189555
37,EC_only,nonword,a,6,control_1000_pos_none,tafta,pos,control,1000,none,yes,no,no,no,2190868,2192971
37,EC_only,nonword,a,7,cs_40_pos_none,tavoo,pos,critical,40,none,no,yes,no,no,2194282,2195707
37,EC_only,nonword,a,8,control_1000_neg_none_2,parlic,neg,control,1000,none,no,yes,no,no,2197019,2198643
37,EC_only,nonword,a,9,filler_1000_neu_none_2,naptor,neu,filler,1000,none,no,yes,no,no,2199956,2201610
37,EC_only,nonword,a,10,cs_50_pos_none,coskie,pos,critical,50,none,no,no,yes,no,2202923,2204683
37,EC_only,nonword,a,11,cs_50_neg_task,teutos,neg,critical,50,none,no,no,yes,no,2205994,2207452
37,EC_only,nonword,a,12,filler_1000_neu_none_1,roosle,neu,filler,1000,none,yes,no,no,no,2208772,2209987
37,EC_only,nonword,a,13,control_1000_pos_none_2,seloom,pos,control,1000,none,yes,no,no,no,2211298,2214811
37,EC_only,nonword,a,14,cs_40_neg_none,hesire,neg,critical,40,none,no,no,yes,no,2216122,2218187
37,EC_only,nonword,a,15,filler_50_neu_task,avouco,neu,filler,50,none,no,no,no,yes,2219500,2221547
37,EC_only,nonword,a,16,cs_40_neg_task,babit,neg,critical,40,none,no,no,no,yes,2222859,2224011
37,EC_only,nonword,a,17,cs_50_neg_none,makan,neg,critical,50,none,yes,no,no,no,2225323,2226379
