subject_nr,trial_nr,block,block_nr,learning_condition,cs_set,combination,trial_type,cs_duration,us_valence,task,cs_us_order,cs_position,us_position,masking,cs_code,paired_code,left_stimulus,right_stimulus,left_type,right_type,left_role,right_role,n_color,rest_duration,pre_mask,post_mask,possible_target_trial_short,possible_target_trial_long,target_trial,inter_trial,response_target_response,time_target_clear,time_empty_masking_noyes,time_target_response,time_us_alone_pre,time_us_fixdot,time_us_premask,time_us_cs,time_us_postmask,time_us_alone_post,time_subjective_rating,subj_1,subj_2,subj_3,subj_4,subj_5,subj_6,time_blank_end
57,0,1,1,EC_only,pokemon,b,cs_w_us,50,neutral,none,usfirst,left,right,yes,filler_50_neu_none,some us,40_mittel.png,Hand,picture,word,maskedcs,us,#969696,0,fmaske_1.png,fmaske_4.png,yes_left,no,no,1000,NA,NA,NA,NA,177054,177956,178858,178960,179012,NA,NA,NA,NA,NA,NA,NA,NA,179064
57,1,1,1,EC_only,pokemon,b,cs_alone,70,none,none,none,left,none,yes,filler_50_neu_task,none,21_dunkel.png,none,picture,none,maskedcs,none,#969696,999,fmaske_10.png,fmaske_2.png,yes_left,no,yes,0,space,179896,181027,182927,NA,179899,180801,180903,180975,NA,NA,NA,NA,NA,NA,NA,NA,182929
57,2,1,1,EC_only,pokemon,b,cswcs,50,none,none,csfirst,right,left,yes,filler_50_neu_task,o_filler_1000_neu_none_2,pubio,5_mittel.png,word,picture,controlcs,maskedcs,#969696,1500,fmaske_9.png,fmaske_8.png,yes_right,no,no,1000,NA,NA,NA,NA,NA,183882,184784,184886,184938,184990,NA,NA,NA,NA,NA,NA,NA,186492
57,3,1,1,EC_only,pokemon,b,cs_w_us,1000,neutral,none,csfirst,right,left,no,o_filler_1000_neu_none_1,some us,neu7080.png,zillie,picture,word,us,controlcs,#000000,600,maske_9.png,maske_6.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,187480,NA,188483,NA,NA,NA,NA,NA,NA,NA,189086
57,4,1,1,EC_only,pokemon,b,cs_alone,50,none,none,none,left,none,yes,filler_50_neu_task,none,5_mittel.png,none,picture,none,maskedcs,none,#969696,999,fmaske_10.png,fmaske_2.png,yes_left,no,no,1000,NA,NA,NA,NA,NA,189919,190821,190923,190975,NA,NA,NA,NA,NA,NA,NA,NA,191027
57,5,1,1,EC_only,pokemon,b,cs_alone,1000,none,none,none,left,none,no,o_filler_1000_neu_none_1,none,zillie,none,word,none,controlcs,none,#000000,999,maske_8.png,maske_4.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,191882,NA,NA,NA,NA,NA,NA,NA,NA,NA,192885
57,6,1,1,EC_only,pokemon,b,critical,50,pos,none,csfirst,left,right,yes,cs_50_pos_none,some us,17_mittel.png,Geschenk,picture,word,maskedcs,us,#969696,1500,fmaske_6.png,fmaske_8.png,no,no,no,1000,NA,NA,NA,NA,NA,193796,194697,194800,194852,194904,NA,NA,NA,NA,NA,NA,NA,196406
57,7,1,1,EC_only,pokemon,b,us_alone,999,neutral,none,none,none,left,no,none,none,neu7090.png,none,picture,none,us,none,#000000,999,fmaske_9.png,fmaske_9.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,197285,NA,NA,NA,NA,NA,NA,NA,NA,NA,199287
57,8,1,1,EC_only,pokemon,b,cswcs,50,none,none,csfirst,left,right,yes,filler_50_neu_none,filler_1000_neu_none_2,40_mittel.png,10_mittel.png,picture,picture,maskedcs,controlcs,#969696,1500,fmaske_3.png,fmaske_1.png,yes_left,no,no,1000,NA,NA,NA,NA,NA,200186,201087,201190,201242,201294,NA,NA,NA,NA,NA,NA,NA,202796
57,9,1,1,EC_only,pokemon,b,cs_w_us,1000,neutral,none,csfirst,left,right,no,o_filler_1000_neu_none_2,some us,pubio,neu5395.png,word,picture,controlcs,us,#000000,600,maske_6.png,maske_7.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,203802,NA,204804,NA,NA,NA,NA,NA,NA,NA,205407
