subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,eval_rating,time_rating_form,time_rating_blank
14,EC_only,pokemon,b,0,cs_50_pos_none,18_mittel.png,pos,critical,50,none,17,2330162,2345293
14,EC_only,pokemon,b,1,cs_50_neg_task,7_mittel.png,neg,critical,50,none,6,2347629,2358749
14,EC_only,pokemon,b,2,filler_1000_neu_none_2,23_mittel.png,neu,filler,1000,none,11,2361060,2367326
14,EC_only,pokemon,b,3,cs_50_neg_none,5_mittel.png,neg,critical,50,none,18,2369636,2375494
14,EC_only,pokemon,b,4,filler_50_neu_task,22_mittel.png,neu,filler,50,none,15,2377810,2381823
14,EC_only,pokemon,b,5,filler_1000_neu_none_1,17_mittel.png,neu,filler,1000,none,16,2384132,2387470
14,EC_only,pokemon,b,6,cs_50_pos_task,9_mittel.png,pos,critical,50,none,12,2389781,2394572
14,EC_only,pokemon,b,7,control_1000_neg_none,10_mittel.png,neg,control,1000,none,11,2396882,2401279
14,EC_only,pokemon,b,8,filler_50_neu_none,25_mittel.png,neu,filler,50,none,11,2403592,2406392
14,EC_only,pokemon,b,9,cs_40_neg_task,11_mittel.png,neg,critical,40,none,13,2408705,2413719
14,EC_only,pokemon,b,10,control_1000_pos_none,40_mittel.png,pos,control,1000,none,16,2416038,2418622
14,EC_only,pokemon,b,11,control_1000_pos_none_2,37_mittel.png,pos,control,1000,none,17,2420935,2424799
14,EC_only,pokemon,b,12,control_1000_neg_none_2,15_mittel.png,neg,control,1000,none,13,2427111,2435166
14,EC_only,pokemon,b,13,filler_40_neu_none,2_mittel.png,neu,filler,40,none,18,2437476,2440197
14,EC_only,pokemon,b,14,filler_40_neu_task,16_mittel.png,neu,filler,40,none,16,2442511,2447985
14,EC_only,pokemon,b,15,cs_40_pos_none,39_mittel.png,pos,critical,40,none,18,2450304,2452687
14,EC_only,pokemon,b,16,cs_40_neg_none,24_mittel.png,neg,critical,40,none,18,2454999,2458480
14,EC_only,pokemon,b,17,cs_40_pos_task,4_mittel.png,pos,critical,40,none,9,2460790,2467852
