subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,vm_pos,vm_neg,vm_neutral,vm_dk,time_valmem_form,time_valmem_blank
30,EC_subj,nonword,a,0,control_1000_pos_none,zillie,pos,control,1000,none,no,no,yes,no,2789417,2803057
30,EC_subj,nonword,a,1,cs_40_neg_task,makan,neg,critical,40,subjective,no,no,no,yes,2804370,2810227
30,EC_subj,nonword,a,2,cs_50_neg_none,minair,neg,critical,50,none,no,no,no,yes,2811539,2814499
30,EC_subj,nonword,a,3,filler_1000_neu_none_1,hesire,neu,filler,1000,none,yes,no,no,no,2815821,2818878
30,EC_subj,nonword,a,4,cs_40_neg_none,tafta,neg,critical,40,none,no,no,no,yes,2820190,2822976
30,EC_subj,nonword,a,5,cs_50_pos_task,seloom,pos,critical,50,subjective,no,no,no,yes,2824288,2826277
30,EC_subj,nonword,a,6,filler_50_neu_task,tavoo,neu,filler,50,subjective,no,no,no,yes,2827590,2830184
30,EC_subj,nonword,a,7,cs_50_pos_none,lobee,pos,critical,50,none,no,no,no,yes,2831495,2833740
30,EC_subj,nonword,a,8,filler_50_neu_none,babit,neu,filler,50,none,no,no,no,yes,2835052,2836373
30,EC_subj,nonword,a,9,filler_1000_neu_none_2,pubio,neu,filler,1000,none,no,no,no,yes,2837685,2839978
30,EC_subj,nonword,a,10,control_1000_neg_none_2,roosle,neg,control,1000,none,yes,no,no,no,2841289,2844007
30,EC_subj,nonword,a,11,control_1000_neg_none,trelle,neg,control,1000,none,no,no,no,yes,2845319,2847174
30,EC_subj,nonword,a,12,filler_40_neu_task,naptor,neu,filler,40,subjective,no,no,no,yes,2848487,2850687
30,EC_subj,nonword,a,13,cs_40_pos_task,coskie,pos,critical,40,subjective,no,no,yes,no,2851999,2855816
30,EC_subj,nonword,a,14,control_1000_pos_none_2,avouco,pos,control,1000,none,no,no,no,yes,2857128,2858755
30,EC_subj,nonword,a,15,cs_50_neg_task,parlic,neg,critical,50,subjective,no,no,no,yes,2860068,2861782
30,EC_subj,nonword,a,16,cs_40_pos_none,teutos,pos,critical,40,none,no,no,no,yes,2863095,2864625
30,EC_subj,nonword,a,17,filler_40_neu_none,altine,neu,filler,40,none,no,no,no,yes,2865937,2867169
