subject_nr,trial_nr,block,block_nr,learning_condition,cs_set,combination,trial_type,cs_duration,us_valence,task,cs_us_order,cs_position,us_position,masking,cs_code,paired_code,left_stimulus,right_stimulus,left_type,right_type,left_role,right_role,n_color,rest_duration,pre_mask,post_mask,possible_target_trial_short,possible_target_trial_long,target_trial,inter_trial,response_target_response,time_target_clear,time_empty_masking_noyes,time_target_response,time_us_alone_pre,time_us_fixdot,time_us_premask,time_us_cs,time_us_postmask,time_us_alone_post,time_subjective_rating,subj_1,subj_2,subj_3,subj_4,subj_5,subj_6,time_blank_end
6,0,1,1,EC_only,pokemon,b,critical,50,pos,none,usfirst,left,right,yes,cs_50_pos_task,some us,2_mittel.png,5910.png,picture,picture,maskedcs,us,#969696,0,fmaske_11.png,fmaske_11.png,no,no,no,250,NA,NA,NA,NA,118201,119103,120004,120107,120159,NA,NA,NA,NA,NA,NA,NA,NA,120211
6,1,1,1,EC_only,pokemon,b,cswcs,50,none,none,csfirst,right,left,yes,filler_50_neu_task,o_filler_1000_neu_none_2,altine,18_mittel.png,word,picture,controlcs,maskedcs,#969696,1500,fmaske_9.png,fmaske_11.png,yes_right,no,no,250,NA,NA,NA,NA,NA,121169,122070,122173,122225,122277,NA,NA,NA,NA,NA,NA,NA,123779
6,2,1,1,EC_only,pokemon,b,cs_w_us,40,neutral,none,csfirst,right,left,yes,o_filler_40_neu_none,some us,Hand,babit,word,word,us,maskedcs,#969696,1500,maske_1.png,maske_3.png,no,no,no,250,NA,NA,NA,NA,NA,124726,125628,125731,125773,125825,NA,NA,NA,NA,NA,NA,NA,127327
6,3,1,1,EC_only,pokemon,b,us_alone,999,neutral,none,none,none,right,no,none,none,none,Schrank,none,word,none,us,#000000,999,fmaske_4.png,fmaske_10.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,128175,NA,NA,NA,NA,NA,NA,NA,NA,NA,130177
6,4,1,1,EC_only,pokemon,b,us_alone,999,neutral,none,none,none,left,no,none,none,neu2635.png,none,picture,none,us,none,#000000,999,fmaske_3.png,fmaske_3.png,no,no,no,1000,NA,NA,NA,NA,NA,NA,NA,131048,NA,NA,NA,NA,NA,NA,NA,NA,NA,133051
6,5,1,1,EC_only,pokemon,b,control,1000,pos,none,csfirst,left,right,no,control_1000_pos_none,some us,23_mittel.png,Spiel,picture,word,controlcs,us,#000000,600,fmaske_2.png,fmaske_8.png,no,no,no,1000,NA,NA,NA,NA,NA,NA,NA,133947,NA,134949,NA,NA,NA,NA,NA,NA,NA,135551
6,6,1,1,EC_only,pokemon,b,control,1000,pos,none,csfirst,right,left,no,control_1000_pos_none,some us,7470.png,23_mittel.png,picture,picture,us,controlcs,#000000,600,fmaske_4.png,fmaske_2.png,no,no,no,1000,NA,NA,NA,NA,NA,NA,NA,136529,NA,137532,NA,NA,NA,NA,NA,NA,NA,138134
6,7,1,1,EC_only,pokemon,b,cswcs,40,none,none,csfirst,left,right,yes,o_filler_40_neu_none,o_filler_1000_neu_none_1,babit,lobee,word,word,maskedcs,controlcs,#969696,1500,maske_7.png,maske_2.png,no,no,no,1000,NA,NA,NA,NA,NA,139133,140034,140137,140179,140231,NA,NA,NA,NA,NA,NA,NA,141733
6,8,1,1,EC_only,pokemon,b,us_w_us,999,pos-pos,none,none,none,both,no,none,none,Blume,Paradies,word,word,us,us,#000000,999,fmaske_7.png,fmaske_1.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,142607,NA,NA,NA,NA,NA,NA,NA,NA,NA,144610
6,9,1,1,EC_only,pokemon,b,cswcs,40,none,none,csfirst,left,right,yes,filler_40_neu_task,o_filler_1000_neu_none_1,24_mittel.png,lobee,picture,word,maskedcs,controlcs,#969696,1500,fmaske_11.png,fmaske_9.png,no,no,no,250,NA,NA,NA,NA,NA,145564,146465,146568,146610,146662,NA,NA,NA,NA,NA,NA,NA,148164
6,10,1,1,EC_only,pokemon,b,control,1000,neg,none,usfirst,left,right,no,control_1000_neg_none_2,some us,11_mittel.png,9000.png,picture,picture,controlcs,us,#000000,0,fmaske_7.png,fmaske_9.png,no,no,no,250,NA,NA,NA,NA,149125,NA,NA,150128,NA,NA,NA,NA,NA,NA,NA,NA,NA,151130
6,11,1,1,EC_only,pokemon,b,critical,40,neg,none,usfirst,right,left,yes,cs_40_neg_task,some us,Frust,15_mittel.png,word,picture,us,maskedcs,#969696,0,fmaske_7.png,fmaske_10.png,no,no,no,250,NA,NA,NA,NA,152090,152992,153893,153996,154038,NA,NA,NA,NA,NA,NA,NA,NA,154090
6,12,1,1,EC_only,pokemon,b,critical,50,neg,none,csfirst,left,right,yes,cs_50_neg_none,some us,17_mittel.png,Abscheu,picture,word,maskedcs,us,#969696,1500,fmaske_3.png,fmaske_11.png,no,no,no,250,NA,NA,NA,NA,NA,155024,155926,156028,156080,156132,NA,NA,NA,NA,NA,NA,NA,157634
