subject_nr,trial_nr,block_nr,learning_condition,cs_set,combination,trial_type,cs_duration,us_valence,task,cs_us_order,cs_position,us_position,masking,cs_code,paired_code,left_stimulus,right_stimulus,left_type,right_type,left_role,right_role,n_color,rest_duration,pre_mask,post_mask,possible_target_trial_short,possible_target_trial_long,target_trial,inter_trial,response_target_response,time_target_clear,time_empty_masking_noyes,time_target_response,time_us_alone_pre,time_us_fixdot,time_us_premask,time_us_cs,time_us_postmask,time_us_alone_post,time_objective_task,obt_1,obt_2,obt_3,obt_4,obt_5,obt_6,obj_1,obj_2,obj_3,obj_4,obj_5,obj_6,time_blank_end
67,0,1,EC_only,pokemon,b,critical,50,pos,objective,usfirst,left,right,yes,cs_50_pos_task,some us,16_mittel.png,2209.png,picture,picture,maskedcs,us,#969696,0,fmaske_7.png,fmaske_10.png,no,no,no,250,NA,NA,NA,NA,2225367,2226269,2227170,2227273,2227325,NA,2227375,16_mittel.png,22_mittel.png,2_mittel.png,9_mittel.png,25_mittel.png,18_mittel.png,no,yes,no,no,no,no,2230191
67,1,1,EC_only,pokemon,b,control,1000,neg,none,csfirst,right,left,no,control_1000_neg_none,some us,Gift,4_mittel.png,word,picture,us,controlcs,#000000,600,fmaske_4.png,fmaske_8.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,2230882,NA,2231885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2232487
67,2,1,EC_only,pokemon,b,critical,40,neg,objective,usfirst,right,left,yes,cs_40_neg_task,some us,Teufel,10_mittel.png,word,picture,us,maskedcs,#969696,0,fmaske_4.png,fmaske_2.png,no,no,no,1000,NA,NA,NA,NA,2233227,2234129,2235030,2235133,2235175,NA,2235225,40_mittel.png,24_mittel.png,15_mittel.png,10_mittel.png,37_mittel.png,11_mittel.png,no,no,no,no,yes,no,2241159
67,3,1,EC_only,pokemon,b,critical,40,pos,objective,usfirst,right,left,yes,cs_40_pos_task,some us,8470.png,40_mittel.png,picture,picture,us,maskedcs,#969696,0,fmaske_3.png,fmaske_3.png,no,no,no,250,NA,NA,NA,NA,2242028,2242931,2243832,2243935,2243977,NA,2244027,10_mittel.png,11_mittel.png,37_mittel.png,15_mittel.png,40_mittel.png,24_mittel.png,no,no,no,no,yes,no,2244979
67,4,1,EC_only,pokemon,b,cs_alone,1000,none,none,none,right,none,no,filler_1000_neu_none_2,none,none,19_dunkel.png,none,picture,none,controlcs,#000000,999,fmaske_11.png,fmaske_10.png,no,yes_right,yes,0,None,2245588,2246594,2247594,NA,NA,NA,2245592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2247597
67,5,1,EC_only,pokemon,b,us_w_us,999,pos-pos,none,none,none,both,no,none,none,Wiese,5831.png,word,picture,us,us,#000000,999,fmaske_10.png,fmaske_3.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,2248303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2250306
67,6,1,EC_only,pokemon,b,cs_alone,50,none,objective,none,left,none,yes,filler_50_neu_task,none,9_mittel.png,none,picture,none,maskedcs,none,#969696,999,fmaske_11.png,fmaske_7.png,yes_left,no,no,250,NA,NA,NA,NA,NA,2250952,2251853,2251956,2252007,NA,2252058,9_mittel.png,22_mittel.png,2_mittel.png,16_mittel.png,18_mittel.png,25_mittel.png,no,no,no,yes,no,no,2253511
67,7,1,EC_only,pokemon,b,us_w_us,999,neg-pos,none,none,none,both,no,none,none,6530.png,5830.png,picture,picture,us,us,#000000,999,fmaske_1.png,fmaske_11.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,2254246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2256248
67,8,1,EC_only,pokemon,b,control,1000,pos,none,usfirst,right,left,no,control_1000_pos_none,some us,Kuss,17_mittel.png,word,picture,us,controlcs,#000000,0,fmaske_12.png,fmaske_2.png,no,no,no,250,NA,NA,NA,NA,2256939,NA,NA,2257941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2258943
67,9,1,EC_only,pokemon,b,cs_alone,40,none,objective,none,right,none,yes,filler_40_neu_task,none,none,11_mittel.png,none,picture,none,maskedcs,#969696,999,fmaske_1.png,fmaske_9.png,no,no,no,250,NA,NA,NA,NA,NA,2259569,2260470,2260573,2260614,NA,2260665,37_mittel.png,11_mittel.png,24_mittel.png,15_mittel.png,40_mittel.png,10_mittel.png,no,no,yes,no,no,no,2261572
67,10,1,EC_only,pokemon,b,cswcs,70,none,none,csfirst,left,right,yes,filler_50_neu_none,filler_1000_neu_none_1,19_dunkel.png,7_mittel.png,picture,picture,maskedcs,controlcs,#969696,1500,fmaske_10.png,fmaske_11.png,yes_left,no,yes,0,None,2262252,2264885,2266785,NA,2262255,2263156,2263259,2263331,2263383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2266787
67,11,1,EC_only,pokemon,b,control,1000,neg,none,csfirst,right,left,no,control_1000_neg_none_2,some us,Mord,39_mittel.png,word,picture,us,controlcs,#000000,600,fmaske_5.png,fmaske_11.png,no,no,no,1000,NA,NA,NA,NA,NA,NA,NA,2267483,NA,2268486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2269089
67,12,1,EC_only,pokemon,b,cs_alone,40,none,none,none,left,none,yes,o_filler_40_neu_none,none,minair,none,word,none,maskedcs,none,#969696,999,maske_3.png,maske_1.png,no,no,no,1000,NA,NA,NA,NA,NA,2269745,2270646,2270749,2270790,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2270843
67,13,1,EC_only,pokemon,b,critical,50,pos,objective,csfirst,right,left,yes,cs_50_pos_none,some us,2040.png,2_mittel.png,picture,picture,us,maskedcs,#969696,1500,fmaske_9.png,fmaske_9.png,no,no,no,250,NA,NA,NA,NA,NA,2271658,2272559,2272662,2272714,2272766,2274266,9_mittel.png,16_mittel.png,18_mittel.png,25_mittel.png,22_mittel.png,2_mittel.png,no,no,no,no,yes,no,2275752
67,14,1,EC_only,pokemon,b,us_w_us,999,neu-neu,none,none,none,both,no,none,none,Dach,Bein,word,word,us,us,#000000,999,fmaske_12.png,fmaske_10.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,2276415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2278417
67,15,1,EC_only,pokemon,b,cswcs,40,none,none,csfirst,left,right,yes,o_filler_40_neu_none,o_filler_1000_neu_none_1,minair,babit,word,word,maskedcs,controlcs,#969696,1500,maske_5.png,maske_12.png,no,no,no,250,NA,NA,NA,NA,NA,2279209,2280112,2280214,2280256,2280308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2281810
67,16,1,EC_only,pokemon,b,critical,50,neg,objective,csfirst,left,right,yes,cs_50_neg_task,some us,22_mittel.png,Unglück,picture,word,maskedcs,us,#969696,1500,fmaske_12.png,fmaske_11.png,no,no,no,250,NA,NA,NA,NA,NA,2282502,2283403,2283506,2283558,2283610,2285110,16_mittel.png,18_mittel.png,25_mittel.png,9_mittel.png,2_mittel.png,22_mittel.png,no,no,no,no,no,yes,2287520
67,17,1,EC_only,pokemon,b,critical,40,pos,objective,usfirst,left,right,yes,cs_40_pos_task,some us,40_mittel.png,Strand,picture,word,maskedcs,us,#969696,0,fmaske_5.png,fmaske_4.png,no,no,no,250,NA,NA,NA,NA,2288249,2289152,2290053,2290156,2290198,NA,2290248,15_mittel.png,24_mittel.png,10_mittel.png,37_mittel.png,11_mittel.png,40_mittel.png,no,yes,no,no,no,no,2292532
67,18,1,EC_only,pokemon,b,control,1000,neg,none,usfirst,right,left,no,control_1000_neg_none,some us,Schmerz,4_mittel.png,word,picture,us,controlcs,#000000,0,fmaske_1.png,fmaske_1.png,no,no,no,250,NA,NA,NA,NA,2293224,NA,NA,2294226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2295228
67,19,1,EC_only,pokemon,b,control,1000,neg,none,usfirst,left,right,no,control_1000_neg_none_2,some us,39_mittel.png,Hektik,picture,word,controlcs,us,#000000,0,fmaske_8.png,fmaske_4.png,no,no,no,250,NA,NA,NA,NA,2295947,NA,NA,2296949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2297951
