subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,vm_pos,vm_neg,vm_neutral,vm_dk,time_valmem_form,time_valmem_blank
54,EC_subj,nonword,a,0,cs_40_pos_task,naptor,pos,critical,40,subjective,no,no,no,yes,2867428,2873121
54,EC_subj,nonword,a,1,cs_40_neg_task,tavoo,neg,critical,40,subjective,no,no,no,yes,2874433,2877232
54,EC_subj,nonword,a,2,cs_40_neg_none,babit,neg,critical,40,none,no,no,no,yes,2878545,2882673
54,EC_subj,nonword,a,3,cs_50_pos_task,hesire,pos,critical,50,subjective,no,no,yes,no,2883985,2885953
54,EC_subj,nonword,a,4,control_1000_pos_none_2,tafta,pos,control,1000,none,yes,no,no,no,2887265,2888848
54,EC_subj,nonword,a,5,control_1000_neg_none,seloom,neg,control,1000,none,no,yes,no,no,2890162,2893641
54,EC_subj,nonword,a,6,cs_50_pos_none,pubio,pos,critical,50,none,no,no,no,yes,2894952,2897832
54,EC_subj,nonword,a,7,filler_40_neu_task,parlic,neu,filler,40,subjective,no,yes,no,no,2899145,2901273
54,EC_subj,nonword,a,8,filler_40_neu_none,minair,neu,filler,40,none,yes,no,no,no,2902585,2906937
54,EC_subj,nonword,a,9,cs_50_neg_none,teutos,neg,critical,50,none,no,no,no,yes,2908249,2909937
54,EC_subj,nonword,a,10,filler_50_neu_task,zillie,neu,filler,50,subjective,no,yes,no,no,2911250,2912673
54,EC_subj,nonword,a,11,control_1000_pos_none,makan,pos,control,1000,none,no,yes,no,no,2913985,2915224
54,EC_subj,nonword,a,12,cs_50_neg_task,coskie,neg,critical,50,subjective,yes,no,no,no,2916538,2918065
54,EC_subj,nonword,a,13,filler_50_neu_none,avouco,neu,filler,50,none,no,no,no,yes,2919377,2920905
54,EC_subj,nonword,a,14,filler_1000_neu_none_1,trelle,neu,filler,1000,none,no,no,yes,no,2922217,2924177
54,EC_subj,nonword,a,15,cs_40_pos_none,altine,pos,critical,40,none,no,yes,no,no,2925490,2927328
54,EC_subj,nonword,a,16,filler_1000_neu_none_2,roosle,neu,filler,1000,none,yes,no,no,no,2928641,2929969
54,EC_subj,nonword,a,17,control_1000_neg_none_2,lobee,neg,control,1000,none,yes,no,no,no,2931282,2932296
