subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,eval_rating,time_rating_form,time_rating_blank
37,EC_only,nonword,a,0,cs_50_neg_task,teutos,neg,critical,50,none,8,2023536,2029876
37,EC_only,nonword,a,1,control_1000_neg_none,lobee,neg,control,1000,none,18,2032186,2034365
37,EC_only,nonword,a,2,control_1000_pos_none,tafta,pos,control,1000,none,13,2036674,2039012
37,EC_only,nonword,a,3,control_1000_pos_none_2,seloom,pos,control,1000,none,17,2041321,2044559
37,EC_only,nonword,a,4,cs_40_neg_none,hesire,neg,critical,40,none,8,2046868,2051269
37,EC_only,nonword,a,5,cs_40_pos_none,tavoo,pos,critical,40,none,7,2053577,2055605
37,EC_only,nonword,a,6,cs_40_neg_task,babit,neg,critical,40,none,10,2057914,2063243
37,EC_only,nonword,a,7,cs_40_pos_task,altine,pos,critical,40,none,12,2065551,2068253
37,EC_only,nonword,a,8,filler_50_neu_task,avouco,neu,filler,50,none,15,2070561,2074308
37,EC_only,nonword,a,9,filler_40_neu_task,minair,neu,filler,40,none,17,2076616,2081355
37,EC_only,nonword,a,10,filler_1000_neu_none_1,roosle,neu,filler,1000,none,17,2083664,2086083
37,EC_only,nonword,a,11,filler_50_neu_none,trelle,neu,filler,50,none,6,2088394,2090365
37,EC_only,nonword,a,12,filler_1000_neu_none_2,naptor,neu,filler,1000,none,4,2092677,2095396
37,EC_only,nonword,a,13,cs_50_neg_none,makan,neg,critical,50,none,3,2097706,2100756
37,EC_only,nonword,a,14,cs_50_pos_none,coskie,pos,critical,50,none,12,2103066,2107704
37,EC_only,nonword,a,15,filler_40_neu_none,zillie,neu,filler,40,none,16,2110010,2118098
37,EC_only,nonword,a,16,control_1000_neg_none_2,parlic,neg,control,1000,none,12,2120406,2122181
37,EC_only,nonword,a,17,cs_50_pos_task,pubio,pos,critical,50,none,9,2124489,2128653
