subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,correct_opt,correct_type,im_opt_1,im_opt_2,im_opt_3,im_opt_4,im_opt_5,im_opt_6,type_1,type_2,type_3,type_4,type_5,type_6,opt_1,opt_2,opt_3,opt_4,opt_5,opt_6,opt_dk,time_idmem_form,time_idmem_blank
61,EC_only,pokemon,b,0,cs_50_pos_none,10_mittel.png,pos,critical,50,none,7580.png,picture,8540.png,7580.png,8330.png,Rose,Freizeit,Strand,picture,picture,picture,word,word,word,yes,no,no,no,no,no,no,2423273,2432960
61,EC_only,pokemon,b,1,filler_1000_neu_none_1,24_mittel.png,neu,filler,1000,none,Bein,word,neu1616.png,neu7830.png,neu2580.png,Sessel,Bein,Schrank,picture,picture,picture,word,word,word,yes,no,no,no,no,no,no,2434341,2447611
61,EC_only,pokemon,b,2,filler_40_neu_task,23_mittel.png,neu,filler,40,none,Tuch,word,neu1616.png,neu2580.png,neu7820.png,Knopf,Tuch,Wand,picture,picture,picture,word,word,word,no,no,yes,no,no,no,no,2448978,2453589
61,EC_only,pokemon,b,3,control_1000_pos_none_2,22_mittel.png,pos,control,1000,none,2040.png,picture,2040.png,7502.png,2209.png,Himmel,Musik,Spaß,picture,picture,picture,word,word,word,yes,no,no,no,no,no,no,2454972,2461001
61,EC_only,pokemon,b,4,cs_50_neg_task,15_mittel.png,neg,critical,50,none,9430.png,picture,6555.png,2750.png,9430.png,Frust,Stress,Finsternis,picture,picture,picture,word,word,word,no,no,no,no,yes,no,no,2462360,2478481
61,EC_only,pokemon,b,5,cs_40_pos_task,18_mittel.png,pos,critical,40,none,Leben,word,8370.png,1440.png,2550.png,Freizeit,Leben,Urlaub,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2479863,2483813
61,EC_only,pokemon,b,6,cs_40_pos_none,7_mittel.png,pos,critical,40,none,Fete,word,2057.png,2311.png,5830.png,Urlaub,Fete,Leben,picture,picture,picture,word,word,word,no,no,no,no,yes,no,no,2485194,2491941
61,EC_only,pokemon,b,7,cs_40_neg_task,5_mittel.png,neg,critical,40,none,9180.png,picture,9560.png,9331.png,9180.png,Henker,Tod,Mühe,picture,picture,picture,word,word,word,no,no,yes,no,no,no,no,2493326,2501140
61,EC_only,pokemon,b,8,cs_50_pos_task,37_mittel.png,pos,critical,50,none,Geburt,word,2311.png,2550.png,2660.png,Geschenk,Geburt,Freund,picture,picture,picture,word,word,word,no,yes,no,no,no,no,no,2502531,2510979
61,EC_only,pokemon,b,9,cs_50_neg_none,16_mittel.png,neg,critical,50,none,6020.png,picture,9400.png,9000.png,6020.png,Not,Abscheu,Ärger,picture,picture,picture,word,word,word,yes,no,no,no,no,no,no,2512370,2518820
61,EC_only,pokemon,b,10,filler_50_neu_task,39_mittel.png,neu,filler,50,none,neu1616.png,picture,neu2487.png,neu1616.png,neu7830.png,Klinke,Schrank,Hand,picture,picture,picture,word,word,word,yes,no,no,no,no,no,no,2520205,2523729
61,EC_only,pokemon,b,11,control_1000_pos_none,2_mittel.png,pos,control,1000,none,Geschenk,word,7330.png,8496.png,2057.png,Geschenk,Mutter,Ruhe,picture,picture,picture,word,word,word,no,yes,no,no,no,no,no,2525105,2531377
61,EC_only,pokemon,b,12,filler_40_neu_none,4_mittel.png,neu,filler,40,none,Hand,word,neu7550.png,neu1616.png,neu2487.png,Hand,Sessel,Lampe,picture,picture,picture,word,word,word,yes,no,no,no,no,no,no,2532761,2542742
61,EC_only,pokemon,b,13,cs_40_neg_none,40_mittel.png,neg,critical,40,none,2750.png,picture,9342.png,2750.png,9561.png,Eiter,Stress,Unglück,picture,picture,picture,word,word,word,yes,no,no,no,no,no,no,2544137,2549421
61,EC_only,pokemon,b,14,control_1000_neg_none,25_mittel.png,neg,control,1000,none,9041.png,picture,6555.png,9182.png,9041.png,Eiter,Wahnsinn,Mühe,picture,picture,picture,word,word,word,no,yes,no,no,no,no,no,2550792,2555742
61,EC_only,pokemon,b,15,filler_50_neu_none,11_mittel.png,neu,filler,50,none,neu7550.png,picture,neu7550.png,neu2220.png,neu7490.png,Dach,Kreis,Wand,picture,picture,picture,word,word,word,yes,no,no,no,no,no,no,2557134,2561250
61,EC_only,pokemon,b,16,filler_1000_neu_none_2,9_mittel.png,neu,filler,1000,none,neu7490.png,picture,neu7090.png,neu7080.png,neu7490.png,Wand,Schrank,Klinke,picture,picture,picture,word,word,word,no,no,yes,no,no,no,no,2562640,2569424
61,EC_only,pokemon,b,17,control_1000_neg_none_2,17_mittel.png,neg,control,1000,none,Ärger,word,6311.png,9630.png,2750.png,Ärger,Henker,Gift,picture,picture,picture,word,word,word,yes,no,no,no,no,no,no,2570790,2575874
