subject_nr,trial_nr,block_nr,learning_condition,cs_set,combination,trial_type,cs_duration,us_valence,task,cs_us_order,cs_position,us_position,masking,cs_code,paired_code,left_stimulus,right_stimulus,left_type,right_type,left_role,right_role,n_color,rest_duration,pre_mask,post_mask,possible_target_trial_short,possible_target_trial_long,target_trial,inter_trial,response_target_response,time_target_clear,time_empty_masking_noyes,time_target_response,time_us_alone_pre,time_us_fixdot,time_us_premask,time_us_cs,time_us_postmask,time_us_alone_post,time_objective_task,obt_1,obt_2,obt_3,obt_4,obt_5,obt_6,obj_1,obj_2,obj_3,obj_4,obj_5,obj_6,time_blank_end
28,0,1,EC_subj,pokemon,b,critical,50,neg,objective,csfirst,left,right,yes,cs_50_neg_none,some us,39_mittel.png,Stress,picture,word,maskedcs,us,#969696,1500,fmaske_11.png,fmaske_10.png,no,no,no,1000,NA,NA,NA,NA,NA,2255118,2256020,2256122,2256175,2256227,2257728,37_mittel.png,23_mittel.png,4_mittel.png,17_mittel.png,39_mittel.png,40_mittel.png,no,no,no,no,no,yes,2260972
28,1,1,EC_subj,pokemon,b,cs_w_us,50,neutral,objective,usfirst,right,left,yes,filler_50_neu_task,some us,Kreis,40_mittel.png,word,picture,us,maskedcs,#969696,0,fmaske_6.png,fmaske_12.png,yes_right,no,no,250,NA,NA,NA,NA,2261429,2262331,2263233,2263335,2263387,NA,2263437,37_mittel.png,40_mittel.png,39_mittel.png,17_mittel.png,23_mittel.png,4_mittel.png,no,yes,no,no,no,no,2264789
28,2,1,EC_subj,pokemon,b,cs_alone,70,none,none,none,left,none,yes,filler_50_neu_task,none,19_dunkel.png,none,picture,none,maskedcs,none,#969696,999,fmaske_2.png,fmaske_7.png,yes_left,no,yes,0,None,2265225,2266357,2268257,NA,2265229,2266131,2266233,2266305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2268260
28,3,1,EC_subj,pokemon,b,us_w_us,999,neg-pos,none,none,none,both,no,none,none,9180.png,Witz,picture,word,us,us,#000000,999,fmaske_11.png,fmaske_3.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,2268737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2270739
28,4,1,EC_subj,pokemon,b,control,1000,neg,none,usfirst,left,right,no,control_1000_neg_none_2,some us,18_mittel.png,6020.png,picture,picture,controlcs,us,#000000,0,fmaske_2.png,fmaske_7.png,no,no,no,1000,NA,NA,NA,NA,2271263,NA,NA,2272265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2273268
28,5,1,EC_subj,pokemon,b,us_alone,999,neutral,none,none,none,right,no,none,none,none,Schrank,none,word,none,us,#000000,999,fmaske_10.png,fmaske_11.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,2273690,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2275692
28,6,1,EC_subj,pokemon,b,critical,50,pos,objective,csfirst,right,left,yes,cs_50_pos_none,some us,8080.png,23_mittel.png,picture,picture,us,maskedcs,#969696,1500,fmaske_8.png,fmaske_4.png,no,no,no,250,NA,NA,NA,NA,NA,2276245,2277147,2277249,2277301,2277353,2278854,17_mittel.png,23_mittel.png,40_mittel.png,39_mittel.png,4_mittel.png,37_mittel.png,no,no,no,no,yes,no,2280873
28,7,1,EC_subj,pokemon,b,cswcs,40,none,objective,csfirst,right,left,yes,filler_40_neu_none,filler_1000_neu_none_2,15_mittel.png,5_mittel.png,picture,picture,controlcs,maskedcs,#969696,1500,fmaske_5.png,fmaske_1.png,no,yes_left,no,1000,NA,NA,NA,NA,NA,2281350,2282252,2282354,2282397,2282449,2283950,25_mittel.png,22_mittel.png,7_mittel.png,16_mittel.png,2_mittel.png,5_mittel.png,no,no,no,no,no,yes,2287635
28,8,1,EC_subj,pokemon,b,cswcs,40,none,none,csfirst,left,right,yes,o_filler_40_neu_none,o_filler_1000_neu_none_1,teutos,avouco,word,word,maskedcs,controlcs,#969696,1500,maske_6.png,maske_2.png,no,no,no,250,NA,NA,NA,NA,NA,2288087,2288989,2289091,2289134,2289186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2290689
28,9,1,EC_subj,pokemon,b,cs_alone,50,none,objective,none,right,none,yes,filler_50_neu_task,none,none,40_mittel.png,none,picture,none,maskedcs,#969696,999,fmaske_12.png,fmaske_6.png,yes_right,no,no,250,NA,NA,NA,NA,NA,2291129,2292031,2292133,2292185,NA,2292235,23_mittel.png,17_mittel.png,39_mittel.png,37_mittel.png,40_mittel.png,4_mittel.png,no,no,no,no,yes,no,2293479
28,10,1,EC_subj,pokemon,b,us_alone,999,neutral,none,none,none,right,no,none,none,none,Dach,none,word,none,us,#000000,999,fmaske_4.png,fmaske_9.png,no,no,no,1000,NA,NA,NA,NA,NA,NA,NA,2293901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2295904
28,11,1,EC_subj,pokemon,b,critical,50,neg,objective,csfirst,left,right,yes,cs_50_neg_task,some us,4_mittel.png,Abscheu,picture,word,maskedcs,us,#969696,1500,fmaske_10.png,fmaske_6.png,no,no,no,250,NA,NA,NA,NA,NA,2296352,2297254,2297356,2297408,2297460,2298961,23_mittel.png,17_mittel.png,40_mittel.png,37_mittel.png,4_mittel.png,39_mittel.png,no,no,no,no,yes,no,2300316
28,12,1,EC_subj,pokemon,b,us_w_us,999,neu-neu,none,none,none,both,no,none,none,Sessel,Knopf,word,word,us,us,#000000,999,fmaske_12.png,fmaske_10.png,no,no,no,1000,NA,NA,NA,NA,NA,NA,NA,2300741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2302744
28,13,1,EC_subj,pokemon,b,critical,40,neg,objective,usfirst,left,right,yes,cs_40_neg_none,some us,25_mittel.png,Hass,picture,word,maskedcs,us,#969696,0,fmaske_7.png,fmaske_1.png,no,no,no,250,NA,NA,NA,NA,2303194,2304096,2304998,2305100,2305143,NA,2305193,2_mittel.png,7_mittel.png,25_mittel.png,22_mittel.png,16_mittel.png,5_mittel.png,no,no,no,no,yes,no,2306319
28,14,1,EC_subj,pokemon,b,critical,50,pos,objective,csfirst,right,left,yes,cs_50_pos_task,some us,8190.png,17_mittel.png,picture,picture,us,maskedcs,#969696,1500,fmaske_2.png,fmaske_3.png,no,no,no,250,NA,NA,NA,NA,NA,2306874,2307776,2307878,2307931,2307983,2309484,4_mittel.png,40_mittel.png,23_mittel.png,17_mittel.png,39_mittel.png,37_mittel.png,no,no,no,no,yes,no,2310403
28,15,1,EC_subj,pokemon,b,us_alone,999,neutral,none,none,none,right,no,none,none,none,neu7090.png,none,picture,none,us,#000000,999,fmaske_3.png,fmaske_10.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,2310870,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2312872
28,16,1,EC_subj,pokemon,b,cswcs,40,none,objective,csfirst,right,left,yes,filler_40_neu_task,o_filler_1000_neu_none_2,tavoo,7_mittel.png,word,picture,controlcs,maskedcs,#969696,1500,fmaske_8.png,fmaske_2.png,no,yes_left,no,250,NA,NA,NA,NA,NA,2313341,2314243,2314345,2314388,2314440,2315941,5_mittel.png,16_mittel.png,7_mittel.png,22_mittel.png,2_mittel.png,25_mittel.png,no,no,no,no,yes,no,2316806
