subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,correct_opt,correct_type,im_opt_1,im_opt_2,im_opt_3,im_opt_4,im_opt_5,im_opt_6,type_1,type_2,type_3,type_4,type_5,type_6,opt_1,opt_2,opt_3,opt_4,opt_5,opt_6,opt_dk,time_idmem_form,time_idmem_blank
49,EC_subj,pokemon,b,0,cs_50_pos_task,24_mittel.png,pos,critical,50,subjective,Wärme,word,8190.png,2070.png,2150.png,Wärme,Liebe,Wiese,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2789160,2801730
49,EC_subj,pokemon,b,1,cs_50_pos_none,9_mittel.png,pos,critical,50,none,8200.png,picture,8200.png,2071.png,2208.png,Freizeit,Witz,Romantik,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2803115,2805569
49,EC_subj,pokemon,b,2,cs_40_pos_task,23_mittel.png,pos,critical,40,subjective,8540.png,picture,1999.png,8540.png,5831.png,Licht,Wiese,Witz,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2806963,2814841
49,EC_subj,pokemon,b,3,filler_50_neu_none,22_mittel.png,neu,filler,50,none,Bein,word,neu2487.png,neu2220.png,neu7080.png,Bein,Klinke,Sessel,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2816215,2820985
49,EC_subj,pokemon,b,4,cs_40_neg_none,11_mittel.png,neg,critical,40,none,Neid,word,9560.png,9630.png,6311.png,Neid,AIDS,Gift,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2822353,2826312
49,EC_subj,pokemon,b,5,control_1000_pos_none,5_mittel.png,pos,control,1000,none,2311.png,picture,8370.png,2311.png,7470.png,Rose,Lachen,Ruhe,picture,picture,picture,word,word,word,no,no,no,no,yes,no,no,2827704,2830357
49,EC_subj,pokemon,b,6,filler_50_neu_task,2_mittel.png,neu,filler,50,subjective,neu7830.png,picture,neu7090.png,neu7830.png,neu7820.png,Hand,Lampe,Bein,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2831747,2833681
49,EC_subj,pokemon,b,7,cs_40_pos_none,4_mittel.png,pos,critical,40,none,2160.png,picture,8540.png,2160.png,8420.png,Spaß,Paradies,Strand,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2835070,2837097
49,EC_subj,pokemon,b,8,control_1000_neg_none_2,10_mittel.png,neg,control,1000,none,Teufel,word,9330.png,3550.png,9006.png,Teufel,Pech,Krieg,picture,picture,picture,word,word,word,no,no,no,yes,no,no,no,2838484,2841748
49,EC_subj,pokemon,b,9,filler_40_neu_none,16_mittel.png,neu,filler,40,none,neu7830.png,picture,neu7830.png,neu7490.png,neu5740.png,Hand,Lampe,Knopf,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2843141,2844697
49,EC_subj,pokemon,b,10,cs_40_neg_task,39_mittel.png,neg,critical,40,subjective,Gift,word,9006.png,9041.png,9432.png,Gift,Hektik,Abgrund,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2846098,2852217
49,EC_subj,pokemon,b,11,control_1000_neg_none,37_mittel.png,neg,control,1000,none,3300.png,picture,3550.png,9050.png,3300.png,Tyrann,Schmerz,Waffe,picture,picture,picture,word,word,word,no,no,no,yes,no,no,no,2853606,2858468
49,EC_subj,pokemon,b,12,cs_50_neg_none,7_mittel.png,neg,critical,50,none,9000.png,picture,9000.png,9180.png,6570.1.png,Unfall,Folter,Ekel,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2859853,2863224
49,EC_subj,pokemon,b,13,filler_1000_neu_none_2,17_mittel.png,neu,filler,1000,none,neu7080.png,picture,neu7080.png,neu7090.png,neu2220.png,Knopf,Wand,Tuch,picture,picture,picture,word,word,word,no,yes,no,no,no,no,no,2864607,2872146
49,EC_subj,pokemon,b,14,filler_40_neu_task,15_mittel.png,neu,filler,40,subjective,neu7090.png,picture,neu7820.png,neu7090.png,neu1616.png,Wand,Klinke,Tuch,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2873525,2875185
49,EC_subj,pokemon,b,15,cs_50_neg_task,18_mittel.png,neg,critical,50,subjective,Mühe,word,8485.png,2750.png,9006.png,Horror,Mühe,Gewalt,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2876578,2880033
49,EC_subj,pokemon,b,16,filler_1000_neu_none_1,25_mittel.png,neu,filler,1000,none,neu2580.png,picture,neu7490.png,neu2620.png,neu2580.png,Linie,Dach,Lampe,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2881423,2886641
49,EC_subj,pokemon,b,17,control_1000_pos_none_2,40_mittel.png,pos,control,1000,none,5460.png,picture,5460.png,7350.png,8200.png,Ruhe,Brief,Wärme,picture,picture,picture,word,word,word,no,no,no,no,no,yes,no,2888038,2896732
