subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,eval_rating,time_rating_form,time_rating_blank
59,EC_subj,pokemon,b,0,control_1000_pos_none_2,7_mittel.png,pos,control,1000,none,4,2529785,2536045
59,EC_subj,pokemon,b,1,filler_40_neu_task,37_mittel.png,neu,filler,40,subjective,4,2538385,2543596
59,EC_subj,pokemon,b,2,cs_40_neg_none,4_mittel.png,neg,critical,40,none,9,2545937,2550438
59,EC_subj,pokemon,b,3,filler_1000_neu_none_2,22_mittel.png,neu,filler,1000,none,14,2552776,2556071
59,EC_subj,pokemon,b,4,control_1000_neg_none_2,40_mittel.png,neg,control,1000,none,9,2558409,2561549
59,EC_subj,pokemon,b,5,cs_50_neg_none,9_mittel.png,neg,critical,50,none,9,2563887,2572432
59,EC_subj,pokemon,b,6,control_1000_pos_none,18_mittel.png,pos,control,1000,none,12,2574771,2577096
59,EC_subj,pokemon,b,7,cs_40_neg_task,23_mittel.png,neg,critical,40,subjective,12,2579434,2582367
59,EC_subj,pokemon,b,8,filler_40_neu_none,10_mittel.png,neu,filler,40,none,6,2584706,2587110
59,EC_subj,pokemon,b,9,filler_50_neu_task,15_mittel.png,neu,filler,50,subjective,9,2589449,2592136
59,EC_subj,pokemon,b,10,cs_50_neg_task,24_mittel.png,neg,critical,50,subjective,14,2594473,2597135
59,EC_subj,pokemon,b,11,control_1000_neg_none,5_mittel.png,neg,control,1000,none,2,2599477,2602254
59,EC_subj,pokemon,b,12,cs_40_pos_none,17_mittel.png,pos,critical,40,none,6,2604592,2607294
59,EC_subj,pokemon,b,13,cs_50_pos_none,11_mittel.png,pos,critical,50,none,7,2609632,2613983
59,EC_subj,pokemon,b,14,filler_1000_neu_none_1,2_mittel.png,neu,filler,1000,none,13,2616320,2618399
59,EC_subj,pokemon,b,15,cs_40_pos_task,25_mittel.png,pos,critical,40,subjective,6,2620739,2623255
59,EC_subj,pokemon,b,16,filler_50_neu_none,16_mittel.png,neu,filler,50,none,7,2625604,2628564
59,EC_subj,pokemon,b,17,cs_50_pos_task,39_mittel.png,pos,critical,50,subjective,11,2630901,2634223
