subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,correct_opt,correct_type,im_opt_1,im_opt_2,im_opt_3,im_opt_4,im_opt_5,im_opt_6,type_1,type_2,type_3,type_4,type_5,type_6,opt_1,opt_2,opt_3,opt_4,opt_5,opt_6,opt_dk,time_idmem_form,time_idmem_blank
25,EC_subj,pokemon,b,0,control_1000_neg_none,2_mittel.png,neg,control,1000,none,Tod,word,6570.1.png,9041.png,9400.png,Tod,Pest,Betrug,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2807596,2815304
25,EC_subj,pokemon,b,1,control_1000_pos_none,15_mittel.png,pos,control,1000,none,Musik,word,4606.png,2340.png,2160.png,Musik,Geburt,Rose,picture,picture,picture,word,word,word,no,no,no,no,no,yes,no,2816677,2824110
25,EC_subj,pokemon,b,2,filler_1000_neu_none_2,11_mittel.png,neu,filler,1000,none,neu2487.png,picture,neu2487.png,neu7830.png,neu5740.png,Tuch,Klinke,Schrank,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2825495,2832372
25,EC_subj,pokemon,b,3,control_1000_pos_none_2,16_mittel.png,pos,control,1000,none,Wärme,word,2209.png,4606.png,8170.png,Wärme,Liebe,Blume,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2833744,2838046
25,EC_subj,pokemon,b,4,cs_40_pos_none,9_mittel.png,pos,critical,40,none,2091.png,picture,2550.png,2091.png,5994.png,Kunst,Scherz,Brief,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2839424,2842105
25,EC_subj,pokemon,b,5,cs_40_neg_none,7_mittel.png,neg,critical,40,none,8485.png,picture,6831.png,6555.png,8485.png,Schmerz,Sadist,Tyrann,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2843478,2844757
25,EC_subj,pokemon,b,6,filler_40_neu_none,17_mittel.png,neu,filler,40,none,Sessel,word,neu2620.png,neu5740.png,neu7080.png,Bein,Wand,Sessel,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2846143,2847429
25,EC_subj,pokemon,b,7,filler_50_neu_task,23_mittel.png,neu,filler,50,subjective,neu7640.png,picture,neu7640.png,neu2580.png,neu7490.png,Klinke,Hand,Sessel,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2848813,2850742
25,EC_subj,pokemon,b,8,cs_50_neg_task,37_mittel.png,neg,critical,50,subjective,9340.png,picture,9102.png,2375.1.png,9340.png,Not,Hass,Pest,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2852115,2853474
25,EC_subj,pokemon,b,9,cs_40_pos_task,24_mittel.png,pos,critical,40,subjective,4220.png,picture,7470.png,4220.png,7350.png,Wärme,Sommer,Scherz,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2854886,2858503
25,EC_subj,pokemon,b,10,filler_50_neu_none,4_mittel.png,neu,filler,50,none,neu2620.png,picture,neu2620.png,neu2580.png,neu7090.png,Lampe,Kreis,Klinke,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2859893,2862719
25,EC_subj,pokemon,b,11,filler_40_neu_task,25_mittel.png,neu,filler,40,subjective,neu5510.png,picture,neu5510.png,neu2635.png,neu1616.png,Linie,Kreis,Tuch,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2864098,2865386
25,EC_subj,pokemon,b,12,cs_50_pos_none,40_mittel.png,pos,critical,50,none,2900.2.png,picture,1463.png,5629.png,2900.2.png,Rose,Spaß,Kinder,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2866776,2868711
25,EC_subj,pokemon,b,13,cs_50_neg_none,10_mittel.png,neg,critical,50,none,Finsternis,word,9500.png,9280.png,6530.png,Neid,Ärger,Finsternis,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2870092,2871628
25,EC_subj,pokemon,b,14,cs_40_neg_task,18_mittel.png,neg,critical,40,subjective,6020.png,picture,9050.png,9280.png,6020.png,Mühe,Hektik,Absturz,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2873023,2874378
25,EC_subj,pokemon,b,15,control_1000_neg_none_2,22_mittel.png,neg,control,1000,none,6311.png,picture,3300.png,6311.png,9340.png,Angst,Neid,Teufel,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2875762,2877286
25,EC_subj,pokemon,b,16,filler_1000_neu_none_1,39_mittel.png,neu,filler,1000,none,neu2635.png,picture,neu7830.png,neu7550.png,neu2635.png,Knopf,Schrank,Dach,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2878684,2880101
25,EC_subj,pokemon,b,17,cs_50_pos_task,5_mittel.png,pos,critical,50,subjective,5460.png,picture,8190.png,1650.png,5460.png,Kinder,Sommer,Liebe,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2881494,2883245
