subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,eval_rating,time_rating_form,time_rating_blank
18,EC_only,nonword,a,0,filler_40_neu_none,seloom,neu,filler,40,none,15,2731971,2741919
18,EC_only,nonword,a,1,control_1000_neg_none_2,makan,neg,control,1000,none,10,2744236,2748703
18,EC_only,nonword,a,2,filler_50_neu_task,lobee,neu,filler,50,none,13,2751018,2753074
18,EC_only,nonword,a,3,cs_50_pos_none,tavoo,pos,critical,50,none,11,2755391,2758016
18,EC_only,nonword,a,4,cs_50_neg_task,babit,neg,critical,50,none,5,2760332,2763384
18,EC_only,nonword,a,5,filler_1000_neu_none_2,zillie,neu,filler,1000,none,5,2765699,2768152
18,EC_only,nonword,a,6,cs_40_neg_task,roosle,neg,critical,40,none,13,2770472,2775701
18,EC_only,nonword,a,7,cs_40_pos_none,trelle,pos,critical,40,none,12,2778013,2780120
18,EC_only,nonword,a,8,filler_50_neu_none,parlic,neu,filler,50,none,4,2782440,2786367
18,EC_only,nonword,a,9,control_1000_neg_none,teutos,neg,control,1000,none,6,2788682,2792342
18,EC_only,nonword,a,10,cs_40_pos_task,avouco,pos,critical,40,none,9,2794656,2797890
18,EC_only,nonword,a,11,cs_40_neg_none,naptor,neg,critical,40,none,7,2800203,2802432
18,EC_only,nonword,a,12,control_1000_pos_none,pubio,pos,control,1000,none,7,2804757,2807662
18,EC_only,nonword,a,13,control_1000_pos_none_2,coskie,pos,control,1000,none,16,2809977,2813288
18,EC_only,nonword,a,14,cs_50_pos_task,altine,pos,critical,50,none,10,2815602,2819943
18,EC_only,nonword,a,15,filler_1000_neu_none_1,minair,neu,filler,1000,none,10,2822255,2825397
18,EC_only,nonword,a,16,cs_50_neg_none,hesire,neg,critical,50,none,6,2827711,2830513
18,EC_only,nonword,a,17,filler_40_neu_task,tafta,neu,filler,40,none,10,2832831,2835689
