subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,eval_rating,time_rating_form,time_rating_blank
46,EC_only,pokemon,b,0,filler_40_neu_none,37_mittel.png,neu,filler,40,none,2,2319305,2323443
46,EC_only,pokemon,b,1,cs_50_pos_task,4_mittel.png,pos,critical,50,none,18,2325763,2328376
46,EC_only,pokemon,b,2,control_1000_pos_none_2,18_mittel.png,pos,control,1000,none,1,2330696,2335648
46,EC_only,pokemon,b,3,cs_40_neg_task,17_mittel.png,neg,critical,40,none,2,2337967,2340572
46,EC_only,pokemon,b,4,cs_50_neg_task,11_mittel.png,neg,critical,50,none,9,2342887,2345432
46,EC_only,pokemon,b,5,control_1000_neg_none_2,5_mittel.png,neg,control,1000,none,3,2347748,2352322
46,EC_only,pokemon,b,6,cs_40_pos_none,25_mittel.png,pos,critical,40,none,6,2354640,2358555
46,EC_only,pokemon,b,7,cs_40_pos_task,22_mittel.png,pos,critical,40,none,16,2360875,2364026
46,EC_only,pokemon,b,8,cs_40_neg_none,23_mittel.png,neg,critical,40,none,18,2366343,2369097
46,EC_only,pokemon,b,9,filler_50_neu_none,15_mittel.png,neu,filler,50,none,4,2371419,2374025
46,EC_only,pokemon,b,10,filler_50_neu_task,10_mittel.png,neu,filler,50,none,0,2376343,2379183
46,EC_only,pokemon,b,11,control_1000_pos_none,9_mittel.png,pos,control,1000,none,4,2381501,2384280
46,EC_only,pokemon,b,12,filler_1000_neu_none_2,2_mittel.png,neu,filler,1000,none,18,2386599,2389336
46,EC_only,pokemon,b,13,filler_1000_neu_none_1,16_mittel.png,neu,filler,1000,none,18,2391657,2394992
46,EC_only,pokemon,b,14,cs_50_neg_none,24_mittel.png,neg,critical,50,none,2,2397309,2399209
46,EC_only,pokemon,b,15,filler_40_neu_task,40_mittel.png,neu,filler,40,none,2,2401532,2403969
46,EC_only,pokemon,b,16,control_1000_neg_none,7_mittel.png,neg,control,1000,none,19,2406289,2408450
46,EC_only,pokemon,b,17,cs_50_pos_none,39_mittel.png,pos,critical,50,none,5,2410770,2414146
