subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,vm_pos,vm_neg,vm_neutral,vm_dk,time_valmem_form,time_valmem_blank
40,EC_subj,pokemon,b,0,control_1000_neg_none_2,37_mittel.png,neg,control,1000,none,no,no,no,yes,2500925,2506065
40,EC_subj,pokemon,b,1,filler_50_neu_task,16_mittel.png,neu,filler,50,subjective,no,no,yes,no,2507379,2510531
40,EC_subj,pokemon,b,2,filler_40_neu_task,10_mittel.png,neu,filler,40,subjective,no,no,no,yes,2511845,2513521
40,EC_subj,pokemon,b,3,control_1000_pos_none_2,5_mittel.png,pos,control,1000,none,yes,no,no,no,2514834,2517502
40,EC_subj,pokemon,b,4,cs_50_neg_none,18_mittel.png,neg,critical,50,none,no,no,no,yes,2518816,2520204
40,EC_subj,pokemon,b,5,control_1000_neg_none,40_mittel.png,neg,control,1000,none,no,yes,no,no,2521519,2523259
40,EC_subj,pokemon,b,6,control_1000_pos_none,7_mittel.png,pos,control,1000,none,yes,no,no,no,2524573,2525826
40,EC_subj,pokemon,b,7,filler_50_neu_none,2_mittel.png,neu,filler,50,none,no,no,no,yes,2527139,2528406
40,EC_subj,pokemon,b,8,filler_1000_neu_none_2,25_mittel.png,neu,filler,1000,none,no,no,yes,no,2529719,2532477
40,EC_subj,pokemon,b,9,filler_40_neu_none,15_mittel.png,neu,filler,40,none,no,no,no,yes,2533791,2535286
40,EC_subj,pokemon,b,10,cs_50_pos_task,11_mittel.png,pos,critical,50,subjective,no,no,no,yes,2536599,2538677
40,EC_subj,pokemon,b,11,cs_40_neg_task,4_mittel.png,neg,critical,40,subjective,no,no,no,yes,2539991,2542654
40,EC_subj,pokemon,b,12,cs_40_neg_none,39_mittel.png,neg,critical,40,none,no,no,yes,no,2543969,2545923
40,EC_subj,pokemon,b,13,cs_40_pos_none,23_mittel.png,pos,critical,40,none,no,no,no,yes,2547236,2548741
40,EC_subj,pokemon,b,14,cs_50_pos_none,24_mittel.png,pos,critical,50,none,no,no,no,yes,2550054,2551151
40,EC_subj,pokemon,b,15,filler_1000_neu_none_1,22_mittel.png,neu,filler,1000,none,no,no,yes,no,2552464,2555397
40,EC_subj,pokemon,b,16,cs_40_pos_task,17_mittel.png,pos,critical,40,subjective,no,no,no,yes,2556710,2557948
40,EC_subj,pokemon,b,17,cs_50_neg_task,9_mittel.png,neg,critical,50,subjective,no,no,no,yes,2559261,2560593
