subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,correct_opt,correct_type,im_opt_1,im_opt_2,im_opt_3,im_opt_4,im_opt_5,im_opt_6,type_1,type_2,type_3,type_4,type_5,type_6,opt_1,opt_2,opt_3,opt_4,opt_5,opt_6,opt_dk,time_idmem_form,time_idmem_blank
24,EC_subj,pokemon,b,0,cs_40_pos_task,11_mittel.png,pos,critical,40,subjective,Kuss,word,8370.png,5830.png,8420.png,Familie,Kuss,Blume,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2941630,2945909
24,EC_subj,pokemon,b,1,control_1000_neg_none,16_mittel.png,neg,control,1000,none,6831.png,picture,9180.png,2710.png,6831.png,Betrug,Henker,Eiter,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2947306,2951605
24,EC_subj,pokemon,b,2,cs_40_neg_task,9_mittel.png,neg,critical,40,subjective,Pech,word,9432.png,1525.png,9404.png,Ärger,Pech,Kälte,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2952986,2955908
24,EC_subj,pokemon,b,3,control_1000_pos_none_2,15_mittel.png,pos,control,1000,none,Ruhe,word,2050.png,2040.png,7502.png,Kuss,Brief,Ruhe,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2957290,2963676
24,EC_subj,pokemon,b,4,cs_50_neg_none,37_mittel.png,neg,critical,50,none,2276.png,picture,6242.png,9400.png,2276.png,Horror,Pech,Absturz,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2965065,2969893
24,EC_subj,pokemon,b,5,filler_1000_neu_none_1,4_mittel.png,neu,filler,1000,none,neu5740.png,picture,neu5395.png,neu7640.png,neu5740.png,Tuch,Schrank,Wand,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2971283,2974372
24,EC_subj,pokemon,b,6,control_1000_pos_none,10_mittel.png,pos,control,1000,none,Spiel,word,8370.png,7580.png,2900.2.png,Musik,Spiel,Natur,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2975751,2985237
24,EC_subj,pokemon,b,7,control_1000_neg_none_2,2_mittel.png,neg,control,1000,none,6570.1.png,picture,9561.png,9007.png,6570.1.png,Tyrann,Hass,Gewalt,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2986611,2992924
24,EC_subj,pokemon,b,8,filler_40_neu_none,25_mittel.png,neu,filler,40,none,Wand,word,neu5510.png,neu7820.png,neu2220.png,Linie,Wand,Lampe,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2994301,2996860
24,EC_subj,pokemon,b,9,cs_50_pos_none,5_mittel.png,pos,critical,50,none,Himmel,word,2209.png,2660.png,1999.png,Lob,Himmel,Familie,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2998254,3002077
24,EC_subj,pokemon,b,10,cs_40_neg_none,18_mittel.png,neg,critical,40,none,Horror,word,9041.png,9182.png,9220.png,Horror,Unfall,Pest,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,3003478,3006237
24,EC_subj,pokemon,b,11,filler_50_neu_task,17_mittel.png,neu,filler,50,subjective,Hand,word,neu5510.png,neu2635.png,neu7000.png,Wand,Kreis,Hand,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,3007618,3011452
24,EC_subj,pokemon,b,12,filler_1000_neu_none_2,39_mittel.png,neu,filler,1000,none,neu7830.png,picture,neu7187.png,neu7830.png,neu2372.png,Knopf,Klinke,Kreis,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,3012848,3017228
24,EC_subj,pokemon,b,13,cs_40_pos_none,24_mittel.png,pos,critical,40,none,Familie,word,5994.png,2071.png,8370.png,Kuss,Kunst,Familie,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,3018617,3023813
24,EC_subj,pokemon,b,14,cs_50_neg_task,40_mittel.png,neg,critical,50,subjective,AIDS,word,9920.png,6020.png,9102.png,Gift,AIDS,Wahnsinn,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,3025222,3028493
24,EC_subj,pokemon,b,15,cs_50_pos_task,7_mittel.png,pos,critical,50,subjective,Freund,word,5594.png,5910.png,7350.png,Leben,Freund,Spaß,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,3029887,3032564
24,EC_subj,pokemon,b,16,filler_40_neu_task,22_mittel.png,neu,filler,40,subjective,Wand,word,neu7550.png,neu2575.png,neu5740.png,Bein,Linie,Wand,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,3033956,3036646
24,EC_subj,pokemon,b,17,filler_50_neu_none,23_mittel.png,neu,filler,50,none,neu1616.png,picture,neu1616.png,neu5510.png,neu7080.png,Sessel,Lampe,Klinke,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,3038026,3040085
