subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,eval_rating,time_rating_form,time_rating_blank
44,EC_subj,nonword,a,0,filler_1000_neu_none_2,tavoo,neu,filler,1000,none,6,2849549,2854888
44,EC_subj,nonword,a,1,control_1000_neg_none_2,zillie,neg,control,1000,none,11,2857206,2861074
44,EC_subj,nonword,a,2,control_1000_neg_none,minair,neg,control,1000,none,16,2863392,2866012
44,EC_subj,nonword,a,3,cs_40_pos_task,babit,pos,critical,40,subjective,19,2868330,2870216
44,EC_subj,nonword,a,4,control_1000_pos_none_2,parlic,pos,control,1000,none,16,2872534,2874946
44,EC_subj,nonword,a,5,cs_50_neg_task,tafta,neg,critical,50,subjective,17,2877262,2880278
44,EC_subj,nonword,a,6,filler_40_neu_none,trelle,neu,filler,40,none,10,2882591,2886066
44,EC_subj,nonword,a,7,cs_40_pos_none,hesire,pos,critical,40,none,16,2888385,2893129
44,EC_subj,nonword,a,8,cs_40_neg_task,pubio,neg,critical,40,subjective,16,2895442,2897635
44,EC_subj,nonword,a,9,control_1000_pos_none,lobee,pos,control,1000,none,19,2899948,2902819
44,EC_subj,nonword,a,10,filler_50_neu_none,naptor,neu,filler,50,none,11,2905135,2909443
44,EC_subj,nonword,a,11,filler_40_neu_task,avouco,neu,filler,40,subjective,15,2911759,2913860
44,EC_subj,nonword,a,12,cs_50_pos_task,teutos,pos,critical,50,subjective,15,2916177,2918867
44,EC_subj,nonword,a,13,cs_40_neg_none,coskie,neg,critical,40,none,10,2921186,2923305
44,EC_subj,nonword,a,14,cs_50_neg_none,seloom,neg,critical,50,none,16,2925623,2928651
44,EC_subj,nonword,a,15,filler_1000_neu_none_1,altine,neu,filler,1000,none,16,2930965,2933693
44,EC_subj,nonword,a,16,filler_50_neu_task,roosle,neu,filler,50,subjective,10,2936011,2941505
44,EC_subj,nonword,a,17,cs_50_pos_none,makan,pos,critical,50,none,17,2943820,2947163
