subject_nr,trial_nr,block,block_nr,learning_condition,cs_set,combination,trial_type,cs_duration,us_valence,task,cs_us_order,cs_position,us_position,masking,cs_code,paired_code,left_stimulus,right_stimulus,left_type,right_type,left_role,right_role,n_color,rest_duration,pre_mask,post_mask,possible_target_trial_short,possible_target_trial_long,target_trial,inter_trial,response_target_response,time_target_clear,time_empty_masking_noyes,time_target_response,time_us_alone_pre,time_us_fixdot,time_us_premask,time_us_cs,time_us_postmask,time_us_alone_post,time_subjective_rating,subj_1,subj_2,subj_3,subj_4,subj_5,subj_6,time_blank_end
8,0,1,1,EC_subj,nonword,a,us_alone,999,neutral,none,none,none,right,no,none,none,none,neu7233.png,none,picture,none,us,#000000,999,maske_10.png,maske_9.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,487592,NA,NA,NA,NA,NA,NA,NA,NA,NA,489595
8,1,1,1,EC_subj,nonword,a,cs_alone,1000,none,none,none,right,none,no,o_filler_1000_neu_none_2,none,none,15_mittel.png,none,picture,none,controlcs,#000000,999,fmaske_10.png,fmaske_10.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,490425,NA,NA,NA,NA,NA,NA,NA,NA,NA,491428
8,2,1,1,EC_subj,nonword,a,cs_w_us,50,neutral,none,usfirst,left,right,yes,filler_50_neu_none,some us,teutos,Sessel,word,word,maskedcs,us,#969696,0,maske_5.png,maske_11.png,yes_left,no,no,250,NA,NA,NA,NA,492415,493317,494218,494321,494373,NA,NA,NA,NA,NA,NA,NA,NA,494425
8,3,1,1,EC_subj,nonword,a,us_w_us,999,neg-pos,none,none,none,both,no,none,none,6570.1.png,Scherz,picture,word,us,us,#000000,999,maske_12.png,maske_6.png,no,no,no,1000,NA,NA,NA,NA,NA,NA,NA,495333,NA,NA,NA,NA,NA,NA,NA,NA,NA,497335
8,4,1,1,EC_subj,nonword,a,control,1000,neg,none,usfirst,right,left,no,control_1000_neg_none_2,some us,Mord,babit,word,word,us,controlcs,#000000,0,maske_9.png,maske_6.png,no,no,no,1000,NA,NA,NA,NA,498266,NA,NA,499268,NA,NA,NA,NA,NA,NA,NA,NA,NA,500270
8,5,1,1,EC_subj,nonword,a,cswcs,50,none,none,csfirst,right,left,yes,o_filler_50_neu_none,o_filler_1000_neu_none_2,15_mittel.png,23_mittel.png,picture,picture,controlcs,maskedcs,#969696,1500,fmaske_1.png,fmaske_7.png,no,no,no,250,NA,NA,NA,NA,NA,501167,502069,502172,502224,502276,NA,NA,NA,NA,NA,NA,NA,503778
8,6,1,1,EC_subj,nonword,a,cs_w_us,40,neutral,none,usfirst,right,left,yes,filler_40_neu_none,some us,neu1616.png,pubio,picture,word,us,maskedcs,#969696,0,maske_8.png,maske_11.png,no,no,no,250,NA,NA,NA,NA,504855,505757,506658,506761,506803,NA,NA,NA,NA,NA,NA,NA,NA,506855
8,7,1,1,EC_subj,nonword,a,cswcs,70,none,none,csfirst,left,right,yes,filler_50_neu_none,filler_1000_neu_none_1,parwax,makan,word,word,maskedcs,controlcs,#969696,1500,maske_10.png,maske_1.png,yes_left,no,yes,0,space,507866,510499,512399,NA,507869,508770,508873,508945,508997,NA,NA,NA,NA,NA,NA,NA,512401
8,8,1,1,EC_subj,nonword,a,critical,50,pos,none,csfirst,left,right,yes,cs_50_pos_none,some us,avouco,Fete,word,word,maskedcs,us,#969696,1500,maske_1.png,maske_5.png,no,no,no,1000,NA,NA,NA,NA,NA,513361,514262,514365,514417,514469,NA,NA,NA,NA,NA,NA,NA,515971
8,9,1,1,EC_subj,nonword,a,cs_w_us,70,neutral,none,usfirst,left,right,yes,filler_50_neu_task,some us,parwax,neu5731.png,word,picture,maskedcs,us,#969696,0,maske_1.png,maske_5.png,yes_left,no,yes,0,None,517075,519108,521008,517078,517980,518881,518984,519056,NA,NA,NA,NA,NA,NA,NA,NA,521010
8,10,1,1,EC_subj,nonword,a,us_w_us,999,neu-neu,none,none,none,both,no,none,none,neu7004.png,Lampe,picture,word,us,us,#000000,999,maske_7.png,maske_7.png,no,no,no,1000,NA,NA,NA,NA,NA,NA,NA,521927,NA,NA,NA,NA,NA,NA,NA,NA,NA,523930
8,11,1,1,EC_subj,nonword,a,control,1000,neg,none,usfirst,left,right,no,control_1000_neg_none_2,some us,babit,9404.png,word,picture,controlcs,us,#000000,0,maske_2.png,maske_2.png,no,no,no,250,NA,NA,NA,NA,525002,NA,NA,526005,NA,NA,NA,NA,NA,NA,NA,NA,NA,527007
8,12,1,1,EC_subj,nonword,a,us_w_us,999,neu-neu,none,none,none,both,no,none,none,Bein,neu2487.png,word,picture,us,us,#000000,999,maske_5.png,maske_2.png,no,no,no,1000,NA,NA,NA,NA,NA,NA,NA,527914,NA,NA,NA,NA,NA,NA,NA,NA,NA,529916
8,13,1,1,EC_subj,nonword,a,cs_alone,1000,none,none,none,right,none,no,filler_1000_neu_none_2,none,none,tafta,none,word,none,controlcs,#000000,999,maske_1.png,maske_1.png,no,yes_right,no,1000,NA,NA,NA,NA,NA,NA,NA,530763,NA,NA,NA,NA,NA,NA,NA,NA,NA,531765
8,14,1,1,EC_subj,nonword,a,cs_alone,40,none,subjective,none,left,none,yes,filler_40_neu_task,none,hesire,none,word,none,maskedcs,none,#969696,999,maske_2.png,maske_1.png,no,no,no,250,NA,NA,NA,NA,NA,532631,533534,533636,533678,NA,533728,no,yes,no,no,no,no,548553
8,15,1,1,EC_subj,nonword,a,control,1000,pos,none,csfirst,left,right,no,control_1000_pos_none,some us,naptor,Scherz,word,word,controlcs,us,#000000,600,maske_9.png,maske_3.png,no,no,no,1000,NA,NA,NA,NA,NA,NA,NA,549475,NA,550477,NA,NA,NA,NA,NA,NA,NA,551080
8,16,1,1,EC_subj,nonword,a,control,1000,pos,none,usfirst,left,right,no,control_1000_pos_none_2,some us,altine,2071.png,word,picture,controlcs,us,#000000,0,maske_6.png,maske_8.png,no,no,no,250,NA,NA,NA,NA,552071,NA,NA,553073,NA,NA,NA,NA,NA,NA,NA,NA,NA,554075
8,17,1,1,EC_subj,nonword,a,critical,50,neg,none,usfirst,right,left,yes,cs_50_neg_none,some us,2053.png,roosle,picture,word,us,maskedcs,#969696,0,maske_6.png,maske_8.png,no,no,no,250,NA,NA,NA,NA,555215,556117,557018,557121,557173,NA,NA,NA,NA,NA,NA,NA,NA,557225
8,18,1,1,EC_subj,nonword,a,critical,40,pos,subjective,usfirst,right,left,yes,cs_40_pos_task,some us,Natur,seloom,word,word,us,maskedcs,#969696,0,maske_11.png,maske_7.png,no,no,no,250,NA,NA,NA,NA,558201,559103,560005,560107,560149,NA,560199,no,yes,no,no,no,no,565121
8,19,1,1,EC_subj,nonword,a,control,1000,neg,none,usfirst,right,left,no,control_1000_neg_none,some us,Hektik,tavoo,word,word,us,controlcs,#000000,0,maske_9.png,maske_6.png,no,no,no,1000,NA,NA,NA,NA,566048,NA,NA,567050,NA,NA,NA,NA,NA,NA,NA,NA,NA,568052
8,20,1,1,EC_subj,nonword,a,critical,40,neg,subjective,usfirst,left,right,yes,cs_40_neg_task,some us,parlic,Betrug,word,word,maskedcs,us,#969696,0,maske_7.png,maske_3.png,no,no,no,250,NA,NA,NA,NA,569056,569958,570859,570962,571004,NA,571054,no,yes,no,no,no,no,575258
8,21,1,1,EC_subj,nonword,a,cs_alone,1000,none,none,none,left,none,no,o_filler_1000_neu_none_1,none,5_mittel.png,none,picture,none,controlcs,none,#000000,999,fmaske_12.png,fmaske_9.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,576081,NA,NA,NA,NA,NA,NA,NA,NA,NA,577083
8,22,1,1,EC_subj,nonword,a,cs_alone,40,none,none,none,left,none,yes,filler_40_neu_none,none,pubio,none,word,none,maskedcs,none,#969696,999,maske_3.png,maske_7.png,no,no,no,1000,NA,NA,NA,NA,NA,577951,578852,578955,578997,NA,NA,NA,NA,NA,NA,NA,NA,579049
8,23,1,1,EC_subj,nonword,a,critical,50,neg,subjective,usfirst,right,left,yes,cs_50_neg_task,some us,7380.png,trelle,picture,word,us,maskedcs,#969696,0,maske_2.png,maske_5.png,no,no,no,250,NA,NA,NA,NA,580156,581059,581960,582063,582116,NA,582166,yes,no,no,no,no,no,586001
8,24,1,1,EC_subj,nonword,a,us_alone,999,neutral,none,none,none,left,no,none,none,Kreis,none,word,none,us,none,#000000,999,maske_9.png,maske_9.png,no,no,no,1000,NA,NA,NA,NA,NA,NA,NA,586848,NA,NA,NA,NA,NA,NA,NA,NA,NA,588850
8,25,1,1,EC_subj,nonword,a,critical,40,pos,none,usfirst,left,right,yes,cs_40_pos_none,some us,lobee,Kinder,word,word,maskedcs,us,#969696,0,maske_4.png,maske_8.png,no,no,no,250,NA,NA,NA,NA,589829,590731,591632,591735,591777,NA,NA,NA,NA,NA,NA,NA,NA,591829
8,26,1,1,EC_subj,nonword,a,critical,50,pos,none,usfirst,left,right,yes,cs_50_pos_none,some us,avouco,Leben,word,word,maskedcs,us,#969696,0,maske_1.png,maske_5.png,no,no,no,250,NA,NA,NA,NA,592805,593707,594608,594711,594763,NA,NA,NA,NA,NA,NA,NA,NA,594815
8,27,1,1,EC_subj,nonword,a,control,1000,neg,none,usfirst,left,right,no,control_1000_neg_none,some us,tavoo,Abscheu,word,word,controlcs,us,#000000,0,maske_5.png,maske_10.png,no,no,no,250,NA,NA,NA,NA,595739,NA,NA,596741,NA,NA,NA,NA,NA,NA,NA,NA,NA,597743
8,28,1,1,EC_subj,nonword,a,cs_w_us,70,neutral,none,usfirst,left,right,yes,filler_50_neu_none,some us,parwax,neu7233.png,word,picture,maskedcs,us,#969696,0,maske_5.png,maske_11.png,yes_left,no,yes,0,space,598814,600848,602748,598817,599720,600621,600724,600796,NA,NA,NA,NA,NA,NA,NA,NA,602750
8,29,1,1,EC_subj,nonword,a,critical,50,pos,none,usfirst,right,left,yes,cs_50_pos_none,some us,Lachen,avouco,word,word,us,maskedcs,#969696,0,maske_6.png,maske_4.png,no,no,no,250,NA,NA,NA,NA,603737,604641,605544,605646,605698,NA,NA,NA,NA,NA,NA,NA,NA,605750
8,30,1,1,EC_subj,nonword,a,cs_w_us,40,neutral,subjective,usfirst,right,left,yes,filler_40_neu_task,some us,Schrank,hesire,word,word,us,maskedcs,#969696,0,maske_5.png,maske_6.png,no,no,no,250,NA,NA,NA,NA,606759,607662,608563,608666,608708,NA,608758,no,yes,no,no,no,no,611330
8,31,1,1,EC_subj,nonword,a,critical,50,pos,subjective,usfirst,left,right,yes,cs_50_pos_task,some us,zillie,Musik,word,word,maskedcs,us,#969696,0,maske_8.png,maske_2.png,no,no,no,250,NA,NA,NA,NA,612310,613213,614115,614217,614269,NA,614319,no,yes,no,no,no,no,617746
8,32,1,1,EC_subj,nonword,a,cswcs,40,none,none,csfirst,right,left,yes,filler_40_neu_none,filler_1000_neu_none_2,parwax,pubio,word,word,controlcs,maskedcs,#969696,1500,maske_10.png,maske_5.png,no,yes_left,yes,0,space,618744,621347,623247,NA,618747,619648,619751,619793,619845,NA,NA,NA,NA,NA,NA,NA,623249
8,33,1,1,EC_subj,nonword,a,critical,40,neg,none,usfirst,left,right,yes,cs_40_neg_none,some us,minair,Unglück,word,word,maskedcs,us,#969696,0,maske_9.png,maske_10.png,no,no,no,250,NA,NA,NA,NA,624227,625130,626031,626134,626176,NA,NA,NA,NA,NA,NA,NA,NA,626228
8,34,1,1,EC_subj,nonword,a,cs_w_us,1000,neutral,none,csfirst,left,right,no,o_filler_1000_neu_none_2,some us,15_mittel.png,neu7640.png,picture,picture,controlcs,us,#000000,600,fmaske_8.png,fmaske_2.png,no,no,no,1000,NA,NA,NA,NA,NA,NA,NA,627206,NA,628208,NA,NA,NA,NA,NA,NA,NA,628811
8,35,1,1,EC_subj,nonword,a,control,1000,pos,none,csfirst,right,left,no,control_1000_pos_none_2,some us,Romantik,altine,word,word,us,controlcs,#000000,600,maske_11.png,maske_7.png,no,no,no,1000,NA,NA,NA,NA,NA,NA,NA,629743,NA,630745,NA,NA,NA,NA,NA,NA,NA,631348
8,36,1,1,EC_subj,nonword,a,cs_w_us,40,neutral,none,csfirst,right,left,yes,o_filler_40_neu_none,some us,neu5510.png,37_mittel.png,picture,picture,us,maskedcs,#969696,1500,fmaske_9.png,fmaske_4.png,no,no,no,250,NA,NA,NA,NA,NA,632367,633268,633371,633413,633465,NA,NA,NA,NA,NA,NA,NA,634967
8,37,1,1,EC_subj,nonword,a,us_w_us,999,neg-neg,none,none,none,both,no,none,none,Neid,9331.png,word,picture,us,us,#000000,999,maske_8.png,maske_3.png,no,no,no,1000,NA,NA,NA,NA,NA,NA,NA,635892,NA,NA,NA,NA,NA,NA,NA,NA,NA,637894
8,38,1,1,EC_subj,nonword,a,critical,40,pos,none,csfirst,left,right,yes,cs_40_pos_none,some us,lobee,5830.png,word,picture,maskedcs,us,#969696,1500,maske_7.png,maske_5.png,no,no,no,250,NA,NA,NA,NA,NA,639000,639901,640004,640047,640099,NA,NA,NA,NA,NA,NA,NA,641601
8,39,1,1,EC_subj,nonword,a,critical,40,neg,subjective,usfirst,right,left,yes,cs_40_neg_task,some us,Folter,parlic,word,word,us,maskedcs,#969696,0,maske_2.png,maske_8.png,no,no,no,250,NA,NA,NA,NA,642616,643518,644419,644522,644564,NA,644614,no,no,no,no,no,yes,647907
