subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,eval_rating,time_rating_form,time_rating_blank
47,EC_subj,pokemon,b,0,filler_40_neu_task,24_mittel.png,neu,filler,40,subjective,12,2432352,2438901
47,EC_subj,pokemon,b,1,cs_40_neg_none,16_mittel.png,neg,critical,40,none,13,2441236,2446964
47,EC_subj,pokemon,b,2,cs_50_pos_task,2_mittel.png,pos,critical,50,subjective,17,2449274,2452860
47,EC_subj,pokemon,b,3,cs_40_pos_none,10_mittel.png,pos,critical,40,none,9,2455172,2459333
47,EC_subj,pokemon,b,4,cs_50_neg_task,25_mittel.png,neg,critical,50,subjective,9,2461647,2464461
47,EC_subj,pokemon,b,5,filler_50_neu_none,7_mittel.png,neu,filler,50,none,7,2466772,2468949
47,EC_subj,pokemon,b,6,filler_40_neu_none,9_mittel.png,neu,filler,40,none,7,2471262,2473686
47,EC_subj,pokemon,b,7,filler_1000_neu_none_1,5_mittel.png,neu,filler,1000,none,8,2476000,2479146
47,EC_subj,pokemon,b,8,control_1000_neg_none,39_mittel.png,neg,control,1000,none,10,2481457,2484026
47,EC_subj,pokemon,b,9,control_1000_pos_none_2,4_mittel.png,pos,control,1000,none,12,2486336,2490050
47,EC_subj,pokemon,b,10,control_1000_neg_none_2,11_mittel.png,neg,control,1000,none,15,2492366,2495153
47,EC_subj,pokemon,b,11,filler_1000_neu_none_2,40_mittel.png,neu,filler,1000,none,6,2497469,2499849
47,EC_subj,pokemon,b,12,cs_40_pos_task,37_mittel.png,pos,critical,40,subjective,7,2502164,2504683
47,EC_subj,pokemon,b,13,filler_50_neu_task,18_mittel.png,neu,filler,50,subjective,7,2506995,2508525
47,EC_subj,pokemon,b,14,cs_50_neg_none,17_mittel.png,neg,critical,50,none,7,2510842,2512280
47,EC_subj,pokemon,b,15,cs_50_pos_none,22_mittel.png,pos,critical,50,none,8,2514591,2516055
47,EC_subj,pokemon,b,16,cs_40_neg_task,15_mittel.png,neg,critical,40,subjective,9,2518369,2519597
47,EC_subj,pokemon,b,17,control_1000_pos_none,23_mittel.png,pos,control,1000,none,10,2521913,2523273
