subject_nr,trial_nr,block_nr,learning_condition,cs_set,combination,trial_type,cs_duration,us_valence,task,cs_us_order,cs_position,us_position,masking,cs_code,paired_code,left_stimulus,right_stimulus,left_type,right_type,left_role,right_role,n_color,rest_duration,pre_mask,post_mask,possible_target_trial_short,possible_target_trial_long,target_trial,inter_trial,response_target_response,time_target_clear,time_empty_masking_noyes,time_target_response,time_us_alone_pre,time_us_fixdot,time_us_premask,time_us_cs,time_us_postmask,time_us_alone_post,time_objective_task,obt_1,obt_2,obt_3,obt_4,obt_5,obt_6,obj_1,obj_2,obj_3,obj_4,obj_5,obj_6,time_blank_end
61,0,1,EC_only,pokemon,b,critical,40,neg,objective,usfirst,right,left,yes,cs_40_neg_task,some us,6838.png,5_mittel.png,picture,picture,us,maskedcs,#969696,0,fmaske_7.png,fmaske_3.png,no,no,no,250,NA,NA,NA,NA,2643813,2644716,2645617,2645720,2645762,NA,2645812,18_mittel.png,40_mittel.png,4_mittel.png,5_mittel.png,23_mittel.png,7_mittel.png,yes,no,no,no,no,no,2651426
61,1,1,EC_only,pokemon,b,control,1000,neg,none,usfirst,left,right,no,control_1000_neg_none,some us,25_mittel.png,Gewalt,picture,word,controlcs,us,#000000,0,fmaske_7.png,fmaske_1.png,no,no,no,250,NA,NA,NA,NA,2652102,NA,NA,2653104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2654106
61,2,1,EC_only,pokemon,b,us_alone,999,pos,none,none,none,right,no,none,none,none,4622.png,none,picture,none,us,#000000,999,fmaske_5.png,fmaske_12.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,2654759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2656761
61,3,1,EC_only,pokemon,b,us_alone,999,pos,none,none,none,right,no,none,none,none,Wiese,none,word,none,us,#000000,999,fmaske_4.png,fmaske_11.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,2657387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2659389
61,4,1,EC_only,pokemon,b,cs_alone,1000,none,none,none,left,none,no,o_filler_1000_neu_none_1,none,makan,none,word,none,controlcs,none,#000000,999,maske_2.png,maske_7.png,no,no,no,1000,NA,NA,NA,NA,NA,NA,NA,2660036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2661039
61,5,1,EC_only,pokemon,b,critical,50,pos,objective,csfirst,right,left,yes,cs_50_pos_task,some us,8080.png,37_mittel.png,picture,picture,us,maskedcs,#969696,1500,fmaske_12.png,fmaske_10.png,no,no,no,1000,NA,NA,NA,NA,NA,2661852,2662755,2662857,2662909,2662961,2664461,11_mittel.png,37_mittel.png,39_mittel.png,16_mittel.png,15_mittel.png,10_mittel.png,no,no,no,yes,no,no,2668297
61,6,1,EC_only,pokemon,b,critical,50,neg,objective,csfirst,left,right,yes,cs_50_neg_none,some us,16_mittel.png,9920.png,picture,picture,maskedcs,us,#969696,1500,fmaske_7.png,fmaske_2.png,no,no,no,250,NA,NA,NA,NA,NA,2669121,2670022,2670125,2670177,2670229,2671729,16_mittel.png,10_mittel.png,37_mittel.png,11_mittel.png,39_mittel.png,15_mittel.png,no,no,no,no,yes,no,2674231
61,7,1,EC_only,pokemon,b,cswcs,40,none,objective,csfirst,right,left,yes,filler_40_neu_none,filler_1000_neu_none_2,9_mittel.png,4_mittel.png,picture,picture,controlcs,maskedcs,#969696,1500,fmaske_3.png,fmaske_6.png,no,yes_left,no,1000,NA,NA,NA,NA,NA,2674910,2675811,2675914,2675956,2676008,2677508,5_mittel.png,40_mittel.png,23_mittel.png,7_mittel.png,4_mittel.png,18_mittel.png,no,no,no,no,no,yes,2683269
61,8,1,EC_only,pokemon,b,cswcs,40,none,none,csfirst,right,left,yes,filler_40_neu_none,filler_1000_neu_none_2,19_dunkel.png,4_mittel.png,picture,picture,controlcs,maskedcs,#969696,1500,fmaske_4.png,fmaske_4.png,no,yes_left,yes,0,space,2683944,2686547,2688447,NA,2683947,2684849,2684951,2684993,2685045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2688450
61,9,1,EC_only,pokemon,b,critical,50,pos,objective,usfirst,right,left,yes,cs_50_pos_task,some us,Ruhe,37_mittel.png,word,picture,us,maskedcs,#969696,0,fmaske_5.png,fmaske_3.png,no,no,no,1000,NA,NA,NA,NA,2689196,2690098,2690999,2691102,2691154,NA,2691204,15_mittel.png,16_mittel.png,37_mittel.png,11_mittel.png,10_mittel.png,39_mittel.png,yes,no,no,no,no,no,2694837
61,10,1,EC_only,pokemon,b,cswcs,70,none,none,csfirst,left,right,yes,filler_50_neu_none,filler_1000_neu_none_2,19_dunkel.png,9_mittel.png,picture,picture,maskedcs,controlcs,#969696,1500,fmaske_4.png,fmaske_3.png,yes_left,no,yes,0,None,2695514,2698148,2700048,NA,2695518,2696420,2696522,2696594,2696646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2700051
61,11,1,EC_only,pokemon,b,cs_alone,50,none,none,none,right,none,yes,o_filler_50_neu_none,none,none,zillie,none,word,none,maskedcs,#969696,999,maske_12.png,maske_2.png,no,no,no,1000,NA,NA,NA,NA,NA,2700699,2701600,2701703,2701755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2701807
61,12,1,EC_only,pokemon,b,us_alone,999,pos,none,none,none,left,no,none,none,5831.png,none,picture,none,us,none,#000000,999,fmaske_8.png,fmaske_4.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,2702472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2704474
