subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,vm_pos,vm_neg,vm_neutral,vm_dk,time_valmem_form,time_valmem_blank
26,EC_only,nonword,a,0,filler_1000_neu_none_2,teutos,neu,filler,1000,none,no,no,yes,no,2231859,2251172
26,EC_only,nonword,a,1,control_1000_neg_none_2,altine,neg,control,1000,none,no,yes,no,no,2252421,2255315
26,EC_only,nonword,a,2,filler_40_neu_none,babit,neu,filler,40,none,no,no,no,yes,2256563,2258234
26,EC_only,nonword,a,3,cs_50_neg_task,zillie,neg,critical,50,none,no,no,no,yes,2259484,2260546
26,EC_only,nonword,a,4,cs_40_neg_none,lobee,neg,critical,40,none,no,no,no,yes,2261794,2263051
26,EC_only,nonword,a,5,filler_40_neu_task,tavoo,neu,filler,40,none,no,no,no,yes,2264299,2265507
26,EC_only,nonword,a,6,filler_50_neu_task,hesire,neu,filler,50,none,no,no,yes,no,2266756,2270972
26,EC_only,nonword,a,7,control_1000_pos_none,trelle,pos,control,1000,none,yes,no,no,no,2272219,2274275
26,EC_only,nonword,a,8,filler_50_neu_none,pubio,neu,filler,50,none,no,no,no,yes,2275522,2276786
26,EC_only,nonword,a,9,cs_50_pos_none,minair,pos,critical,50,none,no,no,yes,no,2278042,2279635
26,EC_only,nonword,a,10,cs_40_pos_task,makan,pos,critical,40,none,no,no,yes,no,2280883,2281853
26,EC_only,nonword,a,11,cs_50_neg_none,avouco,neg,critical,50,none,no,yes,no,no,2283100,2284563
26,EC_only,nonword,a,12,cs_40_neg_task,seloom,neg,critical,40,none,no,no,no,yes,2285812,2287051
26,EC_only,nonword,a,13,cs_40_pos_none,tafta,pos,critical,40,none,no,no,no,yes,2288298,2289291
26,EC_only,nonword,a,14,control_1000_neg_none,naptor,neg,control,1000,none,no,yes,no,no,2290538,2293362
26,EC_only,nonword,a,15,filler_1000_neu_none_1,coskie,neu,filler,1000,none,no,yes,no,no,2294611,2295754
26,EC_only,nonword,a,16,cs_50_pos_task,parlic,pos,critical,50,none,no,no,yes,no,2297001,2298924
26,EC_only,nonword,a,17,control_1000_pos_none_2,roosle,pos,control,1000,none,yes,no,no,no,2300173,2302123
