subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,vm_pos,vm_neg,vm_neutral,vm_dk,time_valmem_form,time_valmem_blank
38,EC_only,nonword,a,0,cs_50_neg_task,seloom,neg,critical,50,none,no,no,no,yes,2245860,2270144
38,EC_only,nonword,a,1,cs_40_pos_none,pubio,pos,critical,40,none,no,no,no,yes,2271457,2286208
38,EC_only,nonword,a,2,filler_1000_neu_none_2,babit,neu,filler,1000,none,no,no,no,yes,2287521,2292767
38,EC_only,nonword,a,3,filler_1000_neu_none_1,tavoo,neu,filler,1000,none,no,no,no,yes,2294082,2297095
38,EC_only,nonword,a,4,filler_50_neu_task,naptor,neu,filler,50,none,no,no,no,yes,2298411,2302360
38,EC_only,nonword,a,5,control_1000_pos_none_2,minair,pos,control,1000,none,no,no,no,yes,2303672,2305944
38,EC_only,nonword,a,6,cs_50_neg_none,lobee,neg,critical,50,none,no,no,no,yes,2307258,2311248
38,EC_only,nonword,a,7,filler_40_neu_none,roosle,neu,filler,40,none,no,no,no,yes,2312561,2315599
38,EC_only,nonword,a,8,control_1000_neg_none_2,avouco,neg,control,1000,none,no,no,no,yes,2316912,2320072
38,EC_only,nonword,a,9,control_1000_neg_none,zillie,neg,control,1000,none,no,no,no,yes,2321395,2324271
38,EC_only,nonword,a,10,cs_40_neg_task,coskie,neg,critical,40,none,no,no,no,yes,2325584,2327464
38,EC_only,nonword,a,11,cs_50_pos_task,makan,pos,critical,50,none,no,no,no,yes,2328777,2332111
38,EC_only,nonword,a,12,control_1000_pos_none,parlic,pos,control,1000,none,no,no,no,yes,2333425,2337008
38,EC_only,nonword,a,13,cs_40_neg_none,teutos,neg,critical,40,none,no,no,no,yes,2338321,2340456
38,EC_only,nonword,a,14,cs_50_pos_none,tafta,pos,critical,50,none,no,no,no,yes,2341768,2343551
38,EC_only,nonword,a,15,filler_50_neu_none,altine,neu,filler,50,none,no,no,no,yes,2344866,2346584
38,EC_only,nonword,a,16,cs_40_pos_task,hesire,pos,critical,40,none,no,no,no,yes,2347896,2349519
38,EC_only,nonword,a,17,filler_40_neu_task,trelle,neu,filler,40,none,no,no,no,yes,2350832,2351887
