subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,vm_pos,vm_neg,vm_neutral,vm_dk,time_valmem_form,time_valmem_blank
65,EC_only,nonword,a,0,cs_50_pos_task,seloom,pos,critical,50,none,no,no,no,yes,2152572,2161118
65,EC_only,nonword,a,1,cs_50_neg_task,parlic,neg,critical,50,none,no,no,no,yes,2162431,2164934
65,EC_only,nonword,a,2,filler_50_neu_none,babit,neu,filler,50,none,no,no,no,yes,2166247,2167879
65,EC_only,nonword,a,3,filler_1000_neu_none_1,hesire,neu,filler,1000,none,yes,no,no,no,2169192,2172911
65,EC_only,nonword,a,4,filler_1000_neu_none_2,pubio,neu,filler,1000,none,no,no,no,yes,2174225,2178822
65,EC_only,nonword,a,5,cs_50_pos_none,lobee,pos,critical,50,none,no,no,no,yes,2180135,2182775
65,EC_only,nonword,a,6,cs_40_pos_task,coskie,pos,critical,40,none,no,no,no,yes,2184088,2185526
65,EC_only,nonword,a,7,filler_40_neu_task,naptor,neu,filler,40,none,no,no,no,yes,2186840,2190351
65,EC_only,nonword,a,8,cs_40_neg_none,tafta,neg,critical,40,none,no,no,no,yes,2191663,2194622
65,EC_only,nonword,a,9,cs_50_neg_none,minair,neg,critical,50,none,no,no,no,yes,2195937,2197518
65,EC_only,nonword,a,10,cs_40_neg_task,makan,neg,critical,40,none,no,no,no,yes,2198838,2200062
65,EC_only,nonword,a,11,filler_50_neu_task,tavoo,neu,filler,50,none,no,no,no,yes,2201374,2202526
65,EC_only,nonword,a,12,control_1000_pos_none_2,avouco,pos,control,1000,none,no,no,yes,no,2203839,2211199
65,EC_only,nonword,a,13,cs_40_pos_none,teutos,pos,critical,40,none,no,no,no,yes,2212512,2215871
65,EC_only,nonword,a,14,control_1000_neg_none_2,roosle,neg,control,1000,none,no,yes,no,no,2217185,2219326
65,EC_only,nonword,a,15,filler_40_neu_none,altine,neu,filler,40,none,no,no,no,yes,2220640,2223654
65,EC_only,nonword,a,16,control_1000_neg_none,trelle,neg,control,1000,none,no,no,no,yes,2224968,2226591
65,EC_only,nonword,a,17,control_1000_pos_none,zillie,pos,control,1000,none,no,no,no,yes,2227904,2228879
