subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,eval_rating,time_rating_form,time_rating_blank
12,EC_subj,pokemon,b,0,filler_40_neu_task,17_mittel.png,neu,filler,40,subjective,4,2590607,2596650
12,EC_subj,pokemon,b,1,filler_1000_neu_none_1,11_mittel.png,neu,filler,1000,none,19,2598951,2601625
12,EC_subj,pokemon,b,2,filler_50_neu_task,4_mittel.png,neu,filler,50,subjective,11,2603929,2606842
12,EC_subj,pokemon,b,3,filler_1000_neu_none_2,24_mittel.png,neu,filler,1000,none,10,2609146,2611979
12,EC_subj,pokemon,b,4,control_1000_neg_none_2,25_mittel.png,neg,control,1000,none,14,2614283,2616523
12,EC_subj,pokemon,b,5,control_1000_pos_none_2,2_mittel.png,pos,control,1000,none,19,2618827,2621048
12,EC_subj,pokemon,b,6,filler_50_neu_none,39_mittel.png,neu,filler,50,none,5,2623353,2626332
12,EC_subj,pokemon,b,7,cs_40_pos_none,18_mittel.png,pos,critical,40,none,2,2628634,2631412
12,EC_subj,pokemon,b,8,cs_40_neg_none,5_mittel.png,neg,critical,40,none,18,2633715,2635960
12,EC_subj,pokemon,b,9,cs_40_pos_task,9_mittel.png,pos,critical,40,subjective,10,2638269,2640574
12,EC_subj,pokemon,b,10,cs_50_neg_none,15_mittel.png,neg,critical,50,none,11,2642878,2645456
12,EC_subj,pokemon,b,11,filler_40_neu_none,23_mittel.png,neu,filler,40,none,14,2647761,2650305
12,EC_subj,pokemon,b,12,control_1000_pos_none,16_mittel.png,pos,control,1000,none,4,2652607,2654549
12,EC_subj,pokemon,b,13,cs_50_neg_task,10_mittel.png,neg,critical,50,subjective,3,2656853,2659114
12,EC_subj,pokemon,b,14,cs_50_pos_none,37_mittel.png,pos,critical,50,none,11,2661417,2663596
12,EC_subj,pokemon,b,15,control_1000_neg_none,22_mittel.png,neg,control,1000,none,15,2665900,2667871
12,EC_subj,pokemon,b,16,cs_50_pos_task,40_mittel.png,pos,critical,50,subjective,6,2670182,2672898
12,EC_subj,pokemon,b,17,cs_40_neg_task,7_mittel.png,neg,critical,40,subjective,17,2675212,2677239
