subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,correct_opt,correct_type,im_opt_1,im_opt_2,im_opt_3,im_opt_4,im_opt_5,im_opt_6,type_1,type_2,type_3,type_4,type_5,type_6,opt_1,opt_2,opt_3,opt_4,opt_5,opt_6,opt_dk,time_idmem_form,time_idmem_blank
7,EC_subj,pokemon,b,0,filler_1000_neu_none_1,18_mittel.png,neu,filler,1000,none,neu2620.png,picture,neu2620.png,neu7004.png,neu7550.png,Sessel,Linie,Knopf,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2767109,2781284
7,EC_subj,pokemon,b,1,cs_50_neg_none,22_mittel.png,neg,critical,50,none,6831.png,picture,2710.png,6831.png,9280.png,Eiter,Finsternis,Tyrann,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2782670,2788444
7,EC_subj,pokemon,b,2,control_1000_neg_none,23_mittel.png,neg,control,1000,none,Not,word,9182.png,1525.png,6555.png,Not,Henker,Schmerz,picture,picture,picture,word,word,word,yes,no,no,no,no,no,no,2789819,2795748
7,EC_subj,pokemon,b,3,cs_40_pos_none,40_mittel.png,pos,critical,40,none,2150.png,picture,2150.png,1463.png,2091.png,Freund,Lob,Himmel,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2797146,2800628
7,EC_subj,pokemon,b,4,control_1000_pos_none,25_mittel.png,pos,control,1000,none,7470.png,picture,7330.png,7470.png,8420.png,Sommer,Licht,Fete,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2802031,2808908
7,EC_subj,pokemon,b,5,filler_40_neu_none,11_mittel.png,neu,filler,40,none,neu7820.png,picture,neu7640.png,neu5731.png,neu7820.png,Klinke,Tuch,Sessel,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2810298,2811979
7,EC_subj,pokemon,b,6,cs_40_neg_task,37_mittel.png,neg,critical,40,subjective,Unglück,word,9220.png,2375.1.png,6570.1.png,Unglück,Eiter,Hektik,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2813365,2817556
7,EC_subj,pokemon,b,7,cs_50_pos_task,15_mittel.png,pos,critical,50,subjective,2070.png,picture,2070.png,2900.2.png,8200.png,Wärme,Kuss,Paradies,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2818976,2822660
7,EC_subj,pokemon,b,8,control_1000_neg_none_2,4_mittel.png,neg,control,1000,none,Not,word,9041.png,9404.png,9342.png,Not,Hektik,Gift,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2824070,2828499
7,EC_subj,pokemon,b,9,control_1000_pos_none_2,17_mittel.png,pos,control,1000,none,Witz,word,2058.png,8330.png,2791.png,Ruhe,Witz,Brief,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2829907,2834260
7,EC_subj,pokemon,b,10,cs_50_neg_task,2_mittel.png,neg,critical,50,subjective,Folter,word,9041.png,9432.png,2750.png,AIDS,Angst,Folter,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2835637,2839620
7,EC_subj,pokemon,b,11,filler_50_neu_none,9_mittel.png,neu,filler,50,none,Wand,word,neu5510.png,neu5731.png,neu5740.png,Linie,Wand,Schrank,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2841006,2848492
7,EC_subj,pokemon,b,12,filler_40_neu_task,39_mittel.png,neu,filler,40,subjective,Wand,word,neu5510.png,neu7830.png,neu5731.png,Wand,Sessel,Schrank,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2849889,2852909
7,EC_subj,pokemon,b,13,filler_1000_neu_none_2,7_mittel.png,neu,filler,1000,none,Hand,word,neu2372.png,neu2580.png,neu7090.png,Linie,Hand,Dach,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2854303,2856589
7,EC_subj,pokemon,b,14,cs_50_pos_none,16_mittel.png,pos,critical,50,none,Leben,word,5460.png,1650.png,8540.png,Blume,Fete,Leben,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2857998,2860476
7,EC_subj,pokemon,b,15,cs_40_pos_task,5_mittel.png,pos,critical,40,subjective,Kunst,word,7230.png,1440.png,2080.png,Geschenk,Urlaub,Kunst,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2861890,2864308
7,EC_subj,pokemon,b,16,cs_40_neg_none,10_mittel.png,neg,critical,40,none,9432.png,picture,8485.png,9432.png,9180.png,Absturz,Henker,Gemeinheit,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2865707,2868843
7,EC_subj,pokemon,b,17,filler_50_neu_task,24_mittel.png,neu,filler,50,subjective,neu7000.png,picture,neu7004.png,neu1616.png,neu7000.png,Dach,Linie,Wand,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2870219,2873003
