subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,eval_rating,time_rating_form,time_rating_blank
45,EC_subj,pokemon,b,0,cs_50_pos_task,4_mittel.png,pos,critical,50,subjective,11,3005102,3011933
45,EC_subj,pokemon,b,1,cs_40_neg_task,17_mittel.png,neg,critical,40,subjective,7,3014258,3022966
45,EC_subj,pokemon,b,2,filler_40_neu_none,37_mittel.png,neu,filler,40,none,3,3025288,3029430
45,EC_subj,pokemon,b,3,cs_50_neg_task,11_mittel.png,neg,critical,50,subjective,14,3031751,3037821
45,EC_subj,pokemon,b,4,cs_40_pos_task,22_mittel.png,pos,critical,40,subjective,16,3040143,3044039
45,EC_subj,pokemon,b,5,filler_1000_neu_none_2,2_mittel.png,neu,filler,1000,none,17,3046362,3050415
45,EC_subj,pokemon,b,6,control_1000_neg_none_2,5_mittel.png,neg,control,1000,none,3,3052734,3054903
45,EC_subj,pokemon,b,7,control_1000_neg_none,7_mittel.png,neg,control,1000,none,2,3057226,3060280
45,EC_subj,pokemon,b,8,filler_40_neu_task,40_mittel.png,neu,filler,40,subjective,6,3062600,3066702
45,EC_subj,pokemon,b,9,control_1000_pos_none_2,18_mittel.png,pos,control,1000,none,9,3069022,3072294
45,EC_subj,pokemon,b,10,filler_50_neu_none,15_mittel.png,neu,filler,50,none,13,3074616,3078326
45,EC_subj,pokemon,b,11,filler_1000_neu_none_1,16_mittel.png,neu,filler,1000,none,14,3080645,3083861
45,EC_subj,pokemon,b,12,cs_40_pos_none,25_mittel.png,pos,critical,40,none,9,3086180,3090646
45,EC_subj,pokemon,b,13,cs_40_neg_none,23_mittel.png,neg,critical,40,none,6,3092966,3097996
45,EC_subj,pokemon,b,14,control_1000_pos_none,9_mittel.png,pos,control,1000,none,3,3100316,3102638
45,EC_subj,pokemon,b,15,cs_50_neg_none,24_mittel.png,neg,critical,50,none,17,3104956,3107456
45,EC_subj,pokemon,b,16,filler_50_neu_task,10_mittel.png,neu,filler,50,subjective,10,3109791,3112181
45,EC_subj,pokemon,b,17,cs_50_pos_none,39_mittel.png,pos,critical,50,none,12,3114504,3116759
