subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,eval_rating,time_rating_form,time_rating_blank
9,EC_only,nonword,a,0,control_1000_pos_none,seloom,pos,control,1000,none,16,2165792,2171000
9,EC_only,nonword,a,1,cs_40_neg_none,pubio,neg,critical,40,none,15,2173328,2178233
9,EC_only,nonword,a,2,filler_1000_neu_none_2,altine,neu,filler,1000,none,16,2180562,2187299
9,EC_only,nonword,a,3,filler_50_neu_task,trelle,neu,filler,50,none,7,2189626,2193176
9,EC_only,nonword,a,4,cs_50_pos_none,teutos,pos,critical,50,none,3,2195503,2199216
9,EC_only,nonword,a,5,cs_40_neg_task,hesire,neg,critical,40,none,3,2201546,2206270
9,EC_only,nonword,a,6,filler_1000_neu_none_1,naptor,neu,filler,1000,none,15,2208598,2214670
9,EC_only,nonword,a,7,cs_50_pos_task,coskie,pos,critical,50,none,16,2216997,2220755
9,EC_only,nonword,a,8,cs_40_pos_none,babit,pos,critical,40,none,9,2223082,2227352
9,EC_only,nonword,a,9,cs_50_neg_none,tafta,neg,critical,50,none,8,2229680,2233885
9,EC_only,nonword,a,10,filler_40_neu_none,avouco,neu,filler,40,none,3,2236215,2239566
9,EC_only,nonword,a,11,control_1000_pos_none_2,lobee,pos,control,1000,none,4,2241895,2247385
9,EC_only,nonword,a,12,filler_40_neu_task,zillie,neu,filler,40,none,14,2249735,2255359
9,EC_only,nonword,a,13,control_1000_neg_none_2,minair,neg,control,1000,none,14,2257689,2260368
9,EC_only,nonword,a,14,cs_50_neg_task,makan,neg,critical,50,none,5,2262697,2265880
9,EC_only,nonword,a,15,cs_40_pos_task,tavoo,pos,critical,40,none,5,2268214,2269796
9,EC_only,nonword,a,16,filler_50_neu_none,roosle,neu,filler,50,none,6,2272126,2274760
9,EC_only,nonword,a,17,control_1000_neg_none,parlic,neg,control,1000,none,9,2277091,2280232
