subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,correct_opt,correct_type,im_opt_1,im_opt_2,im_opt_3,im_opt_4,im_opt_5,im_opt_6,type_1,type_2,type_3,type_4,type_5,type_6,opt_1,opt_2,opt_3,opt_4,opt_5,opt_6,opt_dk,time_idmem_form,time_idmem_blank
30,EC_subj,nonword,a,0,filler_50_neu_none,babit,neu,filler,50,none,Schrank,word,neu7187.png,neu7233.png,neu7490.png,Schrank,Bein,Kreis,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2887487,2896938
30,EC_subj,nonword,a,1,filler_50_neu_task,tavoo,neu,filler,50,subjective,Bein,word,neu5510.png,neu5731.png,neu7080.png,Bein,Schrank,Tuch,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2898322,2909909
30,EC_subj,nonword,a,2,cs_40_pos_task,coskie,pos,critical,40,subjective,8496.png,picture,2791.png,1650.png,8496.png,Geschenk,Witz,Mutter,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2911306,2915347
30,EC_subj,nonword,a,3,cs_50_pos_none,lobee,pos,critical,50,none,4606.png,picture,4606.png,2660.png,2208.png,Paradies,Himmel,Urlaub,picture,picture,picture,word,word,word,no,no,yes,no,no,no,no,2916728,2921166
30,EC_subj,nonword,a,4,filler_1000_neu_none_1,hesire,neu,filler,1000,none,Bein,word,neu7490.png,neu2372.png,neu7820.png,Knopf,Bein,Schrank,picture,picture,picture,word,word,word,no,no,no,no,no,yes,no,2922553,2929311
30,EC_subj,nonword,a,5,filler_1000_neu_none_2,pubio,neu,filler,1000,none,neu5510.png,picture,neu2487.png,neu7004.png,neu5510.png,Wand,Knopf,Klinke,picture,picture,picture,word,word,word,yes,no,no,no,no,no,no,2930685,2935820
30,EC_subj,nonword,a,6,control_1000_neg_none,trelle,neg,control,1000,none,6570.1.png,picture,2750.png,9404.png,6570.1.png,Mord,Abgas,Geschwür,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2937207,2940753
30,EC_subj,nonword,a,7,cs_40_neg_none,tafta,neg,critical,40,none,9435.png,picture,9265.png,9050.png,9435.png,Pech,Angst,Horror,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2942166,2946307
30,EC_subj,nonword,a,8,cs_40_pos_none,teutos,pos,critical,40,none,2080.png,picture,2080.png,7502.png,8540.png,Ruhe,Brief,Lachen,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2947699,2952416
30,EC_subj,nonword,a,9,cs_50_neg_none,minair,neg,critical,50,none,2276.png,picture,9265.png,2276.png,9280.png,Pech,Tyrann,Waffe,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2953803,2959208
30,EC_subj,nonword,a,10,cs_50_pos_task,seloom,pos,critical,50,subjective,7470.png,picture,7470.png,8080.png,2057.png,Freund,Scherz,Romantik,picture,picture,picture,word,word,word,yes,no,no,no,no,no,no,2960600,2965212
30,EC_subj,nonword,a,11,filler_40_neu_task,naptor,neu,filler,40,subjective,neu7004.png,picture,neu7090.png,neu7830.png,neu7004.png,Tuch,Hand,Linie,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2966603,2969883
30,EC_subj,nonword,a,12,control_1000_pos_none_2,avouco,pos,control,1000,none,Bücher,word,5594.png,4220.png,7350.png,Natur,Familie,Bücher,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2971289,2975343
30,EC_subj,nonword,a,13,control_1000_neg_none_2,roosle,neg,control,1000,none,Hektik,word,9432.png,6570.1.png,9400.png,Hektik,Abgrund,Pech,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2976723,2984322
30,EC_subj,nonword,a,14,filler_40_neu_none,altine,neu,filler,40,none,neu7000.png,picture,neu7000.png,neu5510.png,neu1616.png,Knopf,Linie,Schrank,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2985702,2989896
30,EC_subj,nonword,a,15,control_1000_pos_none,zillie,pos,control,1000,none,Spaß,word,5594.png,5831.png,2150.png,Spaß,Fete,Meer,picture,picture,picture,word,word,word,no,no,yes,no,no,no,no,2991287,2996027
30,EC_subj,nonword,a,16,cs_40_neg_task,makan,neg,critical,40,subjective,Pech,word,9220.png,2375.1.png,9630.png,Krieg,Pech,Unglück,picture,picture,picture,word,word,word,no,yes,no,no,no,no,no,2997407,2999837
30,EC_subj,nonword,a,17,cs_50_neg_task,parlic,neg,critical,50,subjective,9340.png,picture,9520.png,9830.png,9340.png,Sucht,Tod,Abgas,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,3001231,3007104
