subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,correct_opt,correct_type,im_opt_1,im_opt_2,im_opt_3,im_opt_4,im_opt_5,im_opt_6,type_1,type_2,type_3,type_4,type_5,type_6,opt_1,opt_2,opt_3,opt_4,opt_5,opt_6,opt_dk,time_idmem_form,time_idmem_blank
38,EC_only,nonword,a,0,cs_50_neg_none,lobee,neg,critical,50,none,Finsternis,word,9265.png,3300.png,9340.png,Finsternis,Frust,Gemeinheit,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2377876,2387072
38,EC_only,nonword,a,1,filler_1000_neu_none_2,babit,neu,filler,1000,none,Hand,word,neu5740.png,neu7830.png,neu2487.png,Klinke,Hand,Sessel,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2388457,2392088
38,EC_only,nonword,a,2,filler_40_neu_none,roosle,neu,filler,40,none,neu5731.png,picture,neu5395.png,neu2220.png,neu5731.png,Schrank,Wand,Tuch,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2393476,2395625
38,EC_only,nonword,a,3,control_1000_pos_none_2,minair,pos,control,1000,none,4622.png,picture,5594.png,4622.png,8370.png,Ruhe,Paradies,Licht,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2397003,2398864
38,EC_only,nonword,a,4,cs_50_pos_none,tafta,pos,critical,50,none,Scherz,word,2070.png,2791.png,8370.png,Scherz,Sommer,Himmel,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2400255,2402000
38,EC_only,nonword,a,5,cs_40_pos_none,pubio,pos,critical,40,none,2070.png,picture,2050.png,2070.png,5994.png,Natur,Spiel,Bücher,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2403380,2408369
38,EC_only,nonword,a,6,filler_1000_neu_none_1,tavoo,neu,filler,1000,none,Linie,word,neu2620.png,neu7004.png,neu7000.png,Tuch,Linie,Sessel,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2409821,2411576
38,EC_only,nonword,a,7,control_1000_neg_none,zillie,neg,control,1000,none,Ekel,word,6831.png,9430.png,2750.png,Sadist,Eiter,Ekel,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2412939,2417496
38,EC_only,nonword,a,8,cs_40_pos_task,hesire,pos,critical,40,none,8080.png,picture,5629.png,8080.png,1710.png,Kuss,Paradies,Ruhe,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2418888,2422120
38,EC_only,nonword,a,9,filler_40_neu_task,trelle,neu,filler,40,none,neu2620.png,picture,neu2620.png,neu7550.png,neu7090.png,Bein,Klinke,Lampe,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2423523,2425457
38,EC_only,nonword,a,10,filler_50_neu_none,altine,neu,filler,50,none,neu5740.png,picture,neu2487.png,neu2580.png,neu5740.png,Sessel,Klinke,Tuch,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2426824,2429752
38,EC_only,nonword,a,11,control_1000_neg_none_2,avouco,neg,control,1000,none,Henker,word,9041.png,9007.png,9561.png,Henker,Ekel,Betrug,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2431128,2433048
38,EC_only,nonword,a,12,cs_50_pos_task,makan,pos,critical,50,none,Sommer,word,7230.png,5831.png,2080.png,Freizeit,Lachen,Sommer,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2434448,2435984
38,EC_only,nonword,a,13,cs_50_neg_task,seloom,neg,critical,50,none,9500.png,picture,9500.png,2900.png,9520.png,Abgrund,Hass,Tyrann,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2437374,2438792
38,EC_only,nonword,a,14,cs_40_neg_task,coskie,neg,critical,40,none,Kälte,word,6242.png,2710.png,9220.png,Kälte,AIDS,Eiter,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2440191,2441649
38,EC_only,nonword,a,15,cs_40_neg_none,teutos,neg,critical,40,none,Hektik,word,9430.png,9500.png,2375.1.png,Hektik,Finsternis,Unglück,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2443012,2444368
38,EC_only,nonword,a,16,control_1000_pos_none,parlic,pos,control,1000,none,7350.png,picture,7350.png,1710.png,1650.png,Rose,Leben,Brief,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2445781,2446824
38,EC_only,nonword,a,17,filler_50_neu_task,naptor,neu,filler,50,none,Bein,word,neu7550.png,neu5731.png,neu7490.png,Wand,Knopf,Bein,picture,picture,picture,word,word,word,no,no,no,no,no,no,yes,2448222,2451001
