subject_nr,trial_nr,block,block_nr,learning_condition,cs_set,combination,trial_type,cs_duration,us_valence,task,cs_us_order,cs_position,us_position,masking,cs_code,paired_code,left_stimulus,right_stimulus,left_type,right_type,left_role,right_role,n_color,rest_duration,pre_mask,post_mask,possible_target_trial_short,possible_target_trial_long,target_trial,inter_trial,response_target_response,time_target_clear,time_empty_masking_noyes,time_target_response,time_us_alone_pre,time_us_fixdot,time_us_premask,time_us_cs,time_us_postmask,time_us_alone_post,time_subjective_rating,subj_1,subj_2,subj_3,subj_4,subj_5,subj_6,time_blank_end
13,0,1,1,EC_only,nonword,a,cswcs,50,none,none,csfirst,right,left,yes,o_filler_50_neu_none,filler_1000_neu_none_2,trelle,24_mittel.png,word,picture,controlcs,maskedcs,#969696,1500,fmaske_10.png,fmaske_12.png,no,yes_left,no,250,NA,NA,NA,NA,NA,116118,117019,117122,117174,117226,NA,NA,NA,NA,NA,NA,NA,118728
13,1,1,1,EC_only,nonword,a,critical,40,neg,none,usfirst,left,right,yes,cs_40_neg_task,some us,altine,7380.png,word,picture,maskedcs,us,#969696,0,maske_4.png,maske_4.png,no,no,no,1000,NA,NA,NA,NA,119853,120755,121656,121759,121801,NA,NA,NA,NA,NA,NA,NA,NA,121853
13,2,1,1,EC_only,nonword,a,us_w_us,999,neu-neu,none,none,none,both,no,none,none,Schrank,Hand,word,word,us,us,#000000,999,maske_10.png,maske_2.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,122740,NA,NA,NA,NA,NA,NA,NA,NA,NA,124742
13,3,1,1,EC_only,nonword,a,cswcs,50,none,none,csfirst,left,right,yes,filler_50_neu_none,filler_1000_neu_none_2,zillie,trelle,word,word,maskedcs,controlcs,#969696,1500,maske_1.png,maske_12.png,yes_left,no,no,1000,NA,NA,NA,NA,NA,125760,126661,126764,126816,126868,NA,NA,NA,NA,NA,NA,NA,128370
13,4,1,1,EC_only,nonword,a,cswcs,40,none,none,csfirst,left,right,yes,o_filler_40_neu_none,filler_1000_neu_none_1,39_mittel.png,teior,picture,word,maskedcs,controlcs,#969696,1500,fmaske_1.png,fmaske_1.png,no,yes_right,yes,0,space,129319,131922,133822,NA,129322,130223,130326,130368,130420,NA,NA,NA,NA,NA,NA,NA,133824
13,5,1,1,EC_only,nonword,a,critical,50,neg,none,csfirst,left,right,yes,cs_50_neg_none,some us,coskie,6020.png,word,picture,maskedcs,us,#969696,1500,maske_9.png,maske_4.png,no,no,no,250,NA,NA,NA,NA,NA,134870,135771,135874,135927,135979,NA,NA,NA,NA,NA,NA,NA,137481
13,6,1,1,EC_only,nonword,a,critical,40,pos,none,usfirst,left,right,yes,cs_40_pos_task,some us,roosle,Lachen,word,word,maskedcs,us,#969696,0,maske_3.png,maske_1.png,no,no,no,250,NA,NA,NA,NA,138466,139368,140269,140372,140414,NA,NA,NA,NA,NA,NA,NA,NA,140466
13,7,1,1,EC_only,nonword,a,cs_alone,40,none,none,none,right,none,yes,filler_40_neu_task,none,none,lobee,none,word,none,maskedcs,#969696,999,maske_9.png,maske_12.png,no,no,no,250,NA,NA,NA,NA,NA,141337,142238,142341,142383,NA,NA,NA,NA,NA,NA,NA,NA,142435
13,8,1,1,EC_only,nonword,a,cs_w_us,1000,neutral,none,csfirst,right,left,no,o_filler_1000_neu_none_1,some us,Linie,5_mittel.png,word,picture,us,controlcs,#000000,600,fmaske_3.png,fmaske_11.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,143348,NA,144351,NA,NA,NA,NA,NA,NA,NA,144954
13,9,1,1,EC_only,nonword,a,cswcs,70,none,none,csfirst,left,right,yes,filler_50_neu_none,filler_1000_neu_none_1,teior,avouco,word,word,maskedcs,controlcs,#969696,1500,maske_7.png,maske_7.png,yes_left,no,yes,0,None,145960,148593,150493,NA,145963,146864,146967,147039,147091,NA,NA,NA,NA,NA,NA,NA,150495
13,10,1,1,EC_only,nonword,a,cswcs,40,none,none,csfirst,left,right,yes,filler_40_neu_task,o_filler_1000_neu_none_1,lobee,5_mittel.png,word,picture,maskedcs,controlcs,#969696,1500,maske_10.png,maske_1.png,no,no,no,250,NA,NA,NA,NA,NA,151452,152353,152456,152498,152550,NA,NA,NA,NA,NA,NA,NA,154052
13,11,1,1,EC_only,nonword,a,cs_alone,1000,none,none,none,left,none,no,o_filler_1000_neu_none_1,none,5_mittel.png,none,picture,none,controlcs,none,#000000,999,fmaske_12.png,fmaske_2.png,no,no,no,250,NA,NA,NA,NA,NA,NA,NA,154904,NA,NA,NA,NA,NA,NA,NA,NA,NA,155906
13,12,1,1,EC_only,nonword,a,us_alone,999,neutral,none,none,none,right,no,none,none,none,neu7830.png,none,picture,none,us,#000000,999,maske_3.png,maske_1.png,no,no,no,1000,NA,NA,NA,NA,NA,NA,NA,156788,NA,NA,NA,NA,NA,NA,NA,NA,NA,158791
13,13,1,1,EC_only,nonword,a,cswcs,40,none,none,csfirst,right,left,yes,filler_40_neu_none,filler_1000_neu_none_2,trelle,parlic,word,word,controlcs,maskedcs,#969696,1500,maske_5.png,maske_1.png,no,yes_left,no,250,NA,NA,NA,NA,NA,159785,160686,160789,160831,160883,NA,NA,NA,NA,NA,NA,NA,162385
