subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,vm_pos,vm_neg,vm_neutral,vm_dk,time_valmem_form,time_valmem_blank
44,EC_subj,nonword,a,0,cs_40_pos_task,babit,pos,critical,40,subjective,yes,no,no,no,2969974,2974398
44,EC_subj,nonword,a,1,filler_40_neu_task,avouco,neu,filler,40,subjective,no,no,yes,no,2975712,2980056
44,EC_subj,nonword,a,2,filler_50_neu_none,naptor,neu,filler,50,none,no,no,yes,no,2981369,2983240
44,EC_subj,nonword,a,3,cs_40_pos_none,hesire,pos,critical,40,none,no,no,yes,no,2984562,2986151
44,EC_subj,nonword,a,4,control_1000_pos_none,lobee,pos,control,1000,none,yes,no,no,no,2987464,2988543
44,EC_subj,nonword,a,5,cs_50_pos_none,makan,pos,critical,50,none,no,no,no,yes,2989856,2991902
44,EC_subj,nonword,a,6,filler_40_neu_none,trelle,neu,filler,40,none,no,no,no,yes,2993216,2994470
44,EC_subj,nonword,a,7,filler_1000_neu_none_2,tavoo,neu,filler,1000,none,no,no,yes,no,2995783,2997959
44,EC_subj,nonword,a,8,filler_50_neu_task,roosle,neu,filler,50,subjective,no,no,yes,no,2999273,3002295
44,EC_subj,nonword,a,9,filler_1000_neu_none_1,altine,neu,filler,1000,none,no,no,yes,no,3003609,3004775
44,EC_subj,nonword,a,10,control_1000_neg_none_2,zillie,neg,control,1000,none,no,no,yes,no,3006088,3008015
44,EC_subj,nonword,a,11,cs_40_neg_none,coskie,neg,critical,40,none,no,no,no,yes,3009328,3011014
44,EC_subj,nonword,a,12,cs_50_neg_none,seloom,neg,critical,50,none,no,no,no,yes,3012330,3014247
44,EC_subj,nonword,a,13,cs_40_neg_task,pubio,neg,critical,40,subjective,no,no,no,yes,3015561,3017175
44,EC_subj,nonword,a,14,control_1000_neg_none,minair,neg,control,1000,none,no,no,yes,no,3018489,3020599
44,EC_subj,nonword,a,15,cs_50_pos_task,teutos,pos,critical,50,subjective,no,no,yes,no,3021915,3023151
44,EC_subj,nonword,a,16,cs_50_neg_task,tafta,neg,critical,50,subjective,no,no,yes,no,3024465,3025623
44,EC_subj,nonword,a,17,control_1000_pos_none_2,parlic,pos,control,1000,none,no,no,yes,no,3026937,3028679
