subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,eval_rating,time_rating_form,time_rating_blank
13,EC_only,nonword,a,0,filler_40_neu_task,lobee,neu,filler,40,none,12,2239227,2242361
13,EC_only,nonword,a,1,cs_40_neg_task,altine,neg,critical,40,none,9,2244669,2247617
13,EC_only,nonword,a,2,control_1000_pos_none,teutos,pos,control,1000,none,12,2249928,2252418
13,EC_only,nonword,a,3,filler_50_neu_none,zillie,neu,filler,50,none,5,2254729,2256889
13,EC_only,nonword,a,4,control_1000_neg_none,tafta,neg,control,1000,none,11,2259200,2262593
13,EC_only,nonword,a,5,cs_50_pos_none,hesire,pos,critical,50,none,4,2264905,2268418
13,EC_only,nonword,a,6,control_1000_neg_none_2,seloom,neg,control,1000,none,13,2270731,2273099
13,EC_only,nonword,a,7,filler_40_neu_none,parlic,neu,filler,40,none,5,2275410,2277761
13,EC_only,nonword,a,8,filler_50_neu_task,minair,neu,filler,50,none,3,2280073,2282084
13,EC_only,nonword,a,9,cs_50_neg_task,pubio,neg,critical,50,none,14,2284395,2287570
13,EC_only,nonword,a,10,cs_40_neg_none,tavoo,neg,critical,40,none,13,2289879,2291824
13,EC_only,nonword,a,11,filler_1000_neu_none_2,trelle,neu,filler,1000,none,11,2294136,2296762
13,EC_only,nonword,a,12,cs_50_pos_task,babit,pos,critical,50,none,7,2299081,2301378
13,EC_only,nonword,a,13,cs_40_pos_none,naptor,pos,critical,40,none,9,2303689,2306905
13,EC_only,nonword,a,14,cs_40_pos_task,roosle,pos,critical,40,none,5,2309214,2311844
13,EC_only,nonword,a,15,filler_1000_neu_none_1,avouco,neu,filler,1000,none,16,2314154,2316579
13,EC_only,nonword,a,16,cs_50_neg_none,coskie,neg,critical,50,none,7,2318893,2320665
13,EC_only,nonword,a,17,control_1000_pos_none_2,makan,pos,control,1000,none,12,2322977,2324521
