subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,vm_pos,vm_neg,vm_neutral,vm_dk,time_valmem_form,time_valmem_blank
33,EC_only,nonword,a,0,cs_50_pos_none,babit,pos,critical,50,none,no,no,no,yes,2349083,2356185
33,EC_only,nonword,a,1,filler_1000_neu_none_1,zillie,neu,filler,1000,none,no,no,yes,no,2357497,2364545
33,EC_only,nonword,a,2,control_1000_pos_none_2,teutos,pos,control,1000,none,no,yes,no,no,2365857,2369169
33,EC_only,nonword,a,3,filler_40_neu_task,seloom,neu,filler,40,none,no,no,no,yes,2370482,2387897
33,EC_only,nonword,a,4,filler_40_neu_none,lobee,neu,filler,40,none,no,no,no,yes,2389210,2390729
33,EC_only,nonword,a,5,control_1000_neg_none_2,tafta,neg,control,1000,none,yes,no,no,no,2392040,2395305
33,EC_only,nonword,a,6,filler_50_neu_none,minair,neu,filler,50,none,no,no,no,yes,2396618,2398664
33,EC_only,nonword,a,7,cs_40_neg_none,altine,neg,critical,40,none,no,no,no,yes,2399977,2402281
33,EC_only,nonword,a,8,cs_40_pos_none,roosle,pos,critical,40,none,yes,no,no,no,2403594,2405505
33,EC_only,nonword,a,9,filler_1000_neu_none_2,avouco,neu,filler,1000,none,no,no,yes,no,2406817,2409289
33,EC_only,nonword,a,10,cs_50_pos_task,tavoo,pos,critical,50,none,no,yes,no,no,2410603,2415889
33,EC_only,nonword,a,11,cs_40_neg_task,naptor,neg,critical,40,none,no,no,no,yes,2417202,2418880
33,EC_only,nonword,a,12,cs_50_neg_none,pubio,neg,critical,50,none,no,no,no,yes,2420191,2421249
33,EC_only,nonword,a,13,filler_50_neu_task,parlic,neu,filler,50,none,no,no,no,yes,2422562,2424377
33,EC_only,nonword,a,14,cs_40_pos_task,trelle,pos,critical,40,none,yes,no,no,no,2425691,2427560
33,EC_only,nonword,a,15,cs_50_neg_task,hesire,neg,critical,50,none,no,no,no,yes,2428873,2430192
33,EC_only,nonword,a,16,control_1000_pos_none,coskie,pos,control,1000,none,yes,no,no,no,2431505,2434929
33,EC_only,nonword,a,17,control_1000_neg_none,makan,neg,control,1000,none,no,yes,no,no,2436240,2440281
