subject_nr,learning_condition,cs_set,combination,trial_nr,cs_code,cs_filename,us_valence,type,cs_duration,task,eval_rating,time_rating_form,time_rating_blank
65,EC_only,nonword,a,0,cs_40_neg_none,tafta,neg,critical,40,none,10,2015336,2018408
65,EC_only,nonword,a,1,cs_50_pos_none,lobee,pos,critical,50,none,15,2020722,2024763
65,EC_only,nonword,a,2,filler_1000_neu_none_1,hesire,neu,filler,1000,none,7,2027074,2030705
65,EC_only,nonword,a,3,cs_50_neg_none,minair,neg,critical,50,none,4,2033013,2036416
65,EC_only,nonword,a,4,filler_40_neu_none,altine,neu,filler,40,none,5,2038729,2041081
65,EC_only,nonword,a,5,cs_40_pos_none,teutos,pos,critical,40,none,7,2043394,2045727
65,EC_only,nonword,a,6,control_1000_pos_none,zillie,pos,control,1000,none,6,2048039,2050728
65,EC_only,nonword,a,7,control_1000_pos_none_2,avouco,pos,control,1000,none,2,2053041,2056842
65,EC_only,nonword,a,8,cs_40_neg_task,makan,neg,critical,40,none,13,2059154,2061592
65,EC_only,nonword,a,9,control_1000_neg_none,trelle,neg,control,1000,none,9,2063905,2066864
65,EC_only,nonword,a,10,cs_50_pos_task,seloom,pos,critical,50,none,7,2069175,2071417
65,EC_only,nonword,a,11,filler_50_neu_task,tavoo,neu,filler,50,none,5,2073732,2076440
65,EC_only,nonword,a,12,filler_50_neu_none,babit,neu,filler,50,none,5,2078762,2081326
65,EC_only,nonword,a,13,control_1000_neg_none_2,roosle,neg,control,1000,none,7,2083638,2085474
65,EC_only,nonword,a,14,filler_40_neu_task,naptor,neu,filler,40,none,11,2087792,2091352
65,EC_only,nonword,a,15,cs_50_neg_task,parlic,neg,critical,50,none,6,2093662,2097489
65,EC_only,nonword,a,16,cs_40_pos_task,coskie,pos,critical,40,none,3,2099799,2102520
65,EC_only,nonword,a,17,filler_1000_neu_none_2,pubio,neu,filler,1000,none,2,2104836,2107820
